,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,130,,6.90%," 157,495 "," 168,369.75 ",,,
444,3/22/2006,0.55,1317,1326.75,1317,1325.25,,1325.25,355,461,0.058909091,-0.165963404,-0.101035083,0.035656587,-0.029721909,-0.172348257,0,0.98,556.7,2.3485,0.00421861,0.101818182,1.575815005,,,,,,,,,,
445,3/23/2006,-0.21,1326.5,1326.5,1317.5,1322.5,,1322.5,328,681,0.046909091,-0.11429768,-0.102247158,0.034933415,-0.032380327,-0.172113988,0,2.72,555.7,2.408,0.004333273,0.193454545,1.578913384,,,,,,,,,,
446,3/24/2006,0.08,1320.75,1326.25,1319.25,1323.5,,1323.5,50,682,0.046909091,-0.127330662,-0.103788102,0.034112236,-0.035563631,-0.172012574,0,-1.88,565.5,2.4045,0.004251989,0.129636364,1.590666019,,,,,,,,,,
447,3/27/2006,-0.15,1323,1323.75,1318.75,1321.5,,1321.5,64,706,0.029454545,-0.127645122,-0.105371504,0.033129944,-0.039111616,-0.171631391,0,0.32,572.6,2.4425,0.00426563,0.145636364,1.588024353,,,,,,,,,,
448,3/28/2006,-0.64,1321,1326,1311.25,1313,,1313,103,716,0.013272727,-0.100347555,-0.105936363,0.032766047,-0.040404268,-0.171468458,0,0.15,572.2,2.4445,0.004272108,0.177818182,1.569406223,,,,,,,,,,
449,3/29/2006,0.59,1315,1325,1315,1320.75,,1320.75,183,777,0.022181818,-0.102854083,-0.106770929,0.032072535,-0.042625859,-0.170916,0,-0.62,578.6,2.4565,0.004245593,0.188909091,1.561408045,,,,,,,,,,
450,3/30/2006,-0.19,1320.75,1327.5,1316.75,1318.25,,1318.25,338,917,0.013454545,-0.099473485,-0.1069675,0.031992523,-0.042982454,-0.170952546,0,-1.12,591.8,2.4845,0.004198209,0.140363636,1.559812386,,,,,,,,,,
451,3/31/2006,-0.32,1321,1322,1314,1314,,1314,861,1323,0.016363636,-0.089364522,-0.106836583,0.03205056,-0.042735464,-0.170937702,0,0,586.7,2.463,0.004198057,0.168545455,1.542613725,,,,,,,,,,
452,4/3/2006,0.21,1319.75,1328.75,1316,1316.75,,1316.75,483,1467,0.021636364,-0.083058918,-0.10666978,0.032151682,-0.042366416,-0.170973145,0,2.11,594.3,2.5475,0.004286556,0.207636364,1.564319712,,,,,,,,,,
453,4/4/2006,0.68,1318.25,1327,1314.25,1325.75,,1325.75,210,1468,0.038545455,-0.084501616,-0.106463115,0.032258752,-0.041945612,-0.170980618,0,0.15,590.6,2.5355,0.004293092,0.218363636,1.561817274,,,,,,,,,,
454,4/5/2006,0.32,1324.75,1331.75,1324,1330,,1330,156,1513,0.052363636,-0.072384599,-0.1060641,0.032546049,-0.040972001,-0.171156199,0,2.06,592.5,2.596,0.004381435,0.25,1.581414041,,,,,,,,,,
455,4/6/2006,-0.11,1325.5,1331.75,1322.75,1328.5,,1328.5,222,1622,0.044,-0.057359191,-0.104996166,0.033168498,-0.03865917,-0.171333161,0,0.72,599.7,2.6465,0.00441304,0.226909091,1.564720863,,,,,,,,,,
456,4/7/2006,-1.02,1328.5,1334.5,1312.25,1315,,1315,267,1693,0.058727273,-0.049345518,-0.10290807,0.03298744,-0.036933191,-0.168882949,0,0.95,592.7,2.6405,0.004455036,0.306909091,1.483627777,,,,,,,,,,
457,4/10/2006,0.11,1314.25,1319.75,1312.25,1316.5,,1316.5,97,1710,0.054363636,-0.084915548,-0.10322578,0.032722612,-0.037780556,-0.168671004,0,1.04,601.8,2.709,0.004501496,0.332727273,1.483808232,,,,,,,,,,
458,4/11/2006,-0.87,1315,1318.75,1300.5,1305,,1305,445,1918,0.036727273,-0.090929992,-0.103293705,0.032692581,-0.037908543,-0.168678867,0,0.86,599.4,2.7215,0.004540374,0.349818182,1.484379769,,,,,,,,,,
459,4/12/2006,0.11,1305,1308.25,1304,1306.5,,1306.5,381,1817,0.038,-0.091417578,-0.103603085,0.032494014,-0.038615056,-0.168591114,0,1.52,601.3,2.7715,0.00460918,0.344181818,1.479234901,,,,,,,,,,
460,4/17/2006,-0.11,1306.75,1310,1298.25,1303.75,,1303.75,149,1951,0.008,-0.095524629,-0.103953717,0.032296728,-0.03936026,-0.168547173,0,1.5,618.8,2.895,0.00467841,0.342,1.477405634,,,,,,,,,,
461,4/18/2006,1.59,1305,1326.25,1303.75,1324.5,,1324.5,284,1997,0.038,-0.036139749,-0.103207284,0.033382805,-0.036441675,-0.169972894,0.000301926,1.88,623.3,2.971,0.004766565,0.372363636,1.491733969,,buy,118," (156,291.00)",B,,,,,
462,4/19/2006,0.15,1326.5,1329,1320,1326.5,,1326.5,265,2086,0.047454545,-0.07135218,-0.103845368,0.032400367,-0.039044634,-0.168646101,0,-2.38,636,2.9595,0.004653302,0.294,1.521306213,,sell,-118," 156,527.00 ",B,,,,,
463,4/20/2006,0.11,1326.25,1335,1324,1328,,1328,436,2242,0.044181818,-0.074146972,-0.104646527,0.031059727,-0.042527074,-0.16676598,0,2.16,623.1,2.962,0.004753651,0.368,1.511065849,,,,,,,,,,
464,4/21/2006,0,1329,1334.75,1323.75,1328,,1328,538,2434,0.065818182,-0.086476034,-0.105791021,0.029114147,-0.047562727,-0.164019314,0,3.96,635.5,3.1405,0.004941778,0.456363636,1.57623833,,,,,,,,,,
465,4/24/2006,-0.19,1326,1327,1320.5,1325.5,,1325.5,320,2519,0.071272727,-0.09253935,-0.107111567,0.026693127,-0.053725313,-0.16049782,0,0.9,623.9,3.111,0.004986376,0.451272727,1.574308848,,,,,,,,,,
466,4/25/2006,-0.38,1325,1327.75,1315.75,1320.5,,1320.5,1000,2825,0.06,-0.087476675,-0.106881585,0.02680867,-0.053264244,-0.160498926,0,5,634.2,3.3205,0.00523573,0.502727273,1.674578393,,,,,,,,,,
467,4/26/2006,-0.02,1320.75,1327.25,1319.25,1320.25,,1320.25,890,3567,0.075636364,-0.084927892,-0.106296263,0.026932131,-0.052432,-0.160160525,0,1,642,3.395,0.005288162,0.505090909,1.675198023,,,,,,,,,,
468,4/27/2006,0.45,1322,1331.75,1312.25,1326.25,,1326.25,968,3574,0.068363636,-0.117005059,-0.106342775,0.026948672,-0.052445431,-0.16024012,0,-4.98,642.5,3.2285,0.005024903,0.405818182,1.83122676,,,,,,,,,,
469,4/28/2006,0.06,1325,1332,1322.25,1327,,1327,322,3573,0.072727273,-0.104382745,-0.105976097,0.026833303,-0.052309491,-0.159642704,0,-1.14,660.9,3.283,0.004967469,0.363272727,1.839597434,,,,,,,,,,
470,5/1/2006,-0.57,1329.75,1333,1319,1319.5,,1319.5,1411,3554,0.057454545,-0.121019565,-0.106010945,0.026851904,-0.052307136,-0.159714753,0,2.15,666.7,3.383,0.005074246,0.401818182,1.854633927,,,,,,,,,,
471,5/2/2006,0.74,1321.25,1329.25,1321.25,1329.25,,1329.25,441,3477,0.076181818,-0.158191405,-0.107084129,0.027738175,-0.051607778,-0.162560479,0,-2.15,674,3.3465,0.004965134,0.384727273,1.873992425,,,,,,,,,,
472,5/3/2006,-0.43,1329,1329.75,1319.25,1323.5,,1323.5,707,3722,0.049818182,-0.1518112,-0.107723742,0.028361027,-0.051001688,-0.164445795,0,0.3,675.2,3.3625,0.004980006,0.407454545,1.865064013,,,,,,,,,,
473,5/4/2006,0.36,1321.5,1330.75,1321.5,1328.25,,1328.25,747,3896,0.051090909,-0.116499665,-0.107650171,0.028332383,-0.050985406,-0.164314936,0,3.84,683.1,3.5325,0.005171278,0.431090909,1.90049182,,,,,,,,,,
474,5/5/2006,0.9,1327.25,1342.25,1327.25,1340.25,,1340.25,266,3936,0.053818182,-0.131993649,-0.108353417,0.028449761,-0.051453894,-0.16525294,0,-0.81,691,3.5445,0.005129522,0.412727273,1.907632287,,,,,,,,,,
475,5/8/2006,-0.11,1342.75,1342.75,1338.5,1338.75,,1338.75,588,4049,0.056,-0.124968041,-0.108295636,0.02841202,-0.051471595,-0.165119676,0,0.94,686.6,3.555,0.005177687,0.470363636,1.873897665,,,,,,,,,,
476,5/9/2006,0.15,1338.25,1341.25,1337.75,1340.75,,1340.75,127,3994,0.058,-0.126375387,-0.108613957,0.028516432,-0.051581092,-0.165646822,0,-0.53,708.3,3.648,0.00515036,0.455090909,1.878645959,,,,,,,,,,
477,5/10/2006,-0.11,1339,1341,1333,1339.25,,1339.25,1562,4053,0.061636364,-0.146810977,-0.109422387,0.028962265,-0.051497858,-0.167346916,0,1.99,712.6,3.743,0.005252596,0.527636364,1.859021012,,,,,,,,,,
478,5/11/2006,-1.21,1338.5,1341,1319.25,1323,,1323,2546,5421,0.029818182,-0.203106057,-0.111336623,0.031545511,-0.048245602,-0.174427645,-0.028678412,4.08,728.6,3.983,0.005466648,0.548727273,1.89293624,,short,-119," 157,437.00 ",Sh,,,,,
479,5/12/2006,-1.34,1322.5,1323.5,1305,1305.25,,1305.25,6046,9014,0.008181818,-0.169586173,-0.111629319,0.032015045,-0.047599229,-0.175659409,0,-0.1,719,3.9265,0.005461057,0.554181818,1.890582598,,cover,119," (155,324.75)",Sh,,,,,
480,5/15/2006,0.23,1302,1309.5,1296.25,1308.25,,1308.25,3464,12118,0.008545455,-0.176110234,-0.112195968,0.032879757,-0.046436455,-0.177955481,0,1.01,691.9,3.8165,0.005515971,0.602,1.867694558,,,,,,,,,,
481,5/16/2006,-0.17,1308,1312,1303.5,1306,,1306,1196,12932,0.004,-0.172787258,-0.112627319,0.033521726,-0.045583868,-0.179670771,0,1.47,699.8,3.917,0.005597314,0.66,1.843627664,,,,,,,,,,
482,5/17/2006,-2.01,1308,1310.75,1279.5,1279.75,,1279.75,7796,19773,-0.016181818,0.003062874,-0.109956757,0.036691718,-0.036573322,-0.183340193,0.039636196,-4.11,698.8,3.7505,0.005367058,0.643636364,1.882203559,,buy,123," (157,409.25)",B,,,,,
483,5/18/2006,-0.47,1281,1288.5,1273.25,1273.75,,1273.75,4603,21836,-0.038363636,-0.006236068,-0.107484835,0.038987664,-0.029509508,-0.185460163,0.02327344,2.66,687.8,3.7895,0.005509596,0.673818182,1.901236918,,,,,,,,,,
484,5/19/2006,0.61,1274.75,1285.75,1270,1281.5,,1281.5,2009,22112,-0.026909091,-0.059458287,-0.106528368,0.039514956,-0.027498457,-0.18555828,0,-2.88,664.2,3.554,0.005350798,0.581454545,1.948527857,,sell,-123," 157,624.50 ",B,,,,,
485,5/22/2006,-0.7,1276,1285,1266,1272.5,,1272.5,13581,31254,-0.032363636,-0.051552293,-0.105472679,0.040200621,-0.025071437,-0.185873922,0,-0.13,664.3,3.55,0.005343971,0.567090909,1.950848507,,,,,,,,,,
486,5/23/2006,-0.75,1274.75,1287.25,1263,1263,,1263,12558,42732,-0.036181818,-0.125050073,-0.10577859,0.040285879,-0.025206832,-0.186350347,0,9.2,680.4,3.9705,0.005835538,0.730727273,2.270720929,,,,,,,,,,
487,5/24/2006,0.67,1263.25,1277.25,1258,1271.5,,1271.5,12602,51578,-0.021090909,-0.151579408,-0.106023572,0.040526352,-0.024970868,-0.187076276,0,-0.99,644.1,3.7215,0.00577783,0.731272727,2.270296158,,,,,,,,,,
488,5/25/2006,1.22,1272,1287,1269,1287,,1287,3032,51506,-0.001818182,-0.157512406,-0.106368639,0.04088748,-0.02459368,-0.188143598,0,0.16,654.9,3.79,0.005787143,0.739090909,2.267522937,,,,,,,,,,
489,5/26/2006,0.51,1288,1294,1285,1293.5,,1293.5,5939,51506,0.018363636,-0.146947713,-0.106811442,0.041197149,-0.024417145,-0.189205739,0,2.31,657.4,3.8925,0.005921053,0.761272727,2.276966838,,,,,,,,,,
490,5/30/2006,-1.87,1293.5,1294.75,1270,1270.5,,1270.5,6554,62058,-0.033272727,0.010258277,-0.104344903,0.044027389,-0.016290124,-0.192399681,0.0265484,-6.06,660.5,3.674,0.005562453,0.634181818,2.455455522,,buy,124," (157,542.00)",B,,,,,
491,5/31/2006,0.98,1271,1283.75,1267.5,1283,,1283,17981,74885,-0.033636364,-0.001188862,-0.102659438,0.046157902,-0.010343635,-0.194975242,0.009154773,0.39,649,3.624,0.005583975,0.612727273,2.452280461,,,,,,,,,,
492,6/1/2006,1.07,1283.5,1298.25,1277.25,1296.75,,1296.75,9666,78341,-0.021818182,-0.028768443,-0.101479544,0.047209574,-0.007060396,-0.195898693,0,-1.88,633.5,3.471,0.005479084,0.569272727,2.475202838,,sell,-124," 160,797.00 ",B,,,,,
493,6/2/2006,0.17,1296.5,1304.25,1292.25,1299,,1299,37789,110439,-0.022181818,-0.013989877,-0.099875286,0.048660675,-0.002553937,-0.197196636,0,2.12,641,3.5865,0.005595164,0.618181818,2.478848367,,,,,,,,,,
494,6/5/2006,-1.44,1299.5,1299.5,1276.75,1280.25,,1280.25,47696,153066,-0.049454545,0.012153453,-0.09787735,0.050952195,0.004027039,-0.199781739,0.008126414,-0.79,648.7,3.601,0.005551102,0.613272727,2.481410183,,buy,123," (157,470.75)",B,,,,,
495,6/6/2006,-0.29,1280,1284,1266.5,1276.5,,1276.5,55863,198478,-0.066545455,0.016232965,-0.095786571,0.05322398,0.010661389,-0.202234532,0.005571576,-0.96,634.7,3.4895,0.005497873,0.586909091,2.490430479,,,,,,,,,,
496,6/7/2006,-0.76,1276.25,1284.75,1266,1266.75,,1266.75,218007,356435,-0.069454545,-0.006355893,-0.094112061,0.054570254,0.015028448,-0.20325257,0,3.05,632.6,3.584,0.005665507,0.561636364,2.457439773,,sell,-123," 155,810.25 ",B,,,,,
497,6/8/2006,-0.04,1267,1272,1245.75,1266.25,,1266.25,1813373,576559,-0.080181818,0.006967758,-0.091949954,0.056182438,0.020414921,-0.204314829,0,-3.46,613.8,3.357,0.005469208,0.524909091,2.502588936,,,,,,,,,,
498,6/9/2006,-0.38,1266,1274.25,1260.5,1261.5,,1261.5,1205238,712602,-0.083272727,0.01442976,-0.08865372,0.057017908,0.025382096,-0.202689536,0,-2.51,612.8,3.2675,0.005332082,0.475818182,2.535544861,,,,,,,,,,
