,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,5.79%," 192,225 "," 203,360 "
368,11/22/2019,0.24,3105.5,3116.5,3100.25,3113.75,7.5,3113.5,21072,190848,0.081090909,0.256295771,0.507442779,0.087688522,0.682819822,0.332065736,-0.075769964,0.93,1470.5,2.648,0.001800748,0.082545455,1.41363888,,,,,,,
369,11/25/2019,0.68,3120.75,3135.5,3118.5,3133.75,21.25,3134.75,22959,206791,0.094909091,0.258405152,0.501990698,0.093593134,0.689176967,0.31480443,-0.056399278,0.44,1463.8,2.6475,0.001808649,0.089818182,1.414444651,,,,,,,
370,11/26/2019,0.35,3133.5,3147,3130.25,3146,11,3145.75,16680,224135,0.100909091,0.263209567,0.496678093,0.09866082,0.693999733,0.299356453,-0.036146886,0.89,1467.4,2.6775,0.001824656,0.091272727,1.415239876,,,,,,,
371,11/27/2019,0.33,3145.75,3157,3144,3156.25,10.25,3156,13734,232727,0.092545455,0.281992288,0.491808341,0.102523206,0.696854753,0.286761929,-0.004769642,0.71,1460.8,2.6845,0.001837692,0.118363636,1.412511244,,,,,,,
372,11/29/2019,-0.32,3156.25,3157,3141.75,3146.5,10.25,3145.75,5495,242008,0.080727273,0.290597825,0.48663603,0.105380735,0.697397499,0.275874561,0,-2.08,1472.7,2.65,0.001799416,0.067090909,1.440434184,,cover,62," (195,037)",,,
373,12/2/2019,-0.95,3147.75,3159.75,3111.75,3114.75,29.75,3116,28582,243745,0.066545455,0.311696279,0.482354886,0.107635201,0.697625288,0.267084484,0,-0.16,1469.2,2.6395,0.001796556,0.014181818,1.392716093,,,,,,,
374,12/3/2019,-0.74,3116,3123.5,3071,3093.25,23,3093,44245,261170,0.057272727,0.331615758,0.478590261,0.109238065,0.697066391,0.26011413,0,-2.04,1484.4,2.6125,0.00175997,0.032545455,1.357785804,,,,,,,
375,12/4/2019,0.64,3093,3121,3083.5,3112.5,19.75,3112.75,27127,275771,0.064909091,0.346814002,0.47510331,0.110342488,0.695788285,0.254418335,0,1.67,1480.2,2.6485,0.001789285,0.072727273,1.373142455,,,,,,,
376,12/5/2019,0.21,3112,3126.25,3105,3119.5,6.5,3119.25,37818,285456,0.068363636,0.346613697,0.471688442,0.111373867,0.694436177,0.248940707,0,-0.03,1483.1,2.653,0.001788821,0.084727273,1.369231813,,,,,,,
377,12/6/2019,0.92,3119.25,3153,3118.75,3148.5,28.75,3148,45638,302947,0.085454545,0.379673316,0.468563017,0.111502505,0.691568027,0.245558007,0,3.61,1465.1,2.7155,0.001853457,0.142363636,1.448866688,,,,,,,
378,12/9/2019,-0.36,3149,3151.75,3133.75,3135.25,11.25,3136.75,88072,328374,0.090181818,0.361031699,0.465037771,0.111786302,0.688610376,0.241465167,0,1.25,1464.9,2.749,0.001876579,0.176545455,1.45247964,,,,,,,
379,12/10/2019,0.05,3135.5,3145.25,3118.25,3139.25,1.5,3138.25,123671,373030,0.085090909,0.368820231,0.461644779,0.111823819,0.685292416,0.237997142,0,0.07,1468.1,2.757,0.001877937,0.194909091,1.444464367,,,,,,,
380,12/11/2019,0.24,3138.25,3147.25,3132,3146.75,7.5,3145.75,207711,422331,0.105818182,0.359277036,0.458029006,0.111860899,0.681750803,0.234307209,0,0.4,1475,2.781,0.001885424,0.216363636,1.43846673,,,,,,,
381,12/12/2019,0.8,3146.75,3180.25,3140.25,3172.75,25.25,3171,818804,530280,0.110363636,0.349465576,0.454133689,0.111842971,0.67781963,0.230447748,0,0.44,1472.3,2.788,0.001893636,0.186545455,1.415941276,,,,,,,
382,12/13/2019,0.13,3178.25,3188.25,3159.75,3175.5,4.25,3175.25,2043458,864705,0.116181818,0.341307779,0.450150655,0.11189015,0.673930954,0.226370356,0,-1.1,1481.2,2.774,0.001872806,0.195090909,1.406530895,,,,,,,
383,12/16/2019,0.73,3179.5,3202.5,3177,3197.75,23.25,3198.5,1935457,1346946,0.139818182,0.377638295,0.447201083,0.111619295,0.670439672,0.223962493,0,1.2,1480.5,2.806,0.001895306,0.186363636,1.398613551,,,,,,,
384,12/17/2019,-0.09,3196.5,3203.5,3192,3193.5,3,3195.5,1597060,2015350,0.129090909,0.371609184,0.444080937,0.111283623,0.666648183,0.221513691,0,0.14,1480.6,2.81,0.001897879,0.160909091,1.386206217,,,,,,,
385,12/18/2019,0.12,3192.5,3203,3192,3199.25,3.75,3199.25,1149828,2419349,0.156545455,0.335720025,0.440127163,0.111198742,0.662524646,0.21772968,0,0.08,1478.7,2.8085,0.001899303,0.193272727,1.362531759,,,,,,,
386,12/19/2019,0.39,3199.5,3213.75,3194.5,3212.75,12.5,3211.75,1085015,2601472,0.199272727,0.325763158,0.436045495,0.111201631,0.658448757,0.213642233,0,0.18,1484.4,2.8245,0.001902789,0.212,1.354984488,,,,,,,
387,12/20/2019,0.44,3213.5,3229.5,3208.5,3224.5,14,3225.75,1224178,2736522,0.188,0.359394911,0.432854348,0.110829764,0.654513876,0.21119482,0,-0.54,1480.9,2.8025,0.00189243,0.222,1.347204788,,,,,,,
388,12/23/2019,0.05,3227.25,3234,3224.75,3228,1.5,3227.5,1247,7805,0.164,0.370390718,0.42979282,0.110173419,0.650139657,0.209445982,0,-0.35,1488.7,2.8075,0.001885874,0.207090909,1.348945641,,,,,,,
389,12/24/2019,-0.05,3227.5,3231,3222.5,3226.75,1.75,3225.75,267,7947,0.171454545,0.396872604,0.427029594,0.109032021,0.645093636,0.208965551,0,-0.45,1504.8,2.825,0.001877326,0.177636364,1.345212311,,,,,,,
390,12/26/2019,0.58,3228.5,3244.5,3228.5,3242.25,18.75,3244.5,870,7972,0.210181818,0.421083004,0.424713809,0.107750416,0.64021464,0.209212977,0,0.12,1514.4,2.8465,0.001879622,0.185272727,1.343641893,,,,,,,
391,12/27/2019,-0.21,3242,3254.25,3235.75,3236.75,6.75,3237.75,833,8083,0.189636364,0.460050058,0.423186677,0.106617116,0.636420909,0.209952446,0,-0.98,1518.1,2.8255,0.001861208,0.178909091,1.34839503,,,,,,,
392,12/31/2019,0.23,3223,3235.75,3212.75,3235.75,7.5,3231,4270,8260,0.153090909,0.426638938,0.420969861,0.10522036,0.631410581,0.21052914,0,-1.59,1526.5,2.796,0.001831641,0.104181818,1.330012101,,,,,,,
393,1/2/2020,0.87,3235.75,3261.75,3235,3261.5,28,3259,4710,9995,0.172363636,0.415476841,0.418367465,0.103509239,0.625385943,0.211348988,0,0.82,1531.4,2.828,0.001846676,0.094363636,1.322542114,,,,,,,
394,1/3/2020,-0.73,3263,3263,3207.25,3235,23.75,3235.25,3188,13647,0.139090909,0.460518653,0.416423851,0.10164552,0.619714892,0.213132811,0,-2.85,1555.5,2.7905,0.001793957,0.049636364,1.379593289,,,,,,,
395,1/6/2020,0.26,3222,3249.25,3208.75,3242.5,8.25,3243.5,2304,15481,0.147454545,0.470935091,0.414628991,0.099743481,0.614115953,0.21514203,0,-0.96,1572,2.793,0.001776718,0.028545455,1.386103542,,,,,,,
396,1/7/2020,-0.25,3243,3254.25,3226,3232.75,8.25,3235.25,2686,16866,0.138909091,0.460357244,0.412661543,0.097697042,0.608055627,0.21726746,0,-0.19,1577.6,2.7975,0.001773263,0.055090909,1.36721381,,,,,,,
397,1/8/2020,0.78,3231.75,3267.5,3181.25,3260.25,25.25,3260.5,4878,17542,0.159090909,0.475324226,0.410907182,0.095630678,0.602168538,0.219645825,0,1.53,1563.8,2.8155,0.001800422,0.083272727,1.381537059,,,,,,,
398,1/9/2020,0.48,3261.5,3276.75,3258.25,3275.25,15.75,3276.25,4687,19465,0.156545455,0.512588854,0.409903945,0.094233858,0.598371661,0.221436229,0,0.03,1557.8,2.8055,0.001800937,0.051636364,1.361980806,,,,,,,
399,1/10/2020,-0.34,3276.5,3287,3261,3264,11.25,3265,5842,23016,0.157636364,0.502492684,0.408295396,0.091809899,0.591915193,0.224675598,0,0.02,1563.6,2.8165,0.001801292,0.038,1.358405111,,,,,,,
400,1/13/2020,0.77,3267.5,3291,3266.75,3289,25,3290,1645,27555,0.164727273,0.522496155,0.40749821,0.09059448,0.588687169,0.22630925,0,2.26,1553.7,2.862,0.001842054,0.087272727,1.389177021,,,,,,,
401,1/14/2020,-0.05,3290.75,3296.75,3276,3288,1.75,3288.25,3515,28426,0.164727273,0.512419408,0.406275747,0.088661422,0.583598591,0.228952902,0,0.79,1548,2.874,0.001856589,0.084363636,1.387503438,,,,,,,
402,1/15/2020,0.18,3286.5,3299.25,3278.75,3294.5,6,3294.25,5256,30958,0.158181818,0.50740275,0.40478598,0.086182181,0.577150341,0.232421619,0,-0.85,1557.2,2.8665,0.001840804,0.081818182,1.389115214,,,,,,,
403,1/16/2020,0.69,3296,3318.75,3295.25,3318,22.75,3317,3458,35047,0.160909091,0.493855163,0.403422621,0.084106995,0.571636611,0.23520863,0,-0.44,1553.7,2.8475,0.001832722,0.070181818,1.390786469,,,,,,,
404,1/17/2020,0.26,3317.5,3330.5,3317.25,3324,8.5,3325.5,1323,37523,0.166,0.486096466,0.401926437,0.081818908,0.565564254,0.238288621,0,-0.67,1563.6,2.8465,0.001820478,0.042,1.389776694,,,,,,,
405,1/21/2020,-0.17,3325.25,3330,3308,3320.5,5.5,3320,2425,37933,0.155636364,0.500587694,0.400777067,0.079924893,0.560626853,0.240927282,0,-1.65,1560.8,2.7945,0.001790428,-0.001090909,1.405023623,,,,,,,
406,1/22/2020,0.02,3321.75,3338,3316,3317.75,0.5,3320.5,2376,39130,0.163454545,0.511343396,0.400279956,0.079132358,0.558544673,0.242015239,0,-0.99,1560,2.7655,0.001772756,-0.003636364,1.406715854,,,,,,,
407,1/23/2020,0.18,3318.25,3327.5,3302,3326.25,6,3326.5,3804,40626,0.150181818,0.476821294,0.399797076,0.078570614,0.556938304,0.242655849,0,-1.98,1568.8,2.726,0.001737634,0.014,1.374811233,,,,,,,
408,1/24/2020,-0.98,3327.5,3337.25,3281.25,3291.5,32.5,3294,5715,41732,0.124727273,0.500765969,0.399675456,0.078405887,0.55648723,0.242863682,0,-1.92,1575.2,2.6845,0.001704228,-0.035272727,1.394900573,,,,,,,
409,1/27/2020,-1.65,3272.75,3272.75,3233.25,3241.25,54.25,3239.75,5086,44665,0.096909091,0.569606089,0.40070058,0.080264536,0.561229652,0.240171507,0.008376436,-3.61,1580.6,2.5965,0.001642731,-0.113454545,1.471877383,,buy,59," (191,145)",,,
410,1/28/2020,1.2,3240,3285,3239.25,3282.75,38.75,3278.5,4575,45631,0.116545455,0.588695302,0.402703821,0.083550304,0.569804428,0.235603214,0.018890873,-0.18,1572.8,2.579,0.001639751,-0.170727273,1.409643841,,,,,,,
411,1/29/2020,-0.18,3282.5,3292.5,3266,3271,5.75,3272.75,2735,47350,0.107090909,0.600139451,0.405244351,0.087374363,0.579993077,0.230495626,0.020146374,-1.05,1573.5,2.553,0.001622498,-0.154545455,1.393978875,,,,,,,
412,1/30/2020,0.53,3276,3295.25,3240,3294.25,17.25,3290,6902,48621,0.114,0.605096464,0.408081168,0.091269697,0.590620563,0.225541774,0.014475901,-1.95,1586.5,2.524,0.001590923,-0.266727273,1.278934821,,,,,,,
413,1/31/2020,-2.02,3291,3297.5,3212.25,3227,66.5,3223.5,7498,51139,0.079272727,0.530675484,0.409695064,0.092653291,0.595001646,0.224388481,0,-0.18,1584.9,2.517,0.001588113,-0.244,1.268947654,,sell,-59," 190,187 ",,,
414,2/3/2020,0.68,3223.75,3267,3221.75,3245,22,3245.5,3503,52621,0.088909091,0.528831281,0.412414564,0.093929688,0.600273939,0.224555188,0,-0.06,1579.5,2.507,0.001587211,-0.24,1.269178795,,,,,,,
415,2/4/2020,1.67,3239.75,3305.25,3236.25,3300.25,54.25,3299.75,3903,53906,0.117090909,0.582293403,0.41612479,0.096548169,0.609221128,0.223028452,0,3.15,1552.7,2.542,0.001637148,-0.174363636,1.348461076,,,,,,,
416,2/5/2020,1.08,3299.75,3338.25,3288.75,3336,35.5,3335.25,5152,55029,0.136,0.588497089,0.420099218,0.099076351,0.618251921,0.221946516,0,0.8,1560.1,2.5745,0.001650215,-0.143818182,1.351205896,,,,,,,
417,2/6/2020,0.31,3336.25,3357.5,3333,3348.5,10.25,3345.5,4015,56578,0.129090909,0.590906559,0.424125195,0.101451669,0.627028533,0.221221857,0,0.26,1567.2,2.593,0.001654543,-0.114545455,1.341999363,,,,,,,
418,2/7/2020,-0.6,3349.25,3350.75,3321,3323.25,20,3325.5,5300,56610,0.116181818,0.595936977,0.428234531,0.103766522,0.635767575,0.220701487,0,-1.76,1570.6,2.553,0.001625493,-0.164,1.351750032,,,,,,,
419,2/10/2020,0.83,3322,3353.25,3304,3352,27.5,3353,3254,59357,0.133090909,0.586142827,0.432214317,0.105566362,0.643347041,0.221081593,0,-0.48,1576.6,2.5505,0.001617722,-0.156181818,1.348595279,,,,,,,
420,2/11/2020,0.14,3351.5,3374.25,3349.5,3359.25,4.75,3357.75,2848,61129,0.141090909,0.587158785,0.436761588,0.106771288,0.650304163,0.223219013,0,1.88,1567.2,2.583,0.001648162,-0.144363636,1.363730944,,,,,,,
421,2/12/2020,0.69,3360.25,3382,3356,3381,23.25,3381,4815,61472,0.156727273,0.591369505,0.441857796,0.107348918,0.656555631,0.22715996,0,0.56,1568.8,2.6,0.001657318,-0.129636364,1.366938948,,,,,,,
422,2/13/2020,-0.09,3381,3385.25,3349,3379,3,3378,8042,63951,0.150727273,0.590216725,0.447945904,0.106064189,0.660074281,0.235817526,0,0.02,1576.3,2.613,0.001657679,-0.124363636,1.366946805,,,,,,,
423,2/14/2020,0.1,3378.25,3388.5,3366.25,3381.25,3.5,3381.5,3396,69255,0.140181818,0.590860132,0.454028892,0.104450822,0.662930536,0.245127248,0,-0.99,1583.8,2.5995,0.001641306,-0.159272727,1.36403521,,,,,,,
424,2/18/2020,-0.35,3382.5,3392.75,3355.25,3371.25,11.75,3369.75,7266,71401,0.127454545,0.591616485,0.46008728,0.102540108,0.665167496,0.255007064,0,-0.9,1601,2.604,0.001626483,-0.183636364,1.365099866,,,,,,,
425,2/19/2020,0.54,3373,3394.25,3373,3389,18.25,3388,5797,72401,0.131272727,0.587147645,0.465977063,0.100301136,0.666579334,0.265374792,0,-0.41,1608.8,2.606,0.001619841,-0.207272727,1.35739873,,,,,,,
426,2/20/2020,-0.54,3391.5,3397.75,3340,3368,18.25,3369.75,4231,75262,0.127272727,0.591729719,0.471608653,0.09845813,0.668524913,0.274692393,0,-1.22,1617.4,2.588,0.001600099,-0.242363636,1.358193195,,,,,,,
427,2/21/2020,-0.9,3367.5,3369.5,3328.5,3338.5,30.25,3339.5,6541,75347,0.128181818,0.587927029,0.477014638,0.096478156,0.66997095,0.284058326,0,-0.92,1645.1,2.608,0.001585314,-0.221272727,1.337985017,,,,,,,
428,2/24/2020,-3.41,3312,3312,3213,3226,114,3225.5,45443,76645,0.079636364,0.623726864,0.482687922,0.095748315,0.674184551,0.291191292,0,-2.87,1673.5,2.577,0.001539886,-0.270545455,1.384768223,,,,,,,
429,2/25/2020,-2.92,3220,3258.75,3116,3137.25,94.25,3131.25,73230,79732,0.014909091,0.458202501,0.484989499,0.093545724,0.672080947,0.297898051,0,1.65,1647,2.578,0.00156527,-0.203454545,1.386839223,,,,,,,
430,2/26/2020,-0.73,3136.75,3181,3089.5,3098.5,22.75,3108.5,28819,91558,-0.002181818,0.442895219,0.48673643,0.091798385,0.6703332,0.30313966,0,0.19,1640.4,2.5725,0.001568215,-0.230363636,1.363985125,,,,,,,
431,2/27/2020,-4.98,3099.25,3115,2941.5,2946,154.75,2953.75,70104,94690,-0.109454545,0.352969271,0.486851986,0.091622564,0.670097114,0.303606858,0,-0.19,1642.5,2.571,0.001565297,-0.233272727,1.363720476,,,,,,,
432,2/28/2020,-0.28,2948.25,2991,2848.75,2983,8.25,2945.5,73347,92012,-0.108,0.298180141,0.485370292,0.094015615,0.673401522,0.297339062,0,3.72,1566.7,2.5435,0.001623476,-0.231272727,1.369529596,,,,,,,
433,3/2/2020,3.87,2923.25,3087.5,2884.25,3065.75,114,3059.5,74903,95937,-0.038545455,0.304013523,0.484333598,0.095711141,0.67575588,0.292911315,0,0.4,1594.8,2.5995,0.001629985,-0.246727273,1.357245378,,,,,,,
434,3/3/2020,-2.29,3069,3131,2965.5,2982,70,2989.5,123857,114024,-0.084545455,0.358566957,0.484147175,0.095949989,0.676047152,0.292247198,0,-3.89,1644.4,2.576,0.001566529,-0.318727273,1.442491485,,,,,,,
435,3/4/2020,3.93,2981.5,3121.5,2969.25,3103.5,117.5,3107,80743,138437,-0.027636364,0.360723906,0.484173481,0.095915311,0.676004103,0.29234286,0,0.57,1643,2.5885,0.001575472,-0.315636364,1.444241136,,,,,,,
436,3/5/2020,-3.23,3102.75,3106,2987,3014,100.5,3006.5,121615,159890,-0.088727273,0.382138219,0.484767529,0.095163786,0.675095102,0.294439957,0,-1.97,1668,2.576,0.001544365,-0.359454545,1.457390385,,,,,,,
437,3/6/2020,-1.75,3015.25,3028,2887.75,2952.5,52.75,2953.75,124278,188094,-0.133818182,0.385715412,0.485574941,0.094106585,0.673788111,0.297361771,0,-0.77,1672.4,2.563,0.001532528,-0.353454545,1.454962413,,,,,,,
438,3/9/2020,-7.4,2901.25,2907.25,2698,2721.25,218.5,2735.25,159099,213911,-0.266727273,0.399141924,0.485965916,0.09369361,0.673353137,0.298578695,0,-2.09,1675.7,2.5145,0.001500567,-0.413272727,1.457541124,,,,,,,
439,3/10/2020,4.35,2721.25,2873,2683.25,2865.75,119,2854.25,194403,263323,-0.189818182,0.425268154,0.486941534,0.092755454,0.672452441,0.301430626,0,1.35,1660.3,2.525,0.001520809,-0.391272727,1.475073199,,,,,,,
440,3/11/2020,-4.39,2849.75,2858,2691.25,2730,125.25,2729,208346,299064,-0.276727273,0.386478205,0.48786441,0.091466559,0.670797528,0.304931291,0,0.32,1642.3,2.5055,0.001525604,-0.386909091,1.476847083,,,,,,,
441,3/12/2020,-10,2727,2762,2429.75,2437.25,273,2456,1411333,352905,-0.466545455,0.192949584,0.485449617,0.097387002,0.680223622,0.290675613,-0.097726029,1.99,1590.3,2.4745,0.001555996,-0.354,1.509518687,,short, (78)," 191,568 ",,,
442,3/13/2020,9.28,2417,2697.25,2380,2652.75,228,2684,3182675,689460,-0.298727273,0.348894243,0.485258696,0.097648642,0.680555981,0.289961411,0,4.47,1516.7,2.4655,0.001625569,-0.262909091,1.643319442,,cover,78," (209,352)",,,
443,3/16/2020,-10.39,2631.5,2652,2350,2399.5,278.75,2405.25,3473890,1426136,-0.486727273,0.335008608,0.484615385,0.098531963,0.68167931,0.28755146,0,-0.91,1486.5,2.3945,0.001610831,-0.273090909,1.645602302,,,,,,,
444,3/17/2020,3.34,2407,2542.75,2352,2474.75,80.25,2485.5,3731392,2156542,-0.436545455,0.231598755,0.481610406,0.103645009,0.688900424,0.274320388,-0.042721633,-5.79,1525.8,2.3155,0.001517565,-0.370181818,1.805951571,,short,-77," 191,384 ",,,
445,3/18/2020,-3.38,2467.5,2486.25,2262,2405.75,84,2401.5,3135041,2955942,-0.494181818,0.253861322,0.478570012,0.107821973,0.694213958,0.262926065,-0.009064743,-3.94,1477.9,2.1545,0.001457812,-0.444,1.867472643,,,,,,,
446,3/19/2020,-0.52,2402.5,2460,2275,2355,12.5,2389,3066260,3233933,-0.495636364,0.251706992,0.474781956,0.112061147,0.698904249,0.250659663,0,1.6,1479.3,2.191,0.001481106,-0.397090909,1.886070452,,cover,77," (183,953)",,,
447,3/20/2020,-4.21,2351,2499,2260,2266.5,100.5,2288.5,2921764,3299307,-0.576363636,0.259134672,0.471736424,0.115613636,0.702963696,0.240509152,0,-0.99,1484.6,2.177,0.001466388,-0.386181818,1.880770617,,,,,,,
448,3/23/2020,-3.29,2240.5,2375.5,2165.5,2209.5,66.75,2213.25,12554,10533,-0.652,0.277244918,0.469223116,0.118329897,0.705882909,0.232563323,0,-8.41,1567.6,2.1055,0.001343136,-0.554,2.161926096,,,,,,,
449,3/24/2020,9.85,2229.5,2441.5,2226.25,2434.75,218,2431.25,6778,10711,-0.459636364,0.213400311,0.464730055,0.123255629,0.711241313,0.218218798,-0.004818487,-2.07,1660.8,2.1845,0.00131533,-0.539818182,2.14910618,,short,-79," 192,069 ",,,
450,3/25/2020,1.21,2434.75,2553.75,2380,2461.25,29.5,2460.75,12470,10793,-0.442363636,0.223067058,0.460223364,0.127483531,0.715190426,0.205256302,0,3,1633.4,2.213,0.001354843,-0.467818182,2.200488743,,cover,79," (194,399)",,,
451,3/26/2020,5.73,2466.25,2619.5,2397.25,2612.25,141,2601.75,8910,10308,-0.333636364,0.189064323,0.455290765,0.132623092,0.72053695,0.190044581,-0.000980258,-2.31,1651.2,2.1855,0.001323583,-0.506363636,2.214058084,,short,-74," 192,530 ",,,
452,3/27/2020,-3.21,2618.5,2626.75,2499.75,2515,83.5,2518.25,13238,10187,-0.406181818,0.172385632,0.449782791,0.137959009,0.725700809,0.173864772,-0.001479141,1.1,1625,2.1745,0.001338154,-0.514181818,2.207483644,,,,,,,
453,3/30/2020,3.52,2451,2617.25,2439.25,2609.75,88.75,2607,10169,11136,-0.350909091,0.159387741,0.443360953,0.143105869,0.729572691,0.157149214,0,-1.61,1637.1,2.1555,0.001316658,-0.544,2.211070296,,cover,74," (192,918)",,,
454,3/31/2020,-1.55,2608.5,2631.25,2553.5,2560.75,40.5,2566.5,14337,12931,-0.372909091,0.128739411,0.436565438,0.14899863,0.734562698,0.138568178,-0.009828767,6.47,1589.3,2.228,0.001401875,-0.426727273,2.404157706,,short,-74," 189,921 ",,,
455,4/1/2020,-4.73,2556,2556.75,2431.75,2454.25,121.5,2445,11315,15217,-0.472909091,0.136066314,0.429539441,0.153901877,0.737343195,0.121735688,0,-2.08,1584.1,2.1745,0.001372704,-0.505636364,2.385492234,,cover,74," (180,930)",,,
456,4/2/2020,2.78,2454,2521.5,2422.25,2512.75,68,2513,10380,18181,-0.421454545,0.131823669,0.422619519,0.158591277,0.739802073,0.105436964,0,-0.89,1630.7,2.2185,0.001360459,-0.536181818,2.379342806,,,,,,,
457,4/3/2020,-1.33,2509,2525.5,2446.5,2478.5,33.5,2479.5,7449,22791,-0.448909091,0.133952506,0.415829514,0.162831949,0.741493412,0.090165617,0,-1.59,1637.6,2.1925,0.00133885,-0.549636364,2.383239286,,,,,,,
458,4/6/2020,6.49,2483.75,2664.5,2482.5,2644,161,2640.5,10257,24573,-0.343454545,0.114011524,0.408923266,0.167451041,0.743825348,0.074021185,0,-1.65,1684,2.2175,0.001316805,-0.571636364,2.387788969,,,,,,,
459,4/7/2020,-0.14,2643,2744,2619.25,2631.5,3.75,2636.75,7667,25929,-0.350727273,0.113268227,0.402144571,0.17176,0.745664571,0.058624571,0,3.18,1672.6,2.2725,0.001358663,-0.501636364,2.440698719,,,,,,,
460,4/8/2020,3.5,2634,2745.5,2616.25,2733,92.25,2729,5226,26238,-0.284,0.111667703,0.395073299,0.175595098,0.746263494,0.043883103,0,-0.64,1674.1,2.26,0.001349979,-0.483272727,2.435692961,,,,,,,
461,4/9/2020,1.59,2728.75,2802,2695.75,2780,43.5,2772.5,4187,25534,-0.255454545,0.097947108,0.387557002,0.179333875,0.746224753,0.028889251,0,-3.8,1739.9,2.2595,0.001298638,-0.534363636,2.475662099,,,,,,,
462,4/13/2020,-0.76,2799.25,2811.5,2704,2751.25,21,2751.5,2837,26468,-0.272545455,0.097272582,0.380656117,0.183098446,0.746853009,0.014459225,0,1.33,1749.8,2.3025,0.001315865,-0.474181818,2.48009684,,,,,,,
463,4/14/2020,3.04,2757.25,2837.25,2745,2835.75,83.75,2835.25,1640,26888,-0.199454545,0.101607871,0.373398697,0.186135002,0.7456687,0.001128693,0,0.64,1759.1,2.3295,0.001324257,-0.427636364,2.476479703,,,,,,,
464,4/15/2020,-2.41,2832,2836,2743.75,2760.25,68.25,2767,4746,27197,-0.213272727,0.091115875,0.364698875,0.187967706,0.740634288,-0.011236538,0,0.24,1729.6,2.296,0.001327475,-0.357636364,2.438989593,,,,,,,
465,4/16/2020,0.47,2763.5,2822.75,2739,2822.25,13,2780,3386,27888,-0.226545455,0.091405231,0.355657237,0.188951251,0.733559739,-0.022245265,0,0.18,1722.7,2.291,0.001329889,-0.351090909,2.439958009,,,,,,,
466,4/17/2020,2.97,2852.25,2877,2814.5,2861.25,82.5,2862.5,4483,28081,-0.169272727,0.115591212,0.346847269,0.188636941,0.724121151,-0.030426613,0,4.27,1690.8,2.3445,0.001386622,-0.254363636,2.516003418,,,,,,,
467,4/20/2020,-2.2,2855.5,2867,2798,2804.25,63,2799.5,1377,28337,-0.218909091,0.123565118,0.338092154,0.187600677,0.713293509,-0.037109201,0,-1.78,1703.4,2.32,0.001361982,-0.251272727,2.513985367,,,,,,,
468,4/21/2020,-2.66,2803.5,2824.75,2711,2725.5,74.5,2725,2681,28366,-0.230545455,0.13282115,0.330858439,0.187707744,0.706273927,-0.04455705,0,-2.46,1678.3,2.2295,0.001328428,-0.292727273,2.531525272,,,,,,,
469,4/22/2020,2.06,2739.75,2800,2711.75,2782.5,56,2781,2005,28265,-0.205454545,0.132441636,0.323651354,0.187575457,0.698802268,-0.05149956,0,-0.21,1727.4,2.29,0.001325692,-0.295454545,2.531350699,,,,,,,
470,4/23/2020,-0.29,2781,2828.25,2766,2774.75,8,2773,2638,28350,-0.241090909,0.122278371,0.315287444,0.186079118,0.68744568,-0.056870792,0,0.61,1733.4,2.312,0.001333795,-0.341636364,2.490162693,,,,,,,
471,4/24/2020,1.75,2772.75,2826.25,2748.75,2820.25,48.5,2821.5,3888,29167,-0.228909091,0.126186877,0.306881804,0.183938555,0.674758913,-0.060995305,0,1.62,1724.2,2.337,0.001355411,-0.326727273,2.499561483,,,,,,,
472,4/27/2020,1.4,2829,2873.25,2806,2859.5,39.5,2861,2276,29535,-0.209090909,0.129806929,0.298498175,0.181241752,0.660981678,-0.063985329,0,1.24,1712.6,2.35,0.001372183,-0.308909091,2.507302426,,,,,,,
473,4/28/2020,-0.07,2857,2906,2842.5,2852.5,2,2859,2497,29800,-0.199454545,0.129178145,0.29001165,0.177954488,0.645920627,-0.065897326,0,-0.07,1710.6,2.3455,0.001371156,-0.278181818,2.499533357,,,,,,,
474,4/29/2020,2.57,2859,2950.25,2853,2950.25,73.5,2932.5,2627,29659,-0.167818182,0.135484043,0.281817854,0.174406597,0.630631048,-0.066995339,0,1.03,1713.4,2.3735,0.001385257,-0.250727273,2.505561114,,,,,,,
475,4/30/2020,-1.31,2950.5,2956.25,2870,2875,38.5,2894,2072,29449,-0.194181818,0.134558245,0.273588754,0.170363528,0.614315809,-0.067138302,0,-0.06,1694.2,2.3455,0.001384429,-0.286,2.488607821,,,,,,,
476,5/1/2020,-2.79,2865.5,2870,2804,2809,80.75,2813.25,2318,29612,-0.257454545,0.139392391,0.265370988,0.165584896,0.59654078,-0.065798805,0,-1.77,1700.9,2.313,0.001359868,-0.328363636,2.493766127,,,,,,,
477,5/4/2020,0.12,2783.25,2826.75,2763,2818.75,3.5,2816.75,2327,29782,-0.253636364,0.13906273,0.257168188,0.160284447,0.577737083,-0.063400707,0,-0.64,1713.3,2.315,0.001351194,-0.340363636,2.493646715,,,,,,,
478,5/5/2020,1.16,2820.5,2881,2817.5,2850.25,32.75,2849.5,3601,29779,-0.234363636,0.14243567,0.249015016,0.154289097,0.55759321,-0.059563178,0,0.94,1710.6,2.333,0.001363849,-0.305272727,2.497911613,,,,,,,
