,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,,"147,095",-11.72%,,,
405,1/28/2010,-1.38,1089.5,1098.5,1070,1074.5,,1074.5,3209,13965,-0.018181818,0.213721709,0.283381568,0.065080007,0.413541582,0.153221554,0,-3.56,1084.8,3.098,0.002855826,0.102545455,1.262484643,,cover,160,"-171,920",Sh,,,,,
406,1/29/2010,-0.84,1078.5,1088.25,1062,1065.5,,1065.5,1720,14065,-0.040909091,0.235423027,0.281471679,0.064914853,0.411301384,0.151641974,0,-1.38,1083.8,3.0525,0.002816479,0.090909091,1.273297371,,,,,,,,,,
407,2/1/2010,1.45,1067.75,1081.5,1063.25,1081,,1081,714,14104,0.000363636,0.225099446,0.27953278,0.064978192,0.409489163,0.149576397,0,-0.92,1105,3.0835,0.002790498,0.074545455,1.280511787,,,,,,,,,,
408,2/2/2010,1.06,1081.25,1096.5,1078.25,1092.5,,1092.5,2778,15752,0.012909091,0.201959999,0.278012815,0.065807111,0.409627037,0.146398594,0,-0.97,1118,3.0895,0.002763417,0.062363636,1.287309804,,,,,,,,,,
409,2/3/2010,-0.23,1092.75,1095,1085.75,1090,,1090,1019,15739,-0.016363636,0.212158965,0.276526687,0.066362372,0.40925143,0.143801943,0,-3.24,1112,2.9735,0.002674011,0.020363636,1.356130065,,,,,,,,,,
410,2/4/2010,-3.03,1090.75,1091.5,1054.75,1057,,1057,1899,15969,-0.073090909,0.134173677,0.273642323,0.069035098,0.411712518,0.135572127,-0.00139845,1.29,1063,2.879,0.002708373,0.042181818,1.366881678,,short,-164,"173,348",Sh,,,,,
411,2/5/2010,-0.19,1056.75,1060.25,1036.25,1055,,1055,3104,17456,-0.078181818,0.134518078,0.270760042,0.071476213,0.413712468,0.127807616,0,0.21,1052.8,2.8575,0.002714191,0.047090909,1.366992743,,cover,164,"-173,020",Sh,,,,,
412,2/8/2010,-0.36,1056.75,1063.25,1048,1051.25,,1051.25,2249,16227,-0.061272727,0.087201416,0.266632922,0.07536926,0.417371442,0.115894401,-0.028692985,0.66,1066.2,2.913,0.002732133,0.016545455,1.333160014,,short,-165,"173,456",Sh,,,,,
413,2/9/2010,0.98,1049.75,1071.5,1049.75,1061.5,,1061.5,8742,23456,-0.036363636,0.107671944,0.26271723,0.077935453,0.418588136,0.106846325,0,1.49,1077.2,2.987,0.00277293,0.041090909,1.347822211,,cover,165,"-175,148",Sh,,,,,
414,2/10/2010,-0.28,1062,1067.5,1051.75,1058.5,,1058.5,2791,25808,-0.064909091,0.107508235,0.259044794,0.080410133,0.419865061,0.098224527,0,0.15,1076.3,2.989,0.002777107,0.045454545,1.347778444,,,,,,,,,,
415,2/11/2010,1.25,1059,1072.75,1052.5,1071.75,,1071.75,3601,27197,-0.040909091,0.13858607,0.255742913,0.081573034,0.418888981,0.092596846,0,3.07,1094.7,3.1335,0.002862428,0.119636364,1.399884868,,,,,,,,,,
416,2/12/2010,0.23,1071.75,1076,1055.25,1074.25,,1074.25,2817,27724,-0.046181818,0.135502812,0.252540964,0.082786796,0.418114556,0.086967372,0,-1.2,1090,3.0825,0.002827982,0.089636364,1.410315126,,,,,,,,,,
417,2/16/2010,1.63,1070.25,1089,1070.25,1088.5,,1088.5,4115,31120,0.01,0.183892512,0.25033236,0.082971566,0.416275492,0.084389228,0,1.73,1119.8,3.2215,0.002876853,0.133272727,1.423443991,,,,,,,,,,
418,2/17/2010,0.57,1088.5,1095,1087.75,1094.75,,1094.75,5138,33559,0.011090909,0.185646645,0.248142852,0.083062348,0.414267548,0.082018156,0,0.53,1120.1,3.2395,0.002892152,0.157454545,1.418584608,,,,,,,,,,
419,2/18/2010,0.55,1094.5,1101.75,1088.5,1100.75,,1100.75,5824,36929,-0.001454545,0.196410391,0.246108697,0.082931946,0.411972589,0.080244804,0,1.55,1118.7,3.2855,0.002936891,0.188545455,1.430189599,,,,,,,,,,
420,2/19/2010,0.07,1094.75,1105.75,1088,1101.5,,1101.5,5388,37586,0.000727273,0.200413105,0.244088211,0.082661575,0.409411361,0.078765062,0,1.87,1122.1,3.357,0.002991712,0.235636364,1.442308802,,,,,,,,,,
421,2/22/2010,0.11,1102.25,1108,1099,1102.75,,1102.75,9560,45039,0.018727273,0.193742,0.241603342,0.082070686,0.405744713,0.077461971,0,-0.71,1113.1,3.3065,0.002970533,0.202909091,1.442985168,,,,,,,,,,
422,2/24/2010,0.57,1092,1100,1088,1098.75,,1098.75,5588,52451,0.002727273,0.188587685,0.239010186,0.081437717,0.401885621,0.076134751,0,-0.71,1097.2,3.236,0.002949326,0.186545455,1.448227804,,,,,,,,,,
423,2/25/2010,-0.11,1098.25,1098.25,1080,1097.5,,1097.5,13402,56797,0.023454545,0.187751704,0.236294965,0.080592255,0.397479475,0.075110456,0,-2.15,1109.7,3.2025,0.002885915,0.151818182,1.481170822,,,,,,,,,,
424,2/26/2010,0.09,1097.25,1103,1091.75,1098.5,,1098.5,7314,57890,0.015454545,0.178058093,0.233307968,0.079627682,0.392563333,0.074052603,0,1.36,1120.1,3.2765,0.002925185,0.191454545,1.483849371,,,,,,,,,,
425,3/1/2010,1.02,1101.25,1110.25,1099.25,1109.75,,1109.75,20237,74274,0.023636364,0.165402945,0.230250938,0.078932857,0.388116652,0.072385224,0,2.08,1119.5,3.343,0.002986155,0.158181818,1.417978596,,,,,,,,,,
426,3/2/2010,0.25,1109.75,1117.75,1108.25,1112.5,,1112.5,24086,93576,0.018181818,0.162233421,0.227130648,0.078149861,0.383430369,0.070830927,0,0.13,1138.6,3.4045,0.002990076,0.168181818,1.415763229,,,,,,,,,,
427,3/3/2010,0.13,1111.25,1120,1110.5,1114,,1114,30669,116654,0.011818182,0.169386741,0.22425821,0.07729598,0.378850171,0.06966625,0,0.15,1144.6,3.4275,0.002994496,0.164181818,1.415493228,,,,,,,,,,
428,3/4/2010,0.31,1113.25,1118.5,1109.5,1117.5,,1117.5,28003,134509,0.024909091,0.161922512,0.221008376,0.076058797,0.373125969,0.068890782,0,-0.85,1134.4,3.368,0.00296897,0.136909091,1.420401447,,,,,,,,,,
429,3/5/2010,1.28,1117.75,1134.25,1117,1131.75,,1131.75,37193,154938,0.045272727,0.185590296,0.218397528,0.074729602,0.367856733,0.068938323,0,1.06,1136.5,3.41,0.00300044,0.176181818,1.415421009,,,,,,,,,,
430,3/8/2010,0.07,1131.75,1135.75,1130.25,1132.5,,1132.5,50317,186406,0.065454545,0.177488578,0.215802209,0.073597595,0.362997398,0.068607019,0,0.82,1125.3,3.404,0.003024971,0.162727273,1.405505648,,,,,,,,,,
431,3/9/2010,0.29,1132.5,1140.5,1127,1135.75,,1135.75,108044,238030,0.064909091,0.177048545,0.213646176,0.072949802,0.35954578,0.067746573,0,0.17,1123.6,3.4045,0.003029993,0.160727273,1.405413943,,,,,,,,,,
432,3/10/2010,0.46,1135.25,1143.25,1133.5,1141,,1141,357616,490052,0.063818182,0.17351597,0.211142744,0.071894784,0.354932313,0.067353176,0,-0.01,1109.4,3.361,0.003029566,0.164727273,1.404594122,,,,,,,,,,
433,3/11/2010,0.44,1140.5,1146.25,1134,1146,,1146,1467691,1109345,0.062727273,0.173326885,0.2082241,0.070055841,0.348335781,0.068112419,0,0.26,1109.5,3.37,0.003037404,0.153454545,1.401231229,,,,,,,,,,
434,3/12/2010,0.04,1146,1152,1142,1146.5,,1146.5,1866265,1481062,0.060181818,0.175078181,0.205394703,0.068134066,0.341662835,0.069126571,0,0.66,1103,3.3725,0.00305757,0.162909091,1.402892083,,,,,,,,,,
435,3/15/2010,-0.07,1146,1146.5,1136.5,1145.75,,1145.75,1693881,1788753,0.048727273,0.177080595,0.20239483,0.065589513,0.333573855,0.071215804,0,-2.23,1106.6,3.308,0.002989337,0.123272727,1.439341483,,,,,,,,,,
436,3/16/2010,0.79,1145.75,1155.75,1144.5,1154.75,,1154.75,2010549,2086456,0.061090909,0.165648782,0.199937428,0.064354423,0.328646273,0.071228583,0,-0.04,1123.6,3.3575,0.002988163,0.085272727,1.414913758,,,,,,,,,,
437,3/17/2010,0.54,1154.75,1165.5,1154,1161,,1161,2038542,2229054,0.073272727,0.172689073,0.197889059,0.063370903,0.324630864,0.071147253,0,1.48,1125.3,3.4125,0.003032525,0.108909091,1.42732938,,,,,,,,,,
438,3/18/2010,0.02,1160.75,1164,1156.25,1161.25,,1161.25,1819642,2326816,0.072909091,0.172736174,0.195872857,0.062348349,0.320569555,0.071176159,0,-0.96,1128.6,3.3895,0.003003278,0.065636364,1.422915322,,,,,,,,,,
439,3/19/2010,-0.43,1161.25,1165,1150.25,1156.25,,1156.25,2165925,2364398,0.083818182,0.154454946,0.193344211,0.061122503,0.315589216,0.071099206,0,1.1,1108.8,3.3665,0.003036165,0.055090909,1.41284304,,,,,,,,,,
440,3/22/2010,0.09,1144.5,1158.25,1143,1157.25,,1157.25,746,2437,0.055818182,0.154279744,0.190768309,0.059686545,0.310141398,0.07139522,0,0.98,1100.7,3.3745,0.003065776,0.053090909,1.411428056,,,,,,,,,,
441,3/23/2010,0.65,1158.5,1165,1154.5,1164.75,,1164.75,2315,3723,0.062,0.15032081,0.188471593,0.058743953,0.3059595,0.070983686,0,-0.42,1104.9,3.373,0.003052765,0.041090909,1.412614692,,,,,,,,,,
442,3/24/2010,-0.43,1164.5,1165.25,1156.5,1159.75,,1159.75,1178,4129,0.053454545,0.150078658,0.186109527,0.057596478,0.301302483,0.070916571,0,0.37,1089.9,3.3395,0.003064043,0.018,1.396279978,,,,,,,,,,
443,3/25/2010,-0.15,1159,1171,1156,1158,,1158,1313,4921,0.043454545,0.14422844,0.18353914,0.056212143,0.295963425,0.071114854,0,0.65,1094.1,3.374,0.003083813,0.035272727,1.398148054,,,,,,,,,,
444,3/26/2010,0.06,1156.5,1164.5,1152.75,1158.75,,1158.75,2346,5373,0.037636364,0.154308882,0.181510373,0.05518918,0.291888733,0.071132012,0,-0.41,1105.4,3.395,0.003071286,0.031454545,1.399088881,,,,,,,,,,
445,3/29/2010,0.45,1160.5,1166,1159.5,1164,,1164,1138,5454,0.044545455,0.166150536,0.180203007,0.054674154,0.289551315,0.070854698,0,3.35,1111.5,3.528,0.003174089,0.075090909,1.464180813,,,,,,,,,,
446,3/30/2010,0.04,1165,1168.75,1160.75,1164.5,,1164.5,1096,5888,0.058909091,0.175532275,0.179250194,0.05428211,0.287814415,0.070685973,0,1.54,1105.7,3.5635,0.003222845,0.134363636,1.456129781,,,,,,,,,,
447,3/31/2010,-0.36,1164.25,1165.5,1157,1160.25,,1160.25,600,6013,0.039454545,0.189614355,0.178803987,0.054090396,0.28698478,0.070623194,0,-1.07,1114.5,3.5535,0.003188425,0.136727273,1.454027681,,,,,,,,,,
448,4/1/2010,0.73,1162.5,1172.5,1161.5,1168.75,,1168.75,518,6068,0.048,0.185332001,0.178683319,0.054067882,0.286819082,0.070547555,0,-0.18,1126.1,3.584,0.003182666,0.131636364,1.454648696,,,,,,,,,,
449,4/5/2010,0.81,1173.75,1178.75,1170,1178.25,,1178.25,1922,6987,0.076727273,0.180194616,0.178362783,0.054004526,0.286371835,0.07035373,0,0.64,1133.8,3.6315,0.003202946,0.157272727,1.450884091,,,,,,,,,,
450,4/6/2010,0.23,1178.5,1182.75,1172.25,1181,,1181,2147,8325,0.066,0.173001513,0.176537557,0.052406167,0.281349891,0.071725222,0,-0.59,1136,3.617,0.003183979,0.131272727,1.451235814,,,,,,,,,,
451,4/7/2010,-0.59,1180,1180.5,1168.5,1174,,1174,3403,9795,0.073636364,0.193262795,0.174813909,0.050181939,0.275177787,0.074450031,0,-2.01,1153,3.5975,0.003120121,0.111090909,1.473391996,,,,,,,,,,
452,4/8/2010,0.4,1173.75,1179.5,1166.5,1178.75,,1178.75,867,10219,0.118,0.200965351,0.172613912,0.046097414,0.26480874,0.080419085,0,-0.3,1152.9,3.5865,0.003110851,0.097272727,1.473622966,,,,,,,,,,
453,4/9/2010,0.76,1178.5,1187.75,1178.5,1187.75,,1187.75,2719,11848,0.164727273,0.178533613,0.169728926,0.040192722,0.25011437,0.089343482,0,-0.68,1161.9,3.59,0.003089767,0.055818182,1.462594968,,,,,,,,,,
454,4/12/2010,0,1189,1192.75,1186.5,1187.75,,1187.75,465,11527,0.161818182,0.177081552,0.167692711,0.036721548,0.241135807,0.094249616,0,-0.74,1162.2,3.5645,0.003067028,0.047090909,1.46594259,,,,,,,,,,
455,4/13/2010,0.04,1185,1190.25,1181,1188.25,,1188.25,463,11460,0.170909091,0.14964119,0.16562839,0.034370358,0.234369105,0.096887674,0,1.78,1153.4,3.6005,0.00312164,0.096545455,1.477857832,,,,,,,,,,
456,4/14/2010,1.14,1190.5,1202,1190,1201.75,,1201.75,399,11484,0.180363636,0.254536393,0.168930368,0.034021477,0.236973322,0.100887413,0.017563071,-0.26,1159.6,3.6105,0.003113574,0.040363636,1.429977938,,buy,123,"-147,815",B,,,,,
457,4/15/2010,0.17,1202.5,1205.5,1196.5,1203.75,,1203.75,1891,12375,0.208545455,0.256013495,0.171919899,0.034322318,0.240564535,0.103275263,0.01544896,-0.34,1160.3,3.6005,0.003103077,0.019454545,1.426920302,,,,,,,,,,
458,4/16/2010,-1.52,1201.25,1202,1178,1185.5,,1185.5,2312,13459,0.196181818,0.240029129,0.17406071,0.034837265,0.24373524,0.104386179,0,-0.38,1136.9,3.5145,0.003091301,0.046545455,1.404349353,,sell,-123,"145,817",B,,,,,
459,4/19/2010,0.44,1181.5,1191,1175.75,1190.75,,1190.75,2611,15395,0.177818182,0.262353612,0.17721982,0.034822281,0.246864383,0.107575258,0.015489229,-0.4,1135.8,3.497,0.003078887,0.080363636,1.369745805,,buy,124,"-147,653",B,,,,,
460,4/20/2010,0.82,1191.5,1200.5,1190,1200.5,,1200.5,6151,19799,0.173454545,0.177329703,0.176558148,0.034459712,0.245477571,0.107638724,0,0.17,1139.2,3.5135,0.003084182,0.148181818,1.275247385,,sell,-124,"148,862",B,,,,,
461,4/21/2010,-0.4,1201,1204.25,1190.25,1195.75,,1195.75,1753,20751,0.170363636,0.15350527,0.175068734,0.033628643,0.24232602,0.107811447,0,-0.23,1148.8,3.535,0.003077124,0.169090909,1.259052072,,,,,,,,,,
462,4/22/2010,0.1,1190,1202,1182,1197,,1197,1456,21121,0.227272727,0.188392881,0.174401342,0.03297524,0.240351822,0.108450862,0,-0.86,1142.9,3.4865,0.003050573,0.170181818,1.258116598,,,,,,,,,,
463,4/23/2010,0.88,1197.25,1209,1193.25,1207.5,,1207.5,905,21164,0.246727273,0.206276741,0.174479828,0.033047107,0.240574043,0.108385613,0,-0.18,1153.7,3.513,0.003044986,0.184545455,1.249337333,,,,,,,,,,
464,4/26/2010,-0.33,1205.75,1211.25,1203.25,1203.5,,1203.5,1269,20983,0.247272727,0.185716496,0.173999056,0.032679092,0.239357239,0.108640873,0,0.4,1154,3.528,0.003057192,0.250727273,1.157612253,,,,,,,,,,
465,4/27/2010,-2.24,1203,1203,1173.25,1176.5,,1176.5,1996,21749,0.188727273,0.532357376,0.181238759,0.057994211,0.29722718,0.065250338,0.235130196,-5.34,1162.2,3.3635,0.00289408,0.130181818,1.372619139,,buy,125,"-147,063",B,,,,,
466,4/28/2010,0.76,1175.75,1187,1172.5,1185.5,,1185.5,3757,22360,0.207636364,0.521375662,0.188272534,0.073586553,0.335445639,0.041099429,0.185930024,-0.67,1171.8,3.3685,0.002874637,0.114181818,1.376794036,,,,,,,,,,
467,4/29/2010,1.29,1185.5,1201.5,1183.5,1200.75,,1200.75,845,22511,0.208363636,0.503598657,0.195843393,0.083718185,0.363279763,0.028407022,0.140318894,-0.65,1170.2,3.342,0.002855922,0.090363636,1.378506927,,,,,,,,,,
468,4/30/2010,-1.83,1199.5,1203.25,1178.5,1178.75,,1178.75,3425,23682,0.170909091,0.487833026,0.202755412,0.091624003,0.386003418,0.019507406,0.101829608,-0.9,1182.1,3.3455,0.002830133,0.046909091,1.371219885,,,,,,,,,,
469,5/3/2010,1.29,1182.75,1197.25,1179.25,1194,,1194,1243,23868,0.199818182,0.431768517,0.208651054,0.095722495,0.400096043,0.017206064,0.031672474,-2.01,1184.7,3.2855,0.002773276,0.007636364,1.398865895,,,,,,,,,,
470,5/4/2010,-2.18,1192.5,1194.75,1160,1168,,1168,5013,26444,0.130545455,0.447757038,0.214272344,0.100490981,0.415254306,0.013290382,0.032502732,-2.34,1170.6,3.1705,0.00270844,-0.090727273,1.369440078,,,,,,,,,,
471,5/5/2010,-0.73,1166,1170.25,1151,1159.5,,1159.5,4160,26557,0.106909091,0.461849889,0.220205927,0.105274703,0.430755333,0.009656521,0.031094556,-1.32,1176.4,3.144,0.00267256,-0.092909091,1.371334404,,,,,,,,,,
472,5/6/2010,-3.58,1159.75,1163.5,1050,1118,,1118,7490,28584,0.031818182,0.500401065,0.225960628,0.111707161,0.44937495,0.002546307,0.051026115,-2.95,1198.8,3.1095,0.002593844,-0.178,1.401004137,,,,,,,,,,
473,5/7/2010,-1.36,1119.75,1129.75,1086.75,1102.75,,1102.75,12477,35587,0.005818182,0.488144021,0.23146058,0.117006619,0.465473818,-0.002552657,0.022670202,-0.25,1212.2,3.1365,0.002587444,-0.192181818,1.39764841,,,,,,,,,,
474,5/10/2010,4.47,1124.25,1157.5,1117.75,1152,,1152,6642,37800,0.085090909,0.56731399,0.238204282,0.125340822,0.488885927,-0.012477362,0.078428063,3.49,1202.5,3.22,0.002677755,-0.156909091,1.465274431,,,,,,,,,,
475,5/11/2010,-0.37,1151.75,1164.5,1136.25,1147.75,,1147.75,10540,46709,0.095272727,0.57830319,0.245075011,0.133333339,0.51174169,-0.021591668,0.0665615,-2.25,1222.1,3.199,0.002617625,-0.231818182,1.4650472,,,,,,,,,,
476,5/12/2010,1.55,1146.75,1166.75,1137,1165.5,,1165.5,4291,46641,0.113090909,0.524936471,0.251096729,0.138356296,0.52780932,-0.025615862,0,-2.38,1244.9,3.181,0.002555225,-0.262181818,1.492195364,,sell,-125,"145,688",B,,,,,
477,5/13/2010,-1.12,1165,1170,1150,1152.5,,1152.5,4038,48262,0.094727273,0.471522319,0.256240995,0.141219402,0.538679799,-0.026197809,0,2.5,1231,3.224,0.002619009,-0.203818182,1.536474429,,,,,,,,,,
478,5/14/2010,-1.87,1151.75,1154.5,1119.5,1131,,1131,3901,49801,0.059090909,0.503016877,0.261973089,0.144742305,0.551457698,-0.027511521,0,-2.9,1229.6,3.127,0.002543103,-0.217454545,1.557254491,,,,,,,,,,
479,5/17/2010,-0.07,1128,1135.5,1108.75,1130.25,,1130.25,11001,52301,0.039272727,0.453242844,0.266976448,0.146532996,0.56004244,-0.026089544,0,-6.45,1229.9,2.926,0.002379055,-0.359454545,1.754356924,,,,,,,,,,
480,5/18/2010,-1.39,1130.75,1142.75,1111.5,1114.5,,1114.5,5550,53667,0.009454545,0.3471463,0.270280873,0.146248969,0.562778811,-0.022217066,0,4.55,1216.4,3.0255,0.002487257,-0.314545455,1.847121703,,,,,,,,,,
481,5/19/2010,-0.81,1112.5,1118,1094.75,1105.5,,1105.5,4422,54762,-0.007636364,0.346974011,0.273639792,0.14584239,0.565324573,-0.018044988,0,-0.62,1194.9,2.9535,0.002471755,-0.328181818,1.84654742,,,,,,,,,,
482,5/20/2010,-3.6,1109,1112.5,1063.5,1065.75,,1065.75,8458,56905,-0.078727273,0.314048324,0.276270003,0.145230584,0.56673117,-0.014191164,0,-0.11,1190.4,2.939,0.002468918,-0.332909091,1.845633157,,,,,,,,,,
483,5/21/2010,1.38,1063.25,1084,1047.75,1080.5,,1080.5,8272,60587,-0.076909091,0.346918278,0.279633562,0.144674436,0.568982435,-0.00971531,0,5.07,1177.9,3.0555,0.002594023,-0.225272727,1.982471199,,,,,,,,,,
484,5/24/2010,-1.27,1080.25,1084.5,1066,1066.75,,1066.75,7293,62252,-0.101272727,0.321691478,0.282108129,0.144199279,0.570506688,-0.006290429,0,1.26,1195.8,3.141,0.002626693,-0.221636364,1.985054122,,,,,,,,,,
485,5/25/2010,0.21,1064,1070,1032.75,1069,,1069,31958,75646,-0.102727273,0.305178622,0.284429767,0.143509961,0.571449689,-0.002590156,0,-3.67,1199.8,3.036,0.002530422,-0.303272727,2.03316671,,,,,,,,,,
486,5/26/2010,-1.12,1070.75,1086.25,1056.75,1057,,1057,22696,80575,-0.131454545,0.300719542,0.28667833,0.142763235,0.572204801,0.001151859,0,-0.06,1215.3,3.0735,0.002529005,-0.307454545,2.032411647,,,,,,,,,,
487,5/27/2010,3.76,1056,1098.5,1045,1096.75,,1096.75,37691,96776,-0.071090909,0.349403592,0.289876287,0.14215007,0.574176427,0.005576147,0,2.84,1214.4,3.1585,0.002600873,-0.255636364,2.076000217,,,,,,,,,,
488,5/28/2010,-1.14,1095.5,1102.75,1079.25,1084.25,,1084.25,21138,100290,-0.092545455,0.354842619,0.293176573,0.141499673,0.576175918,0.010177227,0,-1.76,1215,3.1045,0.002555144,-0.292363636,2.084559607,,,,,,,,,,
489,6/1/2010,-1.84,1088,1090,1064.25,1065.25,,1065.25,18177,103263,-0.137454545,0.36816007,0.296687153,0.140909346,0.578505845,0.014868461,0,-2.29,1226.9,3.063,0.002496536,-0.346,2.097513166,,,,,,,,,,
490,6/2/2010,2.56,1064,1094,1062.5,1092.5,,1092.5,20788,109561,-0.100727273,0.358750249,0.299990237,0.140181099,0.580352436,0.019628039,0,-0.39,1222.6,3.0405,0.002486913,-0.312545455,2.081520294,,,,,,,,,,
491,6/3/2010,0.62,1093.75,1100.75,1086.75,1099.25,,1099.25,77343,160787,-0.089818182,0.347943645,0.303304689,0.139096801,0.581498292,0.025111087,0,-2.08,1210,2.9465,0.002435124,-0.349636364,2.094707585,,,,,,,,,,
492,6/4/2010,-3.41,1099.25,1102.75,1055.25,1061.75,,1061.75,62763,181201,-0.144,0.39838318,0.307408219,0.138499968,0.584408155,0.030408282,0,-4.92,1217.7,2.8195,0.002315431,-0.466,2.167679763,,,,,,,,,,
493,6/7/2010,-1.7,1059.5,1066.5,1043.25,1043.75,,1043.75,86084,223882,-0.176545455,0.414500809,0.311803939,0.137982189,0.587768317,0.035839562,0,-3.72,1240.8,2.766,0.002229207,-0.516181818,2.210844895,,,,,,,,,,
494,6/8/2010,1.08,1043.25,1059,1037,1055,,1055,139432,307123,-0.168727273,0.420408739,0.316639463,0.137022628,0.590684719,0.042594207,0,0.1,1245.6,2.7795,0.002231455,-0.534363636,2.201399188,,,,,,,,,,
495,6/9/2010,-0.36,1055.5,1073,1047.25,1051.25,,1051.25,364444,550208,-0.167454545,0.401030833,0.321125846,0.1356408,0.592407446,0.049844246,0,3.85,1229.9,2.85,0.002317262,-0.482181818,2.270879003,,,,,,,,,,
496,6/10/2010,2.69,1050.75,1083.5,1047.75,1079.5,,1079.5,1928796,1116027,-0.115818182,0.410438982,0.325855267,0.134101075,0.594057417,0.057653118,0,1.07,1222.2,2.8625,0.002342088,-0.455090909,2.280501791,,,,,,,,,,
