,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,,,,,5.98%,"173,647","184,029",,,
363,11/18/2013,-0.28,1787.75,1793,1778.5,1782,,1782,5846,59023,0.170909091,0.131394,0.265258689,0.101152907,0.467564502,0.062952876,0,0.5,1273.2,3.1495,0.002473688,0.130909091,1.269742279,,,,,,,,,,
364,11/19/2013,-0.2,1782.5,1787,1775.75,1778.5,,1778.5,3431,62445,0.158363636,0.125192094,0.266304867,0.099352844,0.465010556,0.067599178,0,0.16,1274.4,3.1575,0.002477637,0.114727273,1.263467971,,,,,,,,,,
365,11/20/2013,-0.31,1778.75,1787.25,1768.25,1773,,1773,3463,63359,0.137090909,0.120299402,0.267414376,0.097317963,0.462050302,0.072778451,0,1.3,1258.9,3.1595,0.002509731,0.144,1.272066851,,,,,,,,,,
366,11/21/2013,0.79,1773,1788.75,1769.25,1787,,1787,5511,63467,0.151818182,0.149489919,0.269022265,0.094536163,0.458094592,0.079949938,0,2.2,1244.3,3.1915,0.002564896,0.159272727,1.291825947,,,,,,,,,,
367,11/22/2013,0.42,1786.75,1796.5,1785.5,1794.5,,1794.5,14539,64631,0.158909091,0.150525082,0.271097029,0.090502757,0.452102543,0.090091515,0,0.68,1244.6,3.214,0.002582356,0.181090909,1.29027369,,,,,,,,,,
368,11/25/2013,0.07,1795,1802.5,1792,1795.75,,1795.75,3000,72577,0.142727273,0.145613767,0.268121146,0.091903827,0.451928799,0.084313492,0,0.58,1241.6,3.225,0.002597455,0.181818182,1.290490993,,,,,,,,,,
369,11/26/2013,-0.01,1794.75,1800.25,1792.25,1795.5,,1795.5,19413,73854,0.128,0.134317767,0.264641624,0.093296028,0.451233681,0.078049568,0,-0.33,1241.5,3.214,0.002588804,0.154,1.284613503,,,,,,,,,,
370,11/27/2013,0.14,1795.25,1801,1794.5,1798,,1798,24126,81762,0.123454545,0.135951167,0.261666928,0.094758888,0.451184705,0.072149152,0,-0.3,1237.9,3.195,0.002580984,0.151090909,1.285472492,,,,,,,,,,
371,11/29/2013,-0.01,1798.5,1805.75,1796.5,1797.75,,1797.75,15695,98042,0.127636364,0.145048829,0.259604532,0.096055059,0.451714651,0.067494413,0,-0.16,1250.4,3.222,0.002576775,0.128909091,1.280012547,,,,,,,,,,
372,12/2/2013,-0.25,1799.5,1802.5,1790.75,1793.25,,1793.25,12943,105989,0.119090909,0.128568193,0.25797786,0.097518469,0.453014798,0.062940922,0,1.71,1221.9,3.2025,0.002620918,0.132909091,1.284679918,,,,,,,,,,
373,12/3/2013,-0.46,1793.25,1795.25,1779.75,1785,,1785,40085,110954,0.100727273,0.133149521,0.256933976,0.098555252,0.45404448,0.059823471,0,-0.08,1220.8,3.197,0.002618775,0.133454545,1.284581238,,,,,,,,,,
374,12/4/2013,0.01,1785.5,1793,1771.5,1785.25,,1785.25,21011,136973,0.093454545,0.13033393,0.255992679,0.099525628,0.455043935,0.056941422,0,-0.1,1247.2,3.263,0.00261626,0.119454545,1.282820126,,,,,,,,,,
375,12/5/2013,-0.43,1785.75,1788,1775.5,1777.5,,1777.5,38435,141038,0.064727273,0.085882505,0.253549003,0.102036932,0.457622866,0.04947514,0,0.73,1231.9,3.2465,0.00263536,0.098909091,1.263328456,,,,,,,,,,
376,12/6/2013,1.18,1777.5,1799.5,1777.5,1798.5,,1798.5,66924,159329,0.086363636,0.097142499,0.251277457,0.104119915,0.459517286,0.043037628,0,0.73,1229,3.2625,0.002654597,0.158909091,1.211527461,,,,,,,,,,
377,12/9/2013,0.24,1799.75,1805,1798.5,1802.75,,1802.75,67901,184545,0.106545455,0.142388294,0.25093236,0.104454346,0.459841052,0.042023668,0,0.13,1234.2,3.2805,0.002657997,0.125818182,1.186293154,,,,,,,,,,
378,12/10/2013,-0.33,1802.75,1805.25,1794.75,1796.75,,1796.75,130764,221695,0.118181818,0.154166894,0.250599866,0.104737502,0.46007487,0.041124862,0,-1.95,1261.1,3.2865,0.002606058,0.094727273,1.21804162,,,,,,,,,,
379,12/11/2013,-1.24,1798,1801.5,1773.25,1774.5,,1774.5,370512,306095,0.095818182,0.111054356,0.249311399,0.106026003,0.461363405,0.037259393,0,1.26,1257.2,3.3175,0.002638801,0.126545455,1.225319638,,,,,,,,,,
380,12/12/2013,-0.34,1774.25,1777.75,1765.5,1768.5,,1768.5,833656,563420,0.096909091,0.072810792,0.246534536,0.108628224,0.463790984,0.029278088,0,2.53,1224.9,3.314,0.002705527,0.191090909,1.256898995,,,,,,,,,,
381,12/13/2013,0,1767,1776.75,1765.5,1768.5,,1768.5,1553447,957167,0.089636364,0.062638222,0.243394665,0.11141805,0.466230765,0.020558565,0,-0.19,1234.6,3.334,0.00270047,0.151636364,1.233546173,,,,,,,,,,
382,12/16/2013,0.66,1768.5,1786.25,1754,1780.25,,1780.25,1793129,1445598,0.108363636,0.052816754,0.23989364,0.114341666,0.468576973,0.011210307,0,-0.12,1244.4,3.3565,0.002697284,0.157636364,1.231366245,,,,,,,,,,
383,12/17/2013,-0.41,1778.25,1782.5,1770.25,1773,,1773,1780884,1895612,0.113818182,0.055366211,0.236750885,0.117012797,0.47077648,0.00272529,0,0.89,1230.1,3.3475,0.002721323,0.160363636,1.232845194,,,,,,,,,,
384,12/18/2013,1.79,1772,1806.75,1760.75,1804.75,,1804.75,2699400,2327433,0.129818182,-0.000286499,0.231894377,0.121209414,0.474313204,-0.010524451,0,-0.62,1235,3.34,0.002704453,0.118909091,1.219749022,,,,,,,,,,
385,12/19/2013,-0.15,1804,1806.75,1795,1802,,1802,1515342,2580060,0.133818182,-0.032791768,0.226123169,0.126109842,0.478342853,-0.026096515,-0.006695252,2.77,1193.6,3.3175,0.002779407,0.194909091,1.252505449,,short,-96,"172,992",Sh,,,,,
386,12/20/2013,0.69,1802.5,1818,1802.5,1814.5,,1814.5,1351077,2658894,0.161090909,-0.072683418,0.219175281,0.131830861,0.482837004,-0.044486442,-0.028196976,-0.59,1203.7,3.326,0.002763147,0.206545455,1.241950703,,,,,,,,,,
387,12/23/2013,0.08,1810,1817.5,1810,1816,,1816,1035,4010,0.146181818,-0.097671089,0.211289999,0.137558446,0.486406891,-0.063826893,-0.033844196,0.74,1197,3.332,0.002783626,0.191636364,1.230269112,,,,,,,,,,
388,12/24/2013,0.34,1814.25,1822.25,1813.75,1822.25,,1822.25,289,4066,0.170727273,-0.135586604,0.202213875,0.143655961,0.489525797,-0.085098047,-0.050488557,1.45,1203.3,3.398,0.002823901,0.241090909,1.225084536,,,,,,,,,,
389,12/26/2013,0.41,1822.75,1831,1822.75,1829.75,,1829.75,373,4111,0.197090909,-0.152693759,0.192660207,0.149459151,0.491578509,-0.106258095,-0.046435664,0.08,1212.3,3.426,0.002826033,0.245454545,1.224056429,,,,,,,,,,
390,12/27/2013,0,1829.5,1833,1826.75,1829.75,,1829.75,618,4063,0.199090909,-0.156328452,0.183016352,0.154561355,0.492139062,-0.126106358,-0.030222094,-0.31,1214,3.42,0.002817133,0.249636364,1.221713981,,,,,,,,,,
391,12/30/2013,-0.1,1829.5,1831.5,1827,1828,,1828,2580,4052,0.157090909,-0.234659588,0.171520082,0.161654658,0.494829398,-0.151789235,-0.082870353,0.18,1204.5,3.3995,0.002822333,0.228181818,1.212177549,,,,,,,,,,
392,12/31/2013,0.36,1828.25,1839.75,1828,1834.5,,1834.5,2450,4956,0.148545455,-0.300539028,0.1583857,0.170066759,0.498519217,-0.181747817,-0.118791211,0.54,1203,3.4135,0.00283749,0.184,1.153244377,,,,,,,,,,
393,1/2/2014,-0.79,1833,1834,1815.25,1820,,1820,9231,5630,0.128545455,-0.221681605,0.146376575,0.173189122,0.492754818,-0.200001669,-0.021679936,-2.33,1225.9,3.3975,0.002771433,0.134181818,1.201473926,,,,,,,,,,
394,1/3/2014,-0.05,1821.25,1826.25,1814.25,1819,,1819,1508,9781,0.140545455,-0.204122677,0.134849599,0.175059773,0.484969145,-0.215269946,0,-1.93,1239.4,3.3685,0.002717847,0.092,1.232647557,,cover,96,"-174,624",Sh,,,,,
395,1/6/2014,-0.27,1818,1825.75,1811,1814,,1814,2387,9985,0.112727273,-0.188024787,0.124029046,0.176308063,0.476645172,-0.228587079,0,0.22,1238.7,3.374,0.002723823,0.108909091,1.227811472,,,,,,,,,,
396,1/7/2014,0.55,1814,1828,1813.5,1824,,1824,4740,10508,0.107272727,-0.120029415,0.115250104,0.17621919,0.467688484,-0.237188277,0,0.74,1230.2,3.3755,0.002743863,0.183818182,1.133033442,,,,,,,,,,
397,1/8/2014,0.11,1823.75,1828.25,1818.75,1826,,1826,2882,12110,0.1,-0.127516903,0.106675412,0.176351746,0.459378904,-0.24602808,0,-0.22,1226.1,3.357,0.00273795,0.166727273,1.131884784,,,,,,,,,,
398,1/9/2014,0.03,1824.75,1832,1817.75,1826.5,,1826.5,3053,12196,0.098909091,-0.122080073,0.098206445,0.175941599,0.450089642,-0.253676752,0,-1.42,1229.9,3.3195,0.002699,0.14,1.151871263,,,,,,,,,,
399,1/10/2014,0.25,1826.75,1835.5,1820,1831,,1831,3221,12864,0.091636364,-0.105878341,0.090326154,0.17518437,0.440694895,-0.260042587,0,-0.19,1247.5,3.3605,0.002693788,0.155636364,1.141205931,,,,,,,,,,
400,1/13/2014,-1.23,1832,1832.75,1803.25,1808.5,,1808.5,2613,13519,0.077090909,-0.113400876,0.081700102,0.173278143,0.428256387,-0.264856184,0,-0.14,1251.8,3.3675,0.002690126,0.177090909,1.12391128,,,,,,,,,,
401,1/14/2014,0.98,1809,1827.5,1806.25,1826.25,,1826.25,3874,13903,0.087818182,-0.101176058,0.073540682,0.171077764,0.41569621,-0.268614847,0,0.12,1246,3.356,0.002693419,0.203636364,1.104489766,,,,,,,,,,
402,1/15/2014,0.48,1826.5,1839,1825,1835,,1835,3597,14665,0.091090909,-0.088435182,0.065669844,0.168318572,0.402306988,-0.270967299,0,1.14,1238.8,3.3745,0.002724007,0.224545455,1.111235246,,,,,,,,,,
403,1/16/2014,-0.3,1834.75,1836.75,1828,1829.5,,1829.5,3206,15072,0.080363636,-0.076952557,0.057765343,0.164511016,0.386787375,-0.271256689,0,-0.6,1240.6,3.359,0.002707561,0.215090909,1.116075918,,,,,,,,,,
404,1/17/2014,-0.1,1831,1836,1822.75,1827.75,,1827.75,2460,15626,0.069636364,-0.078602193,0.049648636,0.159877849,0.369404334,-0.270107062,0,-0.95,1252.3,3.3585,0.002681865,0.182545455,1.123589186,,,,,,,,,,
405,1/21/2014,0.22,1827,1837.25,1819.75,1831.75,,1831.75,3544,15980,0.080545455,-0.06271028,0.042091869,0.15502719,0.35214625,-0.267962512,0,0.99,1242,3.364,0.002708535,0.179090909,1.120754165,,,,,,,,,,
406,1/22/2014,0.01,1830.25,1836.25,1828.25,1832,,1832,2918,16613,0.090545455,-0.044804845,0.035240814,0.150229833,0.33570048,-0.265218851,0,-0.11,1238.7,3.3515,0.002705659,0.155818182,1.113059998,,,,,,,,,,
407,1/23/2014,-0.79,1833,1837.25,1807.5,1817.5,,1817.5,5678,17386,0.072363636,0.039114864,0.030807147,0.146331179,0.323469505,-0.261855211,0,-3.42,1262.5,3.299,0.002613069,0.080181818,1.209769631,,,,,,,,,,
408,1/24/2014,-2.32,1817.25,1821.25,1773.25,1775.25,,1775.25,9935,19094,0.021636364,0.091041892,0.027599253,0.142941454,0.313482161,-0.258283656,0,-0.64,1264.5,3.283,0.002596283,0.095818182,1.194427944,,,,,,,,,,
409,1/27/2014,-0.37,1774.25,1785.25,1760.5,1768.75,,1768.75,9018,20980,0.021636364,0.100616752,0.024799741,0.139888696,0.304577134,-0.254977652,0,-0.36,1263.5,3.2685,0.002586862,0.077090909,1.193332825,,,,,,,,,,
410,1/28/2014,0.72,1767.25,1790,1764.75,1781.5,,1781.5,7841,21713,0.025454545,0.130546837,0.02278514,0.137489597,0.297764333,-0.252194053,0,0.84,1250.5,3.262,0.002608557,0.117636364,1.180376531,,,,,,,,,,
411,1/29/2014,-0.95,1788.75,1794.5,1757.5,1764.5,,1764.5,10663,24338,0.029090909,0.190932499,0.022717436,0.137404286,0.297526008,-0.252091135,0,-1.34,1262.2,3.2485,0.002573681,0.074,1.189222591,,,,,,,,,,
412,1/30/2014,0.57,1765.5,1786.75,1761,1774.5,,1774.5,6865,27911,0.017818182,0.154353873,0.021517047,0.135925967,0.293368982,-0.250334888,0,0.9,1242.5,3.2265,0.002596781,0.053636364,1.164617826,,,,,,,,,,
413,1/31/2014,-0.27,1776.75,1781.25,1754.5,1769.75,,1769.75,6842,31275,0.011272727,0.158157886,0.020199377,0.134201619,0.288602616,-0.248203861,0,-0.7,1239.8,3.197,0.002578642,0.032909091,1.167754529,,,,,,,,,,
414,2/3/2014,-2.47,1772,1776.75,1725.5,1726,,1726,10478,33264,-0.031090909,0.242596726,0.020538036,0.13474775,0.290033536,-0.248957464,0,-2.01,1259.9,3.1835,0.002526788,-0.003454545,1.199815137,,,,,,,,,,
415,2/4/2014,0.62,1730,1746.5,1727.25,1736.75,,1736.75,6532,36815,-0.033818182,0.299882424,0.023482973,0.139061373,0.301605719,-0.254639773,0,0.96,1251.2,3.192,0.002551151,0.052,1.171746718,,,,,,,,,,
416,2/5/2014,0.01,1739,1743.5,1725.25,1737,,1737,9003,38663,-0.042909091,0.321326486,0.027011501,0.144113663,0.315238826,-0.261215824,0.00608766,-0.56,1256.9,3.1885,0.002536797,0.066363636,1.159015169,,buy,100,"-173,700",B,,,,,
417,2/6/2014,1.3,1739.25,1762.75,1737.25,1759.5,,1759.5,8684,42460,-0.025454545,0.341574053,0.030829791,0.14961234,0.330054471,-0.268394889,0.011519582,1.25,1257.2,3.229,0.002568406,0.084545455,1.169743274,,,,,,,,,,
418,2/7/2014,1.53,1761,1786.75,1751.75,1786.5,,1786.5,6374,46811,0.007454545,0.321441077,0.034285192,0.154105129,0.342495449,-0.273925065,0,-0.24,1262.9,3.236,0.002562356,0.071090909,1.169131797,,sell,-100,"178,650",B,,,,,
419,2/10/2014,0.06,1786.5,1788.75,1779.5,1787.5,,1787.5,6532,49324,0.012181818,0.316907954,0.037770935,0.158310313,0.354391561,-0.278849691,0,-1.28,1274.7,3.2245,0.002529615,0.044909091,1.183143761,,,,,,,,,,
420,2/11/2014,1.06,1787.75,1812.25,1787.5,1806.5,,1806.5,9466,53880,0.037090909,0.288965825,0.040837597,0.161539301,0.363916199,-0.282241004,0,-1.46,1289.8,3.215,0.002492635,-0.005272727,1.187448018,,,,,,,,,,
421,2/12/2014,0.19,1806.5,1816.25,1804.5,1810,,1810,13151,58758,0.026181818,0.267635565,0.0429857,0.163780865,0.370547429,-0.284576029,0,0.87,1295,3.256,0.002514286,-0.029454545,1.154800637,,,,,,,,,,
422,2/13/2014,0.4,1809.25,1820,1795.5,1817.25,,1817.25,5964,61508,0.025818182,0.258013242,0.04494003,0.165717705,0.376375441,-0.286495381,0,-0.58,1300.1,3.25,0.002499808,-0.052363636,1.15296231,,,,,,,,,,
423,2/14/2014,0.59,1816,1831.75,1809.25,1828,,1828,6596,64458,0.035272727,0.245232985,0.046751289,0.16737455,0.381500388,-0.287997811,0,-0.96,1318.6,3.2645,0.002475732,-0.080363636,1.15601641,,,,,,,,,,
424,2/18/2014,0.14,1827.25,1833.25,1824.5,1830.5,2.5,1830.5,5488,68130,0.038,0.245513131,0.048773023,0.169114389,0.3870018,-0.289455755,0,0.19,1324.6,3.2855,0.002480371,-0.070909091,1.15606336,,,,,,,,,,
425,2/19/2014,-0.66,1830.75,1837.5,1816.75,1819.25,12,1818.5,7246,69794,0.023454545,0.238988353,0.050646426,0.17066164,0.391969705,-0.290676853,0,0.3,1320.6,3.2855,0.002487884,-0.06,1.156692283,,,,,,,,,,
426,2/20/2014,0.59,1820.75,1833.25,1810.5,1828.75,10.75,1829.25,8650,72426,0.034363636,0.23923279,0.052358862,0.172092948,0.396544757,-0.291827034,0,0.07,1317,3.279,0.002489749,-0.055818182,1.156739817,,,,,,,,,,
427,2/21/2014,-0.11,1829,1836.75,1826,1827.25,2,1827.25,7681,75854,0.036909091,0.255731204,0.054670916,0.173979644,0.402630205,-0.293288373,0,-0.14,1323.7,3.291,0.002486213,-0.089454545,1.131053947,,,,,,,,,,
428,2/24/2014,0.64,1828.25,1849.5,1822.5,1837.25,11.75,1839,6691,77576,0.056909091,0.231475949,0.05645867,0.175301161,0.407060992,-0.294143653,0,-1.71,1338.1,3.27,0.002443764,-0.119090909,1.151963336,,,,,,,,,,
429,2/25/2014,0.01,1838.25,1843.75,1830.5,1840.5,0.25,1839.25,8159,78944,0.056909091,0.231519114,0.0582984,0.176616832,0.411532065,-0.294935265,0,-0.7,1342.8,3.2585,0.002426646,-0.13,1.15461714,,,,,,,,,,
430,2/26/2014,-0.23,1840.25,1846,1831.25,1836,4.25,1835,3970,79519,0.060545455,0.236020105,0.061028175,0.178204189,0.417436552,-0.295380203,0,0.68,1328,3.2445,0.002443148,-0.130909091,1.153946967,,,,,,,,,,
431,2/27/2014,0.65,1836.5,1848.5,1826,1848,12,1847,15840,80602,0.050909091,0.208220131,0.063047768,0.179247422,0.421542613,-0.295447077,0,-1.01,1331.8,3.221,0.002418531,-0.162545455,1.153759103,,,,,,,,,,
432,2/28/2014,0.19,1847.75,1859.25,1838.5,1853.25,3.5,1850.5,19230,89106,0.05,0.208472183,0.064249293,0.180008972,0.424267237,-0.29576865,0,0.44,1321.6,3.2105,0.002429252,-0.156909091,1.155969807,,,,,,,,,,
433,3/3/2014,-0.78,1840,1842.5,1825,1836.75,14.5,1836,31799,95443,0.041818182,0.230815778,0.065642909,0.181011909,0.427666728,-0.296380909,0,-2.69,1350.3,3.192,0.002363919,-0.170363636,1.181256336,,,,,,,,,,
434,3/4/2014,1.55,1837.5,1867.75,1836.75,1864.75,28.5,1864.5,18028,109259,0.092545455,0.328794478,0.069601821,0.184373381,0.438348582,-0.299144941,0,2.21,1337.9,3.2325,0.0024161,-0.153090909,1.209174608,,,,,,,,,,
435,3/6/2014,0.2,1866,1874,1864.25,1869.75,3.75,1869,46217,129306,0.103090909,0.368364499,0.074975524,0.188724371,0.452424267,-0.302473218,0,-0.8,1351.8,3.24,0.002396804,-0.213636364,1.154471763,,,,,,,,,,
436,3/7/2014,0.11,1869.5,1880.5,1862.25,1869.5,2,1871,48909,163414,0.093090909,0.351166536,0.080221494,0.192350357,0.464922207,-0.30447922,0,-2.91,1338.2,3.114,0.002327006,-0.263090909,1.210347169,,,,,,,,,,
437,3/10/2014,-0.05,1868.75,1871.75,1858.75,1870,1,1870,67815,188304,0.099636364,0.350303438,0.085630343,0.19571861,0.477067562,-0.305806876,0,-1.82,1341.5,3.065,0.002284756,-0.294,1.22820043,,,,,,,,,,
438,3/11/2014,-0.64,1869.5,1875,1855.75,1857.5,12,1858,156608,227903,0.055454545,0.384684415,0.091617946,0.199771045,0.491160036,-0.307924143,0,-2.86,1346.7,2.989,0.0022195,-0.362181818,1.264797877,,,,,,,,,,
439,3/12/2014,0.15,1857.5,1861.75,1846.75,1861.75,2.75,1860.75,220311,314285,0.060909091,0.406284111,0.099010139,0.203789121,0.506588381,-0.308568103,0,-1.59,1370.5,2.9935,0.002184239,-0.379818182,1.275179713,,,,,,,,,,
440,3/13/2014,-1.13,1861.5,1867.75,1834.5,1841,21,1839.75,1144064,456005,0.027818182,0.458223887,0.107937697,0.208606466,0.525150629,-0.309275236,0,-1.52,1372.4,2.952,0.002150976,-0.457818182,1.208400674,,,,,,,,,,
441,3/14/2014,-0.37,1840,1846.25,1832,1832.5,6.75,1833,2197284,935257,0.019636364,0.451313375,0.117464911,0.212140334,0.54174558,-0.306815758,0,0.55,1379,2.9825,0.002162799,-0.437090909,1.215845496,,,,,,,,,,
442,3/17/2014,0.97,1832.25,1855.75,1823.5,1852,17.75,1850.75,1853795,1552144,0.031090909,0.461337938,0.127628711,0.215013939,0.557656589,-0.302399166,0,0.39,1372.9,2.981,0.002171316,-0.443454545,1.210474682,,,,,,,,,,
443,3/18/2014,0.7,1851.75,1867,1845.5,1864.25,13,1863.75,2029362,2004732,0.036363636,0.470820837,0.138654301,0.216807057,0.572268415,-0.294959812,0,0.96,1359,2.979,0.002192053,-0.452363636,1.198019915,,,,,,,,,,
444,3/19/2014,-0.62,1864,1867.5,1842,1851,11.5,1852.25,2004249,2525016,0.025090909,0.407173881,0.148833713,0.216016381,0.580866474,-0.283199049,0,2.44,1341.3,3.012,0.002245583,-0.409454545,1.258193029,,,,,,,,,,
445,3/20/2014,0.74,1851.25,1866.5,1844.75,1865,13.75,1866,1671773,2756352,0.040363636,0.394319683,0.158845497,0.214365238,0.587575974,-0.269884979,0,-1.08,1330.5,2.9555,0.002221345,-0.423454545,1.261345869,,,,,,,,,,
446,3/21/2014,-0.86,1857.25,1869.5,1848.5,1851.5,9,1850,1265,3958,0.018181818,0.378382951,0.169991725,0.209406123,0.588803971,-0.248820521,0,0.33,1336,2.9775,0.002228668,-0.420727273,1.262836101,,,,,,,,,,
447,3/24/2014,-0.42,1848.5,1858.75,1834.5,1843,7.75,1842.25,1359,3965,0.024909091,0.35525827,0.181915312,0.200603486,0.583122284,-0.21929166,0,1.21,1311.2,2.9575,0.002255567,-0.408545455,1.275443885,,,,,,,,,,
448,3/25/2014,0.53,1843.5,1857.25,1841,1851.5,9.75,1852,928,4114,0.035454545,0.346740829,0.192250266,0.193957676,0.580165618,-0.195665086,0,2.11,1311.4,3.0205,0.002303264,-0.327818182,1.291980522,,,,,,,,,,
449,3/26/2014,-0.89,1852.25,1861.5,1834.75,1837,16.5,1835.5,2183,4066,0.024181818,0.352766568,0.202375525,0.187304103,0.57698373,-0.17223268,0,-0.79,1303.4,2.9785,0.002285177,-0.307090909,1.274831394,,,,,,,,,,
450,3/27/2014,-0.11,1837,1841,1827,1836,2,1833.5,2475,4654,0.012181818,0.343315969,0.212036266,0.180369544,0.572775354,-0.148702822,0,1.76,1294.8,3.011,0.002325456,-0.279090909,1.303218626,,,,,,,,,,
451,3/28/2014,0.53,1836.5,1852.25,1834.5,1843,9.75,1843.25,1632,4166,0.019818182,0.344587451,0.220483845,0.175339281,0.571162407,-0.130194716,0,1.07,1294.1,3.0415,0.002350282,-0.273090909,1.308745332,,,,,,,,,,
452,3/31/2014,0.77,1847.75,1860.75,1847.75,1857,14.25,1857.5,4202,4399,0.033272727,0.348426337,0.229137359,0.169493516,0.56812439,-0.109849673,0,0.28,1283.7,3.0255,0.002356859,-0.264,1.310855813,,,,,,,,,,
453,4/1/2014,0.71,1857.25,1871.5,1855.75,1871,13.25,1870.75,1935,5587,0.041636364,0.35719688,0.237851485,0.163309742,0.564470969,-0.088767999,0,0.6,1279.9,3.0345,0.002370888,-0.227272727,1.306157007,,,,,,,,,,
454,4/2/2014,0.27,1870.75,1878.75,1869,1876.5,5,1875.75,3191,5843,0.068909091,0.355909659,0.246247631,0.157061805,0.560371241,-0.06787598,0,-0.48,1290.7,3.0455,0.002359572,-0.232545455,1.306589026,,,,,,,,,,
455,4/3/2014,0.01,1875.75,1880,1868.5,1877.5,0.25,1876,1617,6302,0.051272727,0.366572279,0.254974415,0.149878749,0.554731913,-0.044783083,0,-0.12,1284.4,3.027,0.002356742,-0.232181818,1.306618042,,,,,,,,,,
456,4/4/2014,-1.23,1876.75,1885.25,1849,1854.25,23,1853,3293,6250,0.020181818,0.383388566,0.263784681,0.142621905,0.549028491,-0.021459129,0,-1.59,1303.2,3.0225,0.002319291,-0.263272727,1.318374497,,,,,,,,,,
457,4/7/2014,-1.19,1853.75,1853.75,1827.5,1832.25,22,1831,3862,6486,0.004,0.340542755,0.27158428,0.13450193,0.54058814,0.00258042,0,0.97,1298,3.0395,0.00234168,-0.266363636,1.315219125,,,,,,,,,,
458,4/8/2014,0.37,1834.25,1841.5,1823.75,1838,6.75,1837.75,4609,6823,0.012545455,0.337619482,0.279121953,0.125952618,0.531027189,0.027216718,0,-0.44,1308.7,3.051,0.002331321,-0.263454545,1.314644323,,,,,,,,,,
459,4/9/2014,1.07,1837.5,1859,1836.75,1858.25,19.75,1857.5,3427,6767,0.028,0.332864166,0.28660316,0.116149867,0.518902893,0.054303427,0,-0.21,1305.5,3.037,0.002326312,-0.25,1.311270235,,,,,,,,,,
460,4/10/2014,-2.03,1858.25,1860,1816.75,1821.75,37.75,1819.75,3163,6839,-0.009090909,0.332938236,0.293796769,0.10591608,0.505628929,0.08196461,0,-0.85,1320.1,3.045,0.002306643,-0.283454545,1.302490802,,,,,,,,,,
461,4/11/2014,-0.85,1819.5,1824.5,1800.25,1803.75,15.5,1804.25,6099,7824,-0.010181818,0.326184554,0.300542031,0.095226743,0.490995516,0.110088546,0,0,1318.6,3.0415,0.002306613,-0.281454545,1.302846482,,,,,,,,,,
462,4/14/2014,0.71,1799,1820.75,1796.25,1817.5,12.75,1817,2670,9791,0.044909091,0.301176948,0.305306796,0.088200816,0.481708428,0.128905165,0,-0.45,1327.2,3.0475,0.002296187,-0.227454545,1.229857291,,,,,,,,,,
463,4/15/2014,0.84,1817.5,1836.25,1802.25,1835.75,15.25,1832.25,5673,9954,0.066909091,0.307163123,0.309236273,0.083147736,0.475531745,0.142940801,0,0.08,1300,2.9875,0.002298077,-0.214363636,1.229216498,,,,,,,,,,
464,4/16/2014,0.72,1834.25,1849.25,1833,1845.5,13.25,1845.5,2498,10431,0.066909091,0.316588597,0.313163034,0.078056884,0.469276802,0.157049266,0,1.02,1303.2,3.0255,0.002321593,-0.189272727,1.240223777,,,,,,,,,,
465,4/17/2014,0.27,1844.5,1856,1840,1850.25,5,1850.5,4762,11148,0.089090909,0.30912891,0.316409981,0.073924776,0.464259534,0.168560428,0,1.4,1293.5,3.045,0.002354078,-0.179090909,1.251081418,,,,,,,,,,
466,4/21/2014,0.35,1851.25,1858,1849.5,1856.75,6.5,1857,1579,12450,0.085090909,0.295728347,0.31831536,0.07195505,0.462225459,0.174405261,0,0.35,1288.1,3.043,0.002362394,-0.148363636,1.242766871,,,,,,,,,,
467,4/22/2014,0.51,1857,1871,1853.75,1866.25,9.5,1866.5,1472,11934,0.099272727,0.294873139,0.320870256,0.068434036,0.457738327,0.184002184,0,0.92,1280.7,3.0535,0.002384243,-0.148,1.243082191,,,,,,,,,,
468,4/23/2014,-0.05,1865.75,1873,1860.25,1872.75,1,1865.5,2450,12366,0.143272727,0.291987978,0.32330353,0.064825543,0.452954616,0.193652444,0,-0.09,1284.2,3.059,0.002382028,-0.136909091,1.240785105,,,,,,,,,,
469,4/24/2014,0.01,1872.5,1875,1856.5,1866,0.25,1865.75,2992,12970,0.132181818,0.220804506,0.322907308,0.065392091,0.453691491,0.192123125,0,1.53,1290.3,3.1205,0.00241843,-0.072545455,1.233617412,,,,,,,,,,
470,4/25/2014,-0.7,1864.5,1866,1846,1853,13,1852.75,2198,14088,0.119272727,0.219368929,0.321443426,0.066803051,0.455049528,0.187837324,0,-0.66,1300.5,3.1245,0.002402537,-0.102,1.227833684,,,,,,,,,,
471,4/28/2014,0.31,1854,1864,1836.75,1858.75,5.75,1858.5,3769,14458,0.101272727,0.21746133,0.319554969,0.068258643,0.456072255,0.183037682,0,-0.35,1299,3.11,0.002394149,-0.098181818,1.226709074,,,,,,,,,,
472,4/29/2014,0.32,1858,1867.75,1858,1863.25,6,1864.5,1814,14595,0.079272727,0.186450131,0.316734534,0.070500017,0.457734568,0.1757345,0,-0.94,1296.3,3.0745,0.00237175,-0.138,1.217647094,,,,,,,,,,
