,Date,SP Daily Pct Return,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,SP_MA,dly chg correlation,dly chg corr mean,Std daily chg correl,upper_correl,lower_correl,signal,Gold-Copp Dly Ret,Gold Price,Copper Price,GoldCopperRatio,MA,rolling_std,Capital
126,12/10/1998,-1.63,1195.25,1201.5,1176.25,1177.75,,1177.75,22741,2902,0.179636364,0.340943759,0.393894434,0.038128153,0.47015074,0.317638129,0,-0.7,295.9,0.672,0.002271038,-0.192363636,1.02260916,118406
127,12/11/1998,-0.19,1177.25,1181.75,1165.5,1175.5,,1175.5,24803,5045,0.179636364,0.303155998,0.392696146,0.039916732,0.472529611,0.312862682,-0.009706684,-1.05,292.6,0.6575,0.002247095,-0.232181818,1.012354591,118406
128,12/14/1998,-2.34,1173,1173,1147.25,1148,,1148,27704,6663,0.150727273,0.282848962,0.390999674,0.042529981,0.476059635,0.305939713,-0.023090751,-0.3,292.8,0.656,0.002240437,-0.213636364,1.001340516,118406
129,12/15/1998,2.31,1149,1176.5,1148,1174.5,,1174.5,29081,6974,0.183818182,0.293687585,0.38950274,0.044471617,0.478445974,0.300559506,-0.006871921,0.17,294.3,0.6605,0.002244309,-0.224,0.994212139,118406
130,12/16/1998,0.06,1175,1179.75,1165.75,1175.25,,1175.25,26895,7552,0.228727273,0.282378815,0.387783119,0.046736586,0.481256292,0.294309947,-0.011931132,0.91,296.5,0.6715,0.002264755,-0.188,0.998848226,118406
131,12/17/1998,1.47,1174.75,1194,1167,1192.5,,1192.5,22955,8001,0.322909091,0.268320623,0.385775303,0.049426458,0.484628219,0.286922388,-0.018601764,-0.88,292.9,0.6575,0.002244793,-0.212,0.999337558,118406
132,12/18/1998,0.4,1192,1202,1186.75,1197.25,,1197.25,14169,8038,0.309454545,0.208329986,0.382364763,0.054884563,0.492133888,0.272595638,-0.064265651,0.32,290.4,0.654,0.002252066,-0.156181818,0.938859613,118406
133,12/21/1998,2.19,1230,1230,1223.5,1223.5,,1223.5,2,2,0.409272727,0.161763905,0.377829831,0.062267053,0.502363937,0.253295726,-0.09153182,0.22,290.2,0.655,0.002257064,-0.126181818,0.923641126,118406
134,12/22/1998,0.2,1230,1230.5,1216.5,1226,,1226,5,4,0.374,0.173758295,0.373742087,0.067995568,0.509733224,0.237750951,-0.063992656,0.95,289,0.6585,0.002278547,-0.084909091,0.92001786,118406
135,12/23/1998,1.96,1238,1253,1225.5,1250,,1250,5,5,0.451272727,0.158203112,0.369472758,0.073880098,0.517232953,0.221712563,-0.063509451,-0.72,288,0.6515,0.002262153,-0.093090909,0.923688004,118406
136,12/24/1998,0.06,1250.75,1253,1249.75,1250.75,,1250.75,2,5,0.464909091,0.132904984,0.364538725,0.080295813,0.525130351,0.203947099,-0.071042115,0.17,287.5,0.6515,0.002266087,-0.108363636,0.911981489,118406
137,12/28/1998,-0.68,1257.75,1257.75,1242.25,1242.25,,1242.25,2,5,0.404,0.118785022,0.359499297,0.086727732,0.532954761,0.186043834,-0.067258812,0.66,287.8,0.6565,0.002281098,-0.092363636,0.917688246,118406
138,12/29/1998,1.67,1248,1265.5,1248,1263,,1263,6,8,0.403454545,0.137502721,0.354781918,0.091573397,0.537928712,0.171635124,-0.034132403,1.92,287.1,0.6675,0.002324974,-0.042909091,0.951514724,118406
139,12/30/1998,0,1263,1263,1256.5,1263,,1263,1,8,0.414181818,0.104722542,0.349219897,0.097233576,0.543687048,0.154752745,-0.050030203,-1.48,290.1,0.6645,0.002290589,-0.093636364,0.952422571,118406
140,12/31/1998,-0.95,1251,1254,1249,1251,,1251,6,11,0.381090909,0.088387865,0.342982692,0.102710525,0.548403742,0.137561642,-0.049173777,0.07,291.2,0.6675,0.002292239,-0.103090909,0.948081636,118406
141,1/4/1999,-0.74,1261,1270,1241.75,1241.75,,1241.75,19,17,0.279818182,0.128707393,0.337401823,0.10587231,0.549146443,0.125657204,0,-2.47,290.3,0.649,0.002235618,-0.156181818,0.997029831,118406
142,1/5/1999,1.95,1248.5,1267.5,1248.5,1266,,1266,9,17,0.308545455,0.113089945,0.331582024,0.109253595,0.550089214,0.113074833,0,-0.83,289.8,0.6425,0.002217046,-0.165636364,1.000973163,118406
143,1/6/1999,2.29,1270,1297,1270,1295,,1295,10,16,0.344727273,0.165773003,0.327194278,0.110996641,0.54918756,0.105200996,0,0.73,290.6,0.649,0.00223331,-0.145090909,1.007648294,118406
144,1/7/1999,-1.06,1291.25,1291.25,1280.25,1281.25,,1281.25,8,17,0.316181818,0.191496596,0.323413748,0.112027124,0.547467995,0.099359501,0,-1.4,294.5,0.6485,0.002202037,-0.200181818,0.991501837,118406
145,1/8/1999,1.15,1300,1301,1284.75,1296,,1296,13,17,0.335454545,0.205145541,0.319932115,0.112683052,0.54529822,0.09456601,0,1.14,294.1,0.655,0.002227134,-0.188363636,1.003679829,118406
146,1/11/1999,-1.23,1298.25,1298.25,1277,1280,,1280,5,19,0.29,0.162992818,0.31569096,0.114137558,0.543966076,0.087415843,0,1.43,295.7,0.668,0.002259046,-0.152545455,1.02580631,118406
147,1/12/1999,-1.99,1276.25,1286.25,1254.5,1254.5,,1254.5,13,25,0.274545455,0.119348423,0.311230208,0.116946786,0.545123781,0.077336636,0,1.02,291.4,0.665,0.002282086,-0.128909091,1.037723064,118406
148,1/13/1999,0.32,1252,1266.25,1228,1258.5,,1258.5,8,24,0.272,0.108490973,0.306527341,0.119821908,0.546171156,0.066883526,0,0.04,289.1,0.66,0.002282947,-0.141636364,1.031140619,118406
149,1/14/1999,-2.22,1260,1260,1229.5,1230.5,,1230.5,6,27,0.240363636,0.128186545,0.302147661,0.121878251,0.545904162,0.058391159,0,-1.05,289.5,0.654,0.002259067,-0.150727273,1.036995044,118406
150,1/15/1999,2.68,1248,1263.5,1245,1263.5,,1263.5,8,28,0.294909091,0.154680164,0.2982685,0.123131265,0.54453103,0.052005971,0,0.76,289.5,0.659,0.002276339,-0.121818182,1.039866606,118406
151,1/19/1999,0.69,1272,1272.5,1255,1272.25,,1272.25,16,28,0.265818182,0.149738581,0.294253896,0.124324986,0.542903868,0.045603924,0,1.04,288.9,0.6645,0.002300104,-0.080363636,1.0399109,118406
152,1/20/1999,0.47,1271.75,1292.5,1271.75,1278.25,,1278.25,11,31,0.231090909,0.140135749,0.290102522,0.125606655,0.541315831,0.038889212,0,-1.52,289.6,0.656,0.002265193,-0.096363636,1.055336288,118406
153,1/21/1999,-1.96,1275,1278.75,1251,1253.25,,1253.25,17,26,0.195818182,0.128613048,0.285816716,0.127040256,0.539897228,0.031736203,0,-0.29,290,0.655,0.002258621,-0.111272727,1.052110849,118406
154,1/22/1999,-0.86,1237.5,1253.5,1235,1242.5,,1242.5,14,27,0.190545455,0.075017749,0.280365052,0.129557026,0.539479104,0.021251,0,0.22,288.7,0.6535,0.002263595,-0.138363636,1.023130207,118406
155,1/25/1999,0.46,1242,1249.25,1232.25,1248.25,,1248.25,5,28,0.184363636,0.077861856,0.274940183,0.131697617,0.538335417,0.01154495,0,-0.91,289.8,0.65,0.002242926,-0.181818182,1.003691503,118406
156,1/26/1999,2.14,1258.5,1276,1252.75,1275,,1275,4,28,0.194363636,0.083358763,0.269668366,0.133478301,0.536624967,0.002711764,0,-0.03,288.1,0.646,0.002242277,-0.183636364,1.003317393,118406
157,1/27/1999,-1.12,1277.25,1280.5,1259.75,1260.75,,1260.75,15,38,0.163818182,0.076673444,0.264131098,0.13507233,0.534275759,-0.006013563,0,0.04,285.3,0.64,0.002243253,-0.184181818,1.003185096,118406
158,1/28/1999,1.71,1273.75,1284.5,1259,1282.25,,1282.25,8,35,0.210545455,0.095779879,0.259019159,0.136040889,0.531100938,-0.01306262,0,0.09,286.6,0.6435,0.00224529,-0.166545455,0.999244563,118406
159,1/29/1999,1.23,1284,1298.5,1271.5,1298,,1298,23,39,0.244,0.092091338,0.253677462,0.136733409,0.527144279,-0.019789355,0,-0.32,288.2,0.645,0.002238029,-0.173636364,0.998918607,118406
160,2/1/1999,0.08,1301.5,1302,1286.5,1299,,1299,13,41,0.253090909,0.086066492,0.248215315,0.137329028,0.522873371,-0.02644274,0,-0.77,290.9,0.646,0.002220694,-0.175090909,0.999742324,118406
161,2/2/1999,-1.67,1286.5,1287,1264.75,1277.25,,1277.25,12,38,0.226727273,0.052915394,0.242135944,0.138455118,0.51904618,-0.034774291,0,0.46,290.7,0.6485,0.002230822,-0.135454545,0.980385068,118406
162,2/3/1999,1,1279.5,1293.25,1272,1290,,1290,22,46,0.231636364,0.067340996,0.23638896,0.139040653,0.514470266,-0.041692346,0,0.41,289.3,0.648,0.002239889,-0.142545455,0.974888822,118406
163,2/4/1999,-1.69,1291.25,1293.5,1265,1268.25,,1268.25,18,48,0.201272727,0.034659243,0.230057925,0.140170475,0.510398875,-0.050283026,0,0.88,291.2,0.658,0.002259615,-0.107272727,0.97617442,118406
164,2/5/1999,-0.91,1264.75,1269.75,1248.5,1256.75,,1256.75,16,39,0.164,0.017966554,0.221386363,0.138221743,0.49782985,-0.055057123,0,1.46,290.5,0.666,0.002292599,-0.062727273,0.990935687,118406
165,2/8/1999,-0.06,1251.5,1264,1249.5,1256,,1256,23,45,0.151818182,0.008169329,0.21252492,0.135923532,0.484371984,-0.059322144,0,2.5,291.3,0.6845,0.002349811,-0.006,1.046205843,118406
166,2/9/1999,-1.85,1258,1258,1231.75,1232.75,,1232.75,12,50,0.108363636,0.027745879,0.203584653,0.13145897,0.466502594,-0.059333288,0,-1.78,289.2,0.6675,0.002308091,-0.072363636,1.040752868,118406
167,2/10/1999,0.57,1230.25,1242.5,1228.25,1239.75,,1239.75,16,46,0.104727273,0.029360798,0.196108144,0.129408695,0.454925533,-0.062709246,0,-0.58,288.7,0.6625,0.00229477,-0.068545455,1.038454012,118406
168,2/11/1999,2.7,1240,1273.25,1239.5,1273.25,,1273.25,35,58,0.111272727,0.024306314,0.188655389,0.127227302,0.443109992,-0.065799215,0,-0.21,289.3,0.6625,0.00229001,-0.070545455,1.038621626,118406
169,2/12/1999,-2.26,1271.25,1298,1241.5,1244.5,,1244.5,46,61,0.077272727,0.05997963,0.181895947,0.123905317,0.42970658,-0.065914687,0,-1.78,291.2,0.655,0.002249313,-0.127818182,1.04454791,118406
170,2/16/1999,1,1261.5,1267.5,1248.25,1257,,1257,27,65,0.096181818,0.066801864,0.175949429,0.121366399,0.418682227,-0.06678337,0,-3.24,287.4,0.6255,0.002176409,-0.154909091,1.104973391,118406
171,2/17/1999,-1.73,1253.25,1264,1235.25,1235.25,,1235.25,34,61,0.038545455,0.049293261,0.170464757,0.120121187,0.410707132,-0.069777618,0,0.71,286.3,0.6275,0.002191757,-0.142545455,1.110869226,118406
172,2/18/1999,1.52,1242.25,1254,1236,1254,,1254,56,103,0.081090909,0.019232973,0.163289776,0.117060547,0.397410869,-0.070831318,0,-1.97,287.4,0.6175,0.002148573,-0.175272727,1.137879533,118406
173,2/19/1999,0.26,1252,1263,1246.75,1257.25,,1257.25,12,101,0.136727273,0.053982823,0.158628104,0.116196677,0.391021458,-0.073765251,0,-0.48,289.5,0.619,0.002138169,-0.199636364,1.129618034,118406
174,2/22/1999,2.35,1255,1287.5,1253.5,1286.75,,1286.75,63,110,0.156545455,0.049146707,0.152202893,0.112160261,0.376523415,-0.072117629,0,-0.54,288.5,0.6135,0.002126516,-0.199454545,1.1295614,118406
175,2/23/1999,-0.04,1286.5,1296.25,1276,1286.25,,1286.25,71,122,0.159636364,0.043033378,0.145610679,0.107551111,0.360712902,-0.069491543,0,0.75,288.7,0.6185,0.002142362,-0.164181818,1.128346366,118406
176,2/24/1999,-1.81,1290,1298,1262,1263,,1263,57,130,0.158181818,0.008339069,0.1379923,0.101917299,0.341826898,-0.065842299,0,-0.01,289.2,0.6195,0.002142116,-0.134181818,1.109619039,118406
177,2/25/1999,-0.46,1267.25,1268.75,1239,1257.25,,1257.25,75,146,0.109272727,0.009967569,0.130575087,0.095831018,0.322237122,-0.061086948,0,0.99,291,0.6295,0.00216323,-0.107090909,1.118674269,118406
178,2/26/1999,-1.25,1260,1260,1239.25,1241.5,,1241.5,76,153,0.070181818,0.021277614,0.124644443,0.092183854,0.309012152,-0.059723266,0,0.15,290.1,0.6285,0.002166494,-0.073818182,1.098049602,118406
179,3/1/1999,0.56,1244.75,1252.25,1236.25,1248.5,,1248.5,190,279,0.089818182,0.019608486,0.118827984,0.088389671,0.295607327,-0.057951359,0,-1.07,289.5,0.6205,0.002143351,-0.101818182,1.103546624,118406
180,3/2/1999,-0.88,1249.5,1262,1234,1237.5,,1237.5,87,290,0.070363636,0.009852761,0.112944057,0.084523548,0.281991153,-0.056103039,0,0.7,289.8,0.6255,0.002158385,-0.099454545,1.105150263,118406
181,3/3/1999,0.46,1245,1246.25,1228.75,1243.25,,1243.25,326,462,0.108363636,0.000475186,0.106753719,0.079854752,0.266463223,-0.052955785,0,0.54,290.1,0.6295,0.002169941,-0.076909091,1.105320253,118406
182,3/4/1999,1.55,1245.75,1263.75,1242.5,1262.5,,1262.5,233,453,0.14,-0.008676727,0.101084033,0.076658035,0.254400104,-0.052232037,0,-0.41,291.3,0.6295,0.002161002,-0.065272727,1.098232342,118406
183,3/5/1999,2.24,1265,1290.75,1264,1290.75,,1290.75,378,567,0.223272727,-0.010480019,0.095750779,0.073933427,0.243617632,-0.052116075,0,0.16,291.3,0.6305,0.002164435,-0.056909091,1.098163235,118406
184,3/8/1999,0.37,1293.75,1298.5,1285.25,1295.5,,1295.5,392,654,0.188,-0.02059758,0.090036503,0.070413361,0.230863225,-0.050790219,0,-2.34,294.5,0.6225,0.002113752,-0.102545455,1.13991913,118406
185,3/9/1999,-0.35,1298.5,1313,1287.5,1291,,1291,694,787,0.180545455,-0.022353665,0.084495913,0.066899845,0.218295603,-0.049303778,0,0.4,295.2,0.6265,0.00212229,-0.111818182,1.133586722,118406
186,3/10/1999,0.85,1291.25,1302.5,1286,1302,,1302,857,1053,0.169272727,-0.008385069,0.0794649,0.063117331,0.205699563,-0.046769763,0,0.21,296,0.6295,0.002126689,-0.092,1.129428567,118406
187,3/11/1999,1.13,1301.25,1321.25,1298,1316.75,,1316.75,31217,4549,0.182545455,-0.017881546,0.075351963,0.061923608,0.199199178,-0.048495252,0,-0.87,297.4,0.627,0.002108272,-0.113636364,1.13278314,118406
188,3/12/1999,-0.95,1317,1321,1301.25,1304.25,,1304.25,31481,5422,0.125454545,-0.022977743,0.071993024,0.062159586,0.196312196,-0.052326148,0,-0.37,295.4,0.6205,0.002100542,-0.124363636,1.132358672,118406
189,3/15/1999,1.19,1305.25,1322.25,1303.25,1319.75,,1319.75,30205,6293,0.143454545,-0.011197683,0.068630188,0.061552223,0.191734633,-0.054474257,0,0.89,289.5,0.6135,0.002119171,-0.125454545,1.131332905,118406
190,3/16/1999,-0.06,1319,1325.25,1314.25,1319,,1319,31521,7342,0.106727273,-0.001348099,0.065729257,0.061009913,0.187749084,-0.05629057,0,1.42,285.9,0.6145,0.002149353,-0.086545455,1.147194998,118406
191,3/17/1999,-0.55,1319,1319,1304.5,1311.75,,1311.75,33133,7805,0.095636364,-0.00684033,0.063188433,0.061070392,0.185329218,-0.058952352,0,0.66,286.1,0.619,0.002163579,-0.077636364,1.151120169,118406
192,3/18/1999,1.49,1310.25,1332.75,1302,1331.25,,1331.25,31941,9015,0.135090909,-0.014270249,0.060769246,0.061461369,0.183691985,-0.062153492,0,-1,285.5,0.6115,0.002141856,-0.107818182,1.153181896,118406
193,3/19/1999,-1.77,1330.75,1338,1307.75,1307.75,,1307.75,32198,9252,0.072545455,-0.053347146,0.057299249,0.062428814,0.182156877,-0.06755838,0,-0.09,286.7,0.6135,0.002139867,-0.144363636,1.1190733,118406
194,3/22/1999,1.19,1322.25,1326.75,1320.75,1323.25,,1323.25,16,0,0.094181818,0.003716616,0.055462777,0.062493541,0.18044986,-0.069524305,0,4.41,286.9,0.641,0.002234228,-0.037272727,1.261635409,118406
195,3/23/1999,-2.78,1294,1294,1284.5,1286.5,,1286.5,4,3,0.060909091,-0.045782371,0.053023318,0.063789747,0.180602813,-0.074556177,0,1.75,286.8,0.652,0.002273361,-0.006727273,1.284412324,118406
196,3/24/1999,0.51,1290,1293,1280,1293,,1293,39,22,0.083636364,-0.070753894,0.04939675,0.065064424,0.179525598,-0.080732098,0,-0.56,286.2,0.647,0.002260657,0.028,1.241688516,118406
197,3/25/1999,1.78,1303.5,1316,1297.25,1316,,1316,28,20,0.080545455,-0.030872196,0.046779256,0.065349763,0.177478782,-0.08392027,0,1.36,285.2,0.6535,0.002291374,0.067818182,1.248758926,118406
198,3/26/1999,-0.76,1310,1312,1301,1306,,1306,22,36,0.025090909,-0.047397444,0.04290343,0.06447731,0.17185805,-0.08605119,0,0.08,281.7,0.646,0.00229322,0.056,1.245447413,118406
199,3/29/1999,1.76,1329,1334.5,1308,1329,,1329,22,36,0.076363636,-0.1291958,0.037072659,0.065286236,0.167645131,-0.093499813,-0.035695987,-4.38,282.3,0.619,0.002192703,0.001818182,1.368685624,118406
200,3/30/1999,-0.23,1326,1331.25,1321,1326,,1326,21,53,0.051272727,-0.144412333,0.030717061,0.065635139,0.16198734,-0.100553217,-0.043859116,0.84,281.3,0.622,0.002211162,-0.003636364,1.364657553,118406
201,3/31/1999,-1.43,1338.75,1338.75,1307,1307,,1307,14,64,0.047636364,-0.137190028,0.025259191,0.066900703,0.159060597,-0.108542214,-0.028647815,0.67,281.9,0.6275,0.002225967,-0.017454545,1.353675679,118406
202,4/1/1999,0.54,1314,1315.75,1310,1314,,1314,16,53,0.093636364,-0.118682896,0.020931349,0.068384046,0.157699441,-0.115836742,-0.002846154,0.12,282,0.6285,0.002228723,-0.033818182,1.346322138,118406
203,4/5/1999,2.26,1325,1345.25,1324.5,1345,,1345,27,45,0.171090909,-0.097816903,0.017180297,0.069146246,0.15547279,-0.121112196,0,0.85,280.3,0.63,0.002247592,-0.019090909,1.351564625,118406
204,4/6/1999,-0.07,1341,1349,1335,1344,,1344,2,45,0.121090909,-0.122621134,0.012620157,0.069955451,0.15253106,-0.127290745,0,-0.93,281.8,0.6275,0.002226757,-0.016909091,1.349965531,118406
205,4/7/1999,0.43,1348.25,1351.75,1336.75,1349.75,,1349.75,7,48,0.116363636,-0.132849405,0.007392347,0.069886219,0.147164785,-0.132380092,-0.000469314,2.85,282.3,0.6465,0.002290117,0.021090909,1.400701772,118406
206,4/8/1999,1.5,1353,1370,1345,1370,,1370,17,51,0.135090909,-0.144042949,0.002050865,0.070031935,0.142114735,-0.138013006,-0.006029943,-0.45,282.7,0.6445,0.002279802,-0.006,1.395027678,118406
207,4/9/1999,0.04,1356.25,1376.25,1356.25,1370.5,,1370.5,10,57,0.171454545,-0.140633589,-0.003054032,0.070013174,0.136972316,-0.143080381,0,-0.09,283.4,0.6455,0.002277699,0.02,1.379527563,118406
208,4/12/1999,0.88,1360,1384.25,1352.5,1382.5,,1382.5,12,63,0.203090909,-0.161028515,-0.008320243,0.070814574,0.133308905,-0.14994939,-0.011079124,-1.93,284.5,0.6355,0.002233743,-0.009818182,1.403861725,118406
209,4/13/1999,-0.69,1380.75,1383.5,1367.5,1373,,1373,13,65,0.182181818,-0.177538554,-0.012912175,0.073449895,0.133987615,-0.159811966,-0.017726588,2.91,285.6,0.6565,0.002298669,0.039090909,1.457837405,118406
210,4/14/1999,-0.66,1376.5,1378.25,1349.5,1364,,1364,6,64,0.131272727,-0.174151008,-0.017494228,0.075513943,0.133533659,-0.168522114,-0.005628894,-0.07,283.2,0.6505,0.002296963,0.054363636,1.452099073,118406
211,4/15/1999,-1.39,1341.75,1357.25,1330,1345,,1345,52,89,0.126363636,-0.203799341,-0.022715284,0.078287954,0.133860625,-0.179291193,-0.024508148,2.47,285.3,0.6715,0.002353663,0.099818182,1.488091608,118406
212,4/16/1999,-0.19,1345.75,1347,1332.5,1342.5,,1342.5,35,91,0.091818182,-0.208204642,-0.027894886,0.080968539,0.134042192,-0.189831963,-0.018372679,2.57,285.6,0.6895,0.002414216,0.145818182,1.524857845,118406
213,4/19/1999,-2.35,1349,1362,1305.75,1311,,1311,57,87,0.026727273,-0.238253668,-0.033968223,0.083991347,0.134014471,-0.201950917,-0.036302751,1.85,286.3,0.704,0.002458959,0.177818182,1.54203532,118406
214,4/20/1999,1.26,1318,1328.75,1309.75,1327.5,,1327.5,73,118,0.048181818,-0.25447903,-0.040269502,0.087294274,0.134319045,-0.214858049,-0.039620981,-2.35,285.9,0.6865,0.002401189,0.140909091,1.57804529,118406
215,4/21/1999,2.73,1331,1366,1324.75,1363.75,,1363.75,15,125,0.128181818,-0.231414087,-0.046041876,0.089260182,0.132478487,-0.22456224,-0.006851847,0.8,285.5,0.691,0.002420315,0.169454545,1.575460448,118406
216,4/22/1999,1.26,1364.25,1381.25,1363.5,1381,,1381,39,128,0.132909091,-0.206551277,-0.050759452,0.090777016,0.130794579,-0.232313484,0,2.21,285.2,0.7055,0.002473703,0.201272727,1.598933736,118406
217,4/23/1999,-0.07,1371,1384.5,1369.5,1380,,1380,35,126,0.162363636,-0.205406144,-0.055718491,0.091651566,0.127584641,-0.239021623,0,-1.1,284.9,0.697,0.002446472,0.173818182,1.608220193,118406
218,4/26/1999,0.25,1379,1385,1374.5,1383.5,,1383.5,34,132,0.183454545,-0.197939346,-0.059947556,0.092763686,0.125579816,-0.245474928,0,0.31,282.6,0.6935,0.002453999,0.163454545,1.605419315,118406
219,4/27/1999,0.36,1383.5,1392.25,1377.75,1388.5,,1388.5,19,128,0.191090909,-0.18815305,-0.063695185,0.093716382,0.123737579,-0.25112795,0,0.04,283.5,0.696,0.002455026,0.137636364,1.595570215,118406
220,4/28/1999,-0.67,1388.25,1388.5,1370.25,1379.25,,1379.25,8,132,0.212545455,-0.187155808,-0.067246552,0.094639022,0.122031493,-0.256524596,0,0.22,284.1,0.699,0.002460401,0.096181818,1.562329091,118406
221,4/29/1999,-1.05,1370,1376,1357,1364.75,,1364.75,16,138,0.183090909,-0.239166945,-0.072099512,0.096502844,0.120906177,-0.265105201,0,1.26,289.2,0.7205,0.002491355,0.151454545,1.548436988,118406
222,4/30/1999,-1.15,1358,1371.25,1333.25,1349,,1349,27,131,0.113090909,-0.233640256,-0.076881349,0.097888328,0.118895306,-0.272658005,0,0.04,289.7,0.722,0.002492233,0.162727273,1.545266913,118406
223,5/3/1999,1.52,1359,1374.5,1350.5,1369.5,,1369.5,17,131,0.181818182,-0.220977699,-0.081341059,0.098776371,0.116211682,-0.2788938,0,0.9,289.5,0.728,0.00251468,0.182909091,1.547555627,118406
224,5/4/1999,-1.48,1366,1373.25,1349.25,1349.25,,1349.25,13,132,0.136727273,-0.262623302,-0.087206567,0.099802132,0.112397697,-0.28681083,0,-0.48,288.7,0.7225,0.002502598,0.206545455,1.526808846,118406
225,5/5/1999,1.54,1349.75,1370,1336.25,1370,,1370,78,145,0.196181818,-0.262939961,-0.093201872,0.100282182,0.107362491,-0.293766236,0,-1.24,290.3,0.7175,0.002471581,0.242909091,1.465801099,118406
226,5/6/1999,-1.35,1357.25,1365.25,1341.5,1351.5,,1351.5,73,145,0.144,-0.25277715,-0.098694062,0.10060486,0.102515658,-0.299903782,0,0.01,292.5,0.723,0.002471795,0.230181818,1.464708909,118406
227,5/7/1999,0.7,1369,1369,1351.75,1361,,1361,8,147,0.152,-0.219498437,-0.103034633,0.100572705,0.098110777,-0.304180043,0,1.74,285.5,0.718,0.002514886,0.297636364,1.446826622,118406
228,5/10/1999,-0.31,1362.5,1371,1352.25,1356.75,,1356.75,18,151,0.103636364,-0.223906133,-0.108087159,0.099513104,0.090939048,-0.307113367,0,1.93,280.1,0.718,0.00256337,0.341454545,1.459279906,118406
229,5/11/1999,1.27,1368.5,1378.5,1364,1374,,1374,29,154,0.127454545,-0.21599684,-0.112907951,0.098168235,0.083428519,-0.309244422,0,-0.25,280.6,0.7175,0.002557021,0.346727273,1.456557401,118406
230,5/12/1999,0.66,1368.5,1385.5,1355,1383,,1383,26,154,0.172363636,-0.221410112,-0.117716015,0.096856298,0.075996581,-0.31142861,0,-1.32,279.6,0.7055,0.002523247,0.309090909,1.472599456,118406
231,5/13/1999,0.18,1388,1396,1385,1385.5,,1385.5,38,149,0.184,-0.2331495,-0.122106716,0.096509104,0.070911493,-0.315124925,0,0.78,279.8,0.7115,0.002542888,0.323454545,1.473282073,118406
232,5/14/1999,-1.52,1386.5,1388.5,1351,1364.5,,1364.5,95,189,0.179090909,-0.238103781,-0.126617104,0.09601786,0.065418617,-0.318652825,0,1.07,278,0.7145,0.002570144,0.324909091,1.473991649,118406
233,5/17/1999,-0.55,1352.5,1357.75,1338.75,1357,,1357,69,200,0.158909091,-0.238467307,-0.131339739,0.094991241,0.058642743,-0.32132222,0,-0.23,276.5,0.709,0.002564195,0.318,1.475716273,118406
