Date,SP500,SP500corr,filterSP500corr,Open,High,Low,Last,,,,,,,,,,,,,
2000-05-03,1436.75,0.108535537,0,1450,1450,1436.75,1436.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-04,1439,0.104840691,0,1445,1446,1439,1439,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-05,1456.5,0.10336493,0,1446,1456.5,1439.25,1456.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-08,1448,0.113200774,0,1448,1452.75,1448,1448,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-09,1440.75,0.120593533,0,1440.75,1456.25,1445.5,1440.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-10,1421,0.120503825,0,1431,1431,1406,1421,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-11,1433,0.116192649,0,1435,1435,1428.25,1433,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-12,1451.75,0.108843469,0,1451.75,1451.75,1451.75,1451.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-15,1472.5,0.103405287,0,1448,1472.5,1433,1472.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-16,1493.75,0.109531178,0,1490,1495.75,1481.25,1493.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-17,1482,0.108488329,0,1480,1482,1470,1482,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-18,1486,0.112383996,0,1486,1486,1475.75,1486,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-19,1440,0.108269677,0,1486,1486,1428.75,1440,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-22,1424,0.098007538,0,1437,1437.5,1395,1424,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-23,1410,0.095774614,0,1429,1435.75,1404.25,1410,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-24,1425.5,0.096258618,0,1400,1426.75,1390.25,1425.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-25,1411.5,0.097530838,0,1426.75,1438,1400,1411.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-26,1405,0.096302011,0,1406.25,1416.75,1395,1405,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-30,1448,0.090965712,0,1416.25,1449.25,1415.75,1448,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-05-31,1451.5,0.085862319,0,1447,1460,1442.25,1451.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-01,1473.75,0.076973154,0,1445,1475.5,1444.25,1473.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-02,1497,0.071128563,0,1477,1511,1473,1497,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-05,1494.25,0.064230964,0,1495,1502.25,1490.5,1494.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-06,1484.75,0.062983021,0,1492,1497,1480,1484.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-07,1498.25,0.06841983,0,1485.25,1500,1479.5,1498.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-08,1488.75,0.059772893,0,1495,1500,1480.5,1488.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-09,1484.25,0.071086258,0,1489,1504.75,1476.75,1484.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-12,1469,0.063426906,0,1482.5,1490.5,1468.5,1469,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-13,1494.25,0.057034191,0,1468.5,1496,1465.75,1494.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-14,1498,0.063155662,0,1494.25,1507.5,1489.5,1498,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-15,1498,0.062458395,0,1497,1506.25,1486.25,1498,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-16,1488.5,0.057555074,0,1498,1504,1479.5,1488.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-19,1505.25,0.052257416,0,1487.5,1514.25,1483.25,1505.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-20,1498.75,0.057231916,0,1505.75,1509.25,1490.75,1498.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-21,1498.75,0.059034014,0,1497.5,1503.5,1488.25,1498.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-22,1498,0.047871787,0,1514,1514.5,1497.25,1498,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-23,1482.5,0.053243555,0,1499.5,1500.25,1482.5,1482.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-26,1496.25,0.070747464,0,1501,1502.5,1492,1496.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-27,1501,0.065325546,0,1501,1501,1497.75,1501,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-28,1494,0.069844579,0,1494,1508,1494,1494,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-29,1493,0.072090105,0,1482,1495,1479.25,1493,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-06-30,1492.25,0.06919029,0,1481,1492.25,1480,1492.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-03,1513,0.043288337,0,1513,1512.25,1499.75,1513,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-05,1489.5,0.033720751,0,1494.5,1501.25,1482,1489.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-06,1499.75,0.033618225,0,1490,1500,1479.75,1499.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-07,1517.5,0.027557194,0,1515,1523.5,1515,1517.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-10,1519,-0.000538573,0,1515,1524.25,1513.5,1519,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-11,1518.25,0.007746043,0,1513,1527.25,1511.75,1518.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-12,1533.75,-0.018922387,0,1527.75,1536.25,1524.25,1533.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-13,1532.5,-0.029150208,0,1534,1538.75,1530.75,1532.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-14,1542,-0.037320898,0,1546,1546.75,1541.75,1542,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-17,1550,0.002242321,0,1546,1554.75,1543.75,1550,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-18,1534,0.000916349,0,1541,1541,1530.25,1534,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-19,1523,-0.009156412,0,1523,1523.25,1517.75,1523,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-20,1533,-0.014321152,0,1533,1536.75,1531.25,1533,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-21,1512,0.010316017,0,1512,1512,1517.5,1512,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-24,1506.5,0.004462598,0,1505.75,1515.25,1500,1506.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-25,1507,0.009271878,0,1507,1515.25,1507,1507,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-26,1491.25,-0.000285289,0,1491.25,1491.25,1502.25,1491.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-27,1481.75,0.001050881,0,1479.5,1482,1479.5,1481.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-28,1450.5,-0.013822682,0,1479.25,1479.25,1450.5,1450.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-07-31,1463,-0.018811714,0,1454,1467.5,1454,1463,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-01,1470,-0.024978654,0,1463,1475.25,1445.5,1470,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-02,1473.75,-0.019706139,0,1478,1482.25,1469,1473.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-03,1482.25,-0.021663605,0,1465,1485.5,1459.25,1482.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-04,1491,-0.016780435,0,1484,1494,1450,1491,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-07,1511.5,-0.015647733,0,1501.5,1511.75,1497.5,1511.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-08,1514,-0.017616477,0,1509.5,1515.25,1482.5,1514,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-09,1503.25,-0.014602825,0,1516.75,1517.5,1502.75,1503.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-11,1503.75,-0.016427851,0,1489,1506,1485.5,1503.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-14,1521,0.00536806,0,1500.25,1521,1500,1521,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-15,1519.75,0.011820153,0,1520,1536,1510.25,1519.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-16,1510,-0.00133683,0,1513,1517.75,1506,1510,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-17,1513.75,-0.036875632,0,1520,1529.75,1510,1513.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-18,1524.5,-0.063531154,0,1526,1526,1513.25,1524.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-21,1525,-0.024107026,0,1520.5,1526,1517.25,1525,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-22,1531.25,-0.02409511,0,1529.25,1540,1525.25,1531.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-23,1534,-0.020518194,0,1519.25,1534,1519,1534,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-24,1533,-0.031468214,0,1535,1535,1526.25,1533,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-25,1534.5,-0.058345017,0,1540,1540,1531.25,1534.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-28,1541.75,-0.024809053,0,1541,1554.75,1537.5,1541.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-29,1538.75,-0.013158424,0,1540,1540.75,1532.75,1538.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-08-30,1527,-0.009225385,0,1541,1541,1526.5,1527,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-01,1545.75,-0.023615802,0,1548.25,1565.75,1541.75,1545.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-05,1534.75,-0.048721821,0,1551.5,1551.5,1528.5,1534.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-06,1517,-0.026879743,0,1535,1537.75,1515.25,1517,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-07,1529.5,-0.024439555,0,1516.5,1531,1515.75,1529.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-08,1519.25,-0.004644908,0,1528.5,1529.5,1513.25,1519.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-11,1514.25,-0.032121705,0,1518,1531.5,1505.75,1514.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-12,1504.25,-0.030375541,0,1514.25,1520.75,1502.75,1504.25,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-13,1507.5,-0.040732983,0,1503.5,1510.75,1494.5,1507.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-14,1503,-0.044329444,0,1508,1516.75,1499,1503,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-15,1483.75,-0.04507364,0,1502.25,1509.75,1481,1483.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-18,1489,-0.045925432,0,1489,1489,1489,1489,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-19,1495,-0.044841317,0,1495,1495,1494.25,1495,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-20,1480,-0.060910097,0,1497.25,1498.5,1480,1480,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-21,1493,-0.060547951,0,1493,1493.25,1482,1493,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-22,1469,-0.065379858,0,1467,1490,1467,1469,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-25,1490,-0.060343237,0,1490,1490,1490,1490,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-26,1464.5,-0.051496552,0,1464.5,1490,1464.5,1464.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-27,1468.5,-0.058008572,0,1468.5,1475.5,1462,1468.5,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-28,1498,-0.06116652,0,1498,1500,1498.75,1498,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-09-29,1486,-0.060255843,0,1486,1492.5,1483.5,1486,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-02,1477.75,-0.075361454,0,1477.75,1480,1474.25,1477.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-03,1463,-0.09291537,0,1463,1491,1474.5,1463,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-04,1471.75,-0.096361554,0,1471.75,1476.5,1471.75,1471.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-05,1475,-0.092378052,0,1475,1475,1475,1475,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-06,1447.75,-0.081712447,0,1447.75,1447.75,1437.75,1447.75,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-11,1405,-0.100030054,0,1410,1414.25,1394.5,1405,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-12,1365,0.020782994,0,1370,1400,1364.75,1365,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-13,1383,0.105810823,0,1364,1404,1364,1383,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,0,,"$93,768"
2000-10-16,1414,0.178468863,0.178468863,1405.75,1414,1405,1414,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,1414,,"$93,768"
2000-10-17,1385,0.175471497,0.175471497,1393,1393,1379.5,1385,107170.3357,"$114,294",,0,,"$87,494","$107,170","$93,309","$106,647",,1414,,"$93,768"
2000-10-18,1345,0.105455878,0,1358,1380.25,1345,1345,118448.3025,"$114,294",,0,,"$87,494","$118,448","$84,425","$96,492",0.904785745,1345,1.105234035,"$103,635"
2000-10-19,1421.5,0.138594477,0.138594477,1421.5,1420,1421.5,1421.5,118448.3025,"$114,294",,0,,"$87,494","$118,448","$84,425","$96,492",,1421.5,,"$103,635"
2000-10-20,1431.5,0.149544534,0.149544534,1431.5,1431.5,1417,1431.5,118448.3025,"$114,294",,0,,"$87,494","$118,448","$84,425","$96,492",,1421.5,,"$103,635"
2000-10-23,1423,0.184337321,0.184337321,1396.75,1437.25,1396.75,1423,118448.3025,"$114,294",,0,,"$87,494","$118,448","$84,425","$96,492",,1421.5,,"$103,635"
2000-10-24,1419,0.187512202,0.187512202,1419,1445.5,1419,1419,118448.3025,"$114,294",,0,,"$87,494","$118,448","$84,425","$96,492",,1421.5,,"$103,635"
2000-10-25,1409,0.028946455,0,1413,1419,1394.25,1409,120559.2626,"$114,294",,0,,"$87,494","$120,559","$82,947","$94,803",0.98249027,1409,1.017821784,"$105,482"
2000-10-26,1383,0.108168638,0,1370,1400,1370,1383,120559.2626,"$114,294",,0,,"$87,494","$120,559","$82,947","$94,803",,0,,"$105,482"
2000-10-27,1379,0.101174404,0,1379,1405.75,1379,1379,120559.2626,"$114,294",,0,,"$87,494","$120,559","$82,947","$94,803",,0,,"$105,482"
2000-10-30,1436,0.139021716,0.139021716,1436,1436,1411,1436,120559.2626,"$114,294",,0,,"$87,494","$120,559","$82,947","$94,803",,1436,,"$105,482"
2000-10-31,1466.75,0.121321826,0,1452,1466.75,1450,1466.75,115557.2689,"$114,294",,0,,"$87,494","$115,557","$86,537","$98,906",1.043285842,1466.75,0.958510084,"$101,106"
2000-11-01,1451.25,0.120652511,0,1451.25,1451.25,1442.5,1451.25,115557.2689,"$114,294",,0,,"$87,494","$115,557","$86,537","$98,906",,0,,"$101,106"
2000-11-02,1444,0.130847479,0.130847479,1464,1464,1444,1444,115557.2689,"$114,294",,0,,"$87,494","$115,557","$86,537","$98,906",,1444,,"$101,106"
2000-11-03,1455.5,0.144252567,0.144252567,1455.5,1460.25,1455.5,1455.5,115557.2689,"$114,294",,0,,"$87,494","$115,557","$86,537","$98,906",,1444,,"$101,106"
2000-11-06,1465,0.143774256,0.143774256,1470.5,1486,1459.5,1465,115557.2689,"$114,294",,0,,"$87,494","$115,557","$86,537","$98,906",,1444,,"$101,106"
2000-11-07,1446.5,0.115918923,0,1446.5,1462.75,1446.5,1446.5,115158.1766,"$114,294",,0,,"$87,494","$115,158","$86,837","$99,249",1.003465601,1446.5,0.996546368,"$100,757"
2000-11-08,1439.25,0.120735467,0,1455.25,1455.25,1439.25,1439.25,115158.1766,"$114,294",,0,,"$87,494","$115,158","$86,837","$99,249",,0,,"$100,757"
2000-11-09,1399.5,0.116712713,0,1418,1431.75,1399.5,1399.5,115158.1766,"$114,294",,0,,"$87,494","$115,158","$86,837","$99,249",,0,,"$100,757"
2000-11-10,1400,0.141903419,0.141903419,1407.5,1416.25,1395,1400,115158.1766,"$114,294",,0,,"$87,494","$115,158","$86,837","$99,249",,1400,,"$100,757"
2000-11-13,1383,0.083494626,0,1371,1383,1358,1383,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",0.975861735,1383,1.024735333,"$103,249"
2000-11-14,1402.5,0.100751805,0,1390,1412.5,1382.5,1402.5,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-15,1410,0.061823757,0,1399,1421.25,1399,1410,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-16,1399.75,0.079049917,0,1400,1420,1407,1399.75,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-17,1390,0.036983327,0,1390,1408.25,1390,1390,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-20,1381.25,0.035903769,0,1388,1388,1373,1381.25,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-21,1378,0.01200666,0,1377,1378,1366.75,1378,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-22,1370,0.011859129,0,1370,1370,1370,1370,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-24,1365,0.026038155,0,1360,1365,1360,1365,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-27,1381.25,0.077543475,0,1380,1391.75,1376,1381.25,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-28,1359.75,0.075349919,0,1381,1388,1358.75,1359.75,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,0,,"$103,249"
2000-11-29,1362,0.146419855,0.146419855,1363.75,1377,1351.25,1362,118006.6524,"$114,294",,0,,"$87,494","$118,007","$84,741","$96,853",,1362,,"$103,249"
2000-11-30,1339,0.051801366,0,1345,1351.25,1314,1339,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",0.966511306,1339,1.034649045,"$106,826"
2000-12-01,1334.5,0.036792908,0,1346,1359,1331.5,1334.5,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
2000-12-04,1350.75,0.055887571,0,1345,1356.25,1331.75,1350.75,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
2000-12-05,1397,0.067140446,0,1350.25,1400.25,1350,1397,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
2000-12-06,1374.75,-0.031485478,0,1393,1399.5,1368.25,1374.75,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
2000-12-07,1362.75,-0.024210329,0,1374.25,1381.5,1360.5,1362.75,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
2000-12-08,1362.75,-0.023066892,0,1355,1406.5,1352,1362.75,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
2000-12-11,1402,-0.018797933,0,1386.5,1412.25,1381.25,1402,122095.4702,"$114,294",,0,,"$87,494","$122,095","$81,903","$93,610",,0,,"$106,826"
