,Date,SP_Daily_Pct_Return,Open,High,Low,Last,Change,Settle,Volume,SP_MA,dly_chg_correlation,dly_chg_corr_mean,Std_daily_chg_correl,upper_correl,lower_correl,signal,Gold-Copp_Dly_Ret,Gold_Price,Copper_Price,GoldCopperRatio,MA,rolling_std
3948,2014-05-16,0.39,1860.0,1868.25,1854.0,1867.75,7.25,1867.25,4873.0,0.021818181818180547,0.2767087214633098,0.3115954728361784,0.07535212716596382,0.462299727168106,0.16089121850425075,0.0,0.06,1293.4,3.156,0.00244008040822638,0.004363636363635195,1.213194075702592
3949,2014-05-19,0.42,1868.75,1875.5,1858.5,1874.25,7.75,1875.0,3606.0,0.025999999999998726,0.2978699329718968,0.3132254692328817,0.07403261618769277,0.46129070160826724,0.16516023685749615,0.0,0.54,1293.8,3.174,0.0024532385221827176,0.03254545454545338,1.20718254500705
3950,2014-05-20,-0.76,1874.25,1877.0,1857.5,1861.5,14.25,1860.75,7973.0,0.02636363636363509,0.30608205655125614,0.31500019419876724,0.072631652216161,0.46026349863108923,0.16973688976644524,0.0,-0.8,1294.6,3.1505,0.0024335702147381434,0.00999999999999883,1.2110050921995887
3951,2014-05-21,0.9,1861.5,1879.0,1859.25,1876.25,16.75,1877.5,10114.0,0.01454545454545327,0.265954654015806,0.31563908284636155,0.07202947854826482,0.45969803994289116,0.17158012574983192,0.0,-0.2,1288.1,3.1285,0.0024287710581476596,0.0552727272727261,1.1533700291937645
3952,2014-05-22,0.28,1876.75,1886.5,1875.5,1883.0,5.25,1882.75,5782.0,0.018909090909089633,0.2062252055747334,0.31341055062821616,0.07349608892014058,0.4604027284684973,0.166418372787935,0.0,0.07,1295.0,3.1475,0.0024305019305019306,0.016363636363635192,1.114785087470133
3953,2014-05-23,0.36,1882.25,1891.75,1882.25,1889.25,6.75,1889.5,9718.0,0.021818181818180543,0.21776549446612525,0.31067238690846083,0.0742126736536327,0.4590977342157262,0.16224703960119544,0.0,1.1,1291.7,3.174,0.0024572269102732833,0.050909090909089745,1.118451761782485
3954,2014-05-27,0.65,1890.5,1902.5,1889.5,1902.25,12.25,1901.75,4309.0,0.03163636363636236,0.26483761317076115,0.3091027701219098,0.07425327992197263,0.457609329965855,0.16059621027796453,0.0,2.44,1265.5,3.1855,0.0025171868826550773,0.14818181818181703,1.0884138832010468
3955,2014-05-28,0.0,1902.0,1906.5,1897.5,1901.75,,1901.75,8549.0,0.03254545454545327,0.2690369884691967,0.3076251983064952,0.07422680109700716,0.45607880050050953,0.15917159611248088,0.0,0.33,1259.7,3.1815,0.0025256013336508692,0.18727272727272612,1.0544973430334699
3956,2014-05-29,0.46,1902.0,1910.5,1899.75,1910.25,8.75,1910.5,13708.0,0.05254545454545327,0.21879851891533597,0.3046090911085816,0.07440767315811679,0.4534244374248152,0.155793744792348,0.0,-0.96,1257.1,3.1445,0.0025013920929122585,0.22181818181818064,0.9814088341070201
3957,2014-05-30,0.18,1909.75,1914.5,1906.75,1911.75,3.5,1914.0,3812.0,0.05309090909090782,0.23121656065791105,0.3014260447366703,0.07371899903879366,0.4488640428142576,0.15398804665908297,0.0,0.22,1246.0,3.1235,0.002506821829855538,0.2547272727272716,0.9493523221912044
3958,2014-06-02,0.01,1913.5,1916.75,1906.25,1915.0,0.25,1914.25,10263.0,0.07381818181818053,0.1743807791028215,0.29626526096575795,0.07246360359421969,0.4411924681541973,0.15133805377731857,0.0,1.67,1244.0,3.1705,0.0025486334405144693,0.3127272727272716,0.9362740469056543
3959,2014-06-03,0.03,1913.5,1916.25,1908.5,1916.25,0.5,1914.75,17767.0,0.08109090909090781,0.17705359140529242,0.29127871944374945,0.07101857925076954,0.43331587794528853,0.14924156094221036,0.0,-1.1,1244.5,3.137,0.0025206910405785455,0.2827272727272715,0.9547822217181735
3960,2014-06-04,0.18,1915.75,1919.5,1908.75,1918.25,3.5,1918.25,19024.0,0.06672727272727146,0.16695829300949658,0.28592636226297047,0.06902982312520471,0.42398600851337986,0.14786671601256104,0.0,-1.39,1244.3,3.093,0.002485734951378285,0.2503636363636351,0.9808895502370847
3961,2014-06-05,0.66,1918.25,1933.25,1913.5,1931.25,12.75,1931.0,30181.0,0.06599999999999873,0.13482647392667346,0.2798173738471885,0.06720737859485768,0.4142321310369039,0.14540261665747317,-0.010576142730799709,-0.8,1253.3,3.0905,0.0024658900502672943,0.2183636363636351,0.9860053407494974
3962,2014-06-06,0.57,1930.75,1942.25,1930.25,1942.0,11.0,1942.0,64151.0,0.08763636363636236,0.16643787550913164,0.2754403555664478,0.06659585665503144,0.4086320688765107,0.14224864225638492,0.0,-1.22,1252.5,3.051,0.002435928143712575,0.15181818181818055,0.9563512660668907
3963,2014-06-09,0.04,1942.0,1947.25,1938.5,1942.25,0.75,1942.75,80420.0,0.07490909090908963,0.1963001904768039,0.2718400011607307,0.06539174962298368,0.40262350040669803,0.14105650191476335,0.0,-0.36,1253.9,3.0435,0.0024272270515990108,0.16490909090908962,0.9440258014507413
3964,2014-06-10,0.03,1941.75,1944.25,1935.75,1944.25,0.5,1943.25,168593.0,0.09109090909090782,0.20593361481951342,0.268704558692028,0.06431403226982207,0.3973326232316721,0.14007649415238382,0.0,-0.18,1260.1,3.053,0.002422823585429728,0.15563636363636235,0.9448785217557977
3965,2014-06-11,-0.33,1943.5,1943.5,1931.5,1937.0,6.5,1936.75,319420.0,0.09272727272727146,0.23411795231251578,0.26650200746242353,0.06336224296058228,0.39322649338358806,0.13977752154125897,0.0,-0.5,1261.2,3.0405,0.0024107992388201715,0.12454545454545327,0.9376483945405721
3966,2014-06-12,-0.7,1936.75,1940.5,1917.5,1923.5,13.5,1923.25,770024.0,0.07036363636363509,0.25154522370809923,0.2647711782765375,0.06242305731404558,0.38961729290462865,0.13992506364844637,0.0,-1.82,1274.0,3.0155,0.002366954474097331,0.05309090909090781,0.9332775235839214
3967,2014-06-13,0.26,1923.5,1929.75,1919.0,1927.5,5.0,1928.25,1524811.0,0.09127272727272599,0.2339230627105533,0.26261038726507,0.06136866104278554,0.3853477093506411,0.13987306517949893,0.0,0.46,1274.1,3.0295,0.002377756847971117,0.07581818181818052,0.9275688871474944
3968,2014-06-16,0.05,1928.0,1933.5,1919.0,1929.25,1.0,1929.25,1739301.0,0.0941818181818169,0.25186667655163725,0.2609476728557428,0.060372310993235985,0.38169229484221473,0.14020305086927082,0.0,0.58,1275.3,3.05,0.0023915941347134005,0.05436363636363507,0.9011633708021103
3969,2014-06-17,0.23,1929.0,1935.75,1923.75,1934.0,4.5,1933.75,1817191.0,0.08872727272727145,0.24246614152902377,0.25909092176926224,0.05931341755071,0.3777177568706822,0.14046408666784224,0.0,0.62,1272.0,3.0610000000000004,0.0024064465408805036,0.04618181818181689,0.8937840714232757
3970,2014-06-18,0.79,1933.5,1950.25,1929.25,1948.5,15.25,1949.0,1759064.0,0.0890909090909078,0.23370538862294835,0.25700508634015345,0.05811876743216406,0.3732426212044816,0.14076755147582531,0.0,-0.09,1272.7,3.06,0.0024043372357979097,0.03945454545454416,0.8933839500208648
3971,2014-06-19,0.06,1948.0,1952.25,1944.0,1949.5,1.25,1950.25,1422506.0,0.07727272727272598,0.21057933825168337,0.2543393128461766,0.05678530493102674,0.3679099227082301,0.14076870298412314,0.0,-2.56,1314.1,3.0785,0.002342667985693631,-0.018000000000001293,0.9560787973104872
3972,2014-06-20,-0.24,1942.25,1948.75,1941.0,1946.25,3.0,1945.5,396.0,0.0679999999999987,0.19875005682351635,0.25148186553222474,0.055519663032560417,0.3625211915973456,0.1404425394671039,0.0,1.2,1316.6,3.1215,0.0023708795382044665,0.012545454545453251,0.9678100865543635
3973,2014-06-23,-0.01,1945.25,1952.25,1942.75,1944.25,0.25,1945.25,537.0,0.06763636363636234,0.19563112307461758,0.24837384452134276,0.05371281566992757,0.35579947586119787,0.14094821318148762,0.0,0.76,1318.4,3.1495,0.0023888804611650483,0.02854545454545325,0.9728393308436726
3974,2014-06-24,-0.5,1943.5,1952.25,1932.25,1934.5,9.75,1935.5,3162.0,0.08090909090908963,0.14069278635969082,0.24396119398066085,0.052367805032056486,0.3486968040447738,0.13922558391654788,0.0,-0.17,1321.3,3.1510000000000002,0.0023847725724665107,0.05436363636363507,0.9476047066866443
3975,2014-06-25,0.32,1934.0,1945.25,1929.75,1941.25,6.25,1941.75,1646.0,0.1083636363636351,0.19334950064816778,0.24128495298640742,0.051086078247063106,0.34345710948053365,0.1391127964922812,0.0,0.41,1322.6,3.167,0.0023945259337668228,0.0441818181818169,0.9405665961990798
3976,2014-06-26,-0.04,1941.0,1944.75,1928.25,1941.0,0.75,1941.0,1224.0,0.10090909090908963,0.1970564596265939,0.23872926166742278,0.04967395574982806,0.3380771731670789,0.13938135016776665,0.0,0.35,1317.3,3.1655,0.002403021331511425,0.05854545454545326,0.9390665542260539
3977,2014-06-27,0.15,1940.75,1946.0,1935.0,1943.75,3.0,1944.0,3361.0,0.0841818181818169,0.21151500718141378,0.23652291332250372,0.04808491686204382,0.33269274704659135,0.1403530795984161,0.0,-0.35,1320.4,3.162,0.0023947288700393817,0.05599999999999872,0.939997241918728
3978,2014-06-30,0.03,1943.5,1948.5,1940.25,1946.75,0.5,1944.5,1083.0,0.12163636363636236,0.16292754543841403,0.2334318098541741,0.047229040315615124,0.32788989048540435,0.13897372922294388,0.0,0.95,1322.4,3.197,0.0024175741076830006,0.08872727272727143,0.9392038680307415
3979,2014-07-01,0.69,1947.25,1963.75,1946.0,1958.0,13.5,1958.0,1234.0,0.14963636363636235,0.15439212036028419,0.23030831106099703,0.04665854075396339,0.3236253925689238,0.13699122955307025,0.0,-0.3,1327.0,3.1985,0.002410324039186134,0.08327272727272599,0.9405988134938981
3980,2014-07-02,0.1,1958.25,1962.5,1957.0,1960.5,2.0,1960.0,1509.0,0.13854545454545325,0.1648804723318996,0.22783019331752064,0.04644385870136118,0.320717910720243,0.13494247591479827,0.0,1.58,1331.3,3.2595,0.0024483587470893113,0.12018181818181689,0.9589355420138387
3981,2014-07-03,0.5,1960.0,1970.0,1958.25,1969.75,9.75,1969.75,1716.0,0.1323636363636351,0.18522941557235428,0.22561321681853785,0.04548718113359297,0.31658757908572377,0.1346388545513519,0.0,1.2,1321.1,3.2735,0.002477859359624555,0.14054545454545325,0.9698957908547938
3982,2014-07-07,-0.34,1968.75,1969.25,1959.75,1962.75,6.75,1963.0,2513.0,0.11309090909090783,0.1722784156627713,0.22298939534525192,0.044288606110013035,0.311566607565278,0.13441218312522585,0.0,-0.29,1317.5,3.255,0.0024705882352941176,0.11672727272727143,0.9639656797053682
3983,2014-07-08,-0.53,1962.25,1962.25,1945.0,1952.25,10.5,1952.5,2252.0,0.09854545454545328,0.1682623915752971,0.22042818591859006,0.043276499990600154,0.3069811858997904,0.13387518593738976,0.0,-0.11,1317.1,3.2505,0.0024679219497380613,0.08927272727272598,0.9481128518261847
3984,2014-07-09,0.35,1953.25,1960.25,1950.5,1959.75,6.75,1959.25,1229.0,0.09854545454545328,0.15298650443777295,0.21783287969578663,0.04295605027332829,0.30374498024244323,0.13192077914913003,0.0,-0.87,1325.0,3.2415,0.0024464150943396224,0.0670909090909078,0.9561374314808456
3985,2014-07-10,-0.47,1959.75,1960.0,1937.75,1949.75,9.25,1950.0,4226.0,0.08072727272727147,0.15135780089623024,0.21522350992103514,0.04254654353677046,0.3003165969945761,0.1301304228474942,0.0,-0.55,1339.9,3.26,0.0024330173893574144,0.04036363636363507,0.9523926276340647
3986,2014-07-11,0.23,1949.0,1955.5,1945.25,1955.0,4.5,1954.5,2835.0,0.08581818181818057,0.15161797757938875,0.21267132809348555,0.042063858468529114,0.2967990450305438,0.12854361115642732,0.0,0.21,1338.1,3.2625,0.002438158583065541,0.045818181818180516,0.9524912576814535
3987,2014-07-14,0.45,1954.75,1965.75,1951.75,1963.5,8.75,1963.25,3419.0,0.09381818181818058,0.18185663917013548,0.21196318506225506,0.042251823986943125,0.2964668330361413,0.12745953708836882,0.0,1.72,1307.4,3.2425,0.002480113201774514,0.04927272727272596,0.958300684555846
3988,2014-07-15,-0.15,1963.25,1968.25,1951.25,1960.75,3.0,1960.25,2709.0,0.10381818181818057,0.15289768983199017,0.21075461706963114,0.042980454364117404,0.296715525797866,0.12479370834139633,0.0,0.76,1297.8,3.2430000000000003,0.0024988441978733246,0.07509090909090778,0.957966350463068
3989,2014-07-16,0.34,1960.25,1970.0,1959.5,1963.5,6.75,1967.0,1477.0,0.10436363636363512,0.13987561032319024,0.20934396762766938,0.044016970222567495,0.2973779080728044,0.12131002718253439,0.0,-1.28,1300.6,3.2085,0.002466938336152545,0.05818181818181687,0.973687323203401
3990,2014-07-17,-1.08,1964.0,1968.25,1941.0,1942.0,21.25,1945.75,3871.0,0.07890909090908967,0.198712415666344,0.20956691825793944,0.043929831740950255,0.29742658173983993,0.12170725477603893,0.0,-1.13,1317.7,3.214,0.0024390984290809745,0.05472727272727142,0.9776234497124189
3991,2014-07-18,0.93,1940.5,1966.25,1934.75,1963.5,18.0,1963.75,4342.0,0.08999999999999875,0.18870247239252466,0.20956713852271497,0.04392972515740094,0.2974265888375168,0.12170768820791308,0.0,-0.55,1310.2,3.178,0.0024255838803236146,0.06963636363636233,0.9616150836085975
3992,2014-07-21,-0.27,1962.5,1963.5,1951.25,1957.5,5.25,1958.5,3191.0,0.085272727272726,0.19236523607759204,0.2096840315896084,0.043874199243260394,0.2974324300761292,0.12193563310308762,0.0,0.1,1314.7,3.1919999999999997,0.0024279303263101846,0.053999999999998695,0.953829707605667
3993,2014-07-22,0.43,1957.75,1972.5,1957.75,1966.25,8.5,1967.0,2075.0,0.09618181818181691,0.2018314299347671,0.20934307943114425,0.04386078864894427,0.2970646567290328,0.1216215021332557,0.0,0.83,1307.1,3.2,0.0024481676994874153,0.06763636363636233,0.9595522945939982
3994,2014-07-23,0.31,1967.0,1975.25,1965.25,1973.5,6.0,1973.0,2232.0,0.10036363636363509,0.20316215216917602,0.20907845445220224,0.04385323839816045,0.2967849312485231,0.12137197765588134,0.0,0.11,1305.6,3.2,0.002450980392156863,0.08709090909090779,0.9491217631116263
3995,2014-07-24,-0.01,1972.75,1977.75,1969.0,1971.5,0.25,1972.75,2759.0,0.11145454545454418,0.18006879514743773,0.20841969382386097,0.04401457763223904,0.296448849088339,0.12039053855938289,0.0,2.96,1291.7,3.2595,0.0025234187504838586,0.13836363636363505,1.0251571941547664
3996,2014-07-25,-0.47,1971.0,1972.75,1960.25,1963.0,9.25,1963.5,1959.0,0.093272727272726,0.2063317277387449,0.20788069158744488,0.0438520805497346,0.2955848526869141,0.12017653048797568,0.0,-1.79,1304.3,3.2325,0.0024783408724986583,0.09345454545454415,1.0546672604679788
3997,2014-07-28,0.08,1963.25,1968.0,1953.25,1964.25,1.5,1965.0,3521.0,0.09636363636363508,0.21547403115478395,0.20761223358441558,0.043757763209988476,0.29512776000439256,0.12009670716443863,0.0,0.05,1304.6,3.235,0.002479687260462977,0.07472727272727142,1.0459336685742744
3998,2014-07-29,-0.51,1964.75,1971.5,1954.5,1956.25,10.0,1955.0,2300.0,0.08618181818181692,0.22311336262236184,0.2073455923937288,0.04361498695457005,0.2945755663028689,0.1201156184845887,0.0,-0.36,1299.4,3.2105,0.0024707557334154224,0.05618181818181688,1.0444057160238547
3999,2014-07-30,0.12,1957.0,1966.25,1948.75,1957.25,2.25,1957.25,4339.0,0.069272727272726,0.1827529858856473,0.20590548447694695,0.043082723659040756,0.29207093179502847,0.11974003715886544,0.0,1.24,1295.9,3.2415,0.0025013504128404964,0.0529090909090896,1.0403270011685126
4000,2014-07-31,-2.06,1957.25,1957.25,1916.0,1917.25,40.25,1917.0,7631.0,0.030363636363635094,0.10480299215237804,0.20305833348861882,0.04449868436640804,0.2920557022214349,0.11406096475580274,-0.009257972603424702,0.76,1281.9,3.2310000000000003,0.0025204774163351275,0.07345454545454415,1.0429751216482133
4001,2014-08-01,-0.34,1919.75,1924.0,1902.5,1909.25,6.5,1910.5,8450.0,0.03290909090908964,0.1201913510363908,0.1999958852440955,0.044296238702169595,0.2885883626484347,0.11140340783975632,0.0,-1.45,1294.1,3.2145,0.0024839656904412336,0.047636363636362325,1.062967480838368
4002,2014-08-04,0.72,1912.0,1929.5,1907.25,1923.25,13.75,1924.25,2820.0,0.06345454545454418,0.16576619062762363,0.19806223650349042,0.043401880763530284,0.284865998030551,0.11125847497642985,0.0,1.37,1288.3,3.2439999999999998,0.0025180470387332144,0.06309090909090778,1.0760608421585356
4003,2014-08-05,-1.0,1922.75,1925.0,1899.75,1906.25,19.25,1905.0,4236.0,0.03818181818181691,0.19200863654830747,0.1965222349595813,0.04204098395441181,0.28060420286840493,0.11244026705075767,0.0,-0.93,1284.6,3.2045,0.0024945508329441072,0.04509090909090777,1.0843616875195612
4004,2014-08-06,0.1,1905.75,1915.25,1895.25,1907.25,2.0,1907.0,2949.0,0.032363636363635095,0.16958490926581776,0.19418977998310713,0.03981369541524402,0.2738171708135952,0.11456238915261908,0.0,-2.92,1307.4,3.1660000000000004,0.0024216001223802967,-0.017818181818183135,1.1532926950276072
4005,2014-08-07,-0.5,1907.5,1917.75,1892.0,1897.5,9.5,1897.5,3737.0,0.037090909090907814,0.15311327302266323,0.19140852937349634,0.037103207370440414,0.26561494411437714,0.11720211463261551,0.0,-0.01,1311.6,3.176,0.002421469960353767,-0.00345454545454677,1.1482792572041234
4006,2014-08-08,0.97,1897.75,1920.25,1882.75,1915.5,18.5,1916.0,6294.0,0.03836363636363509,0.15889818929673774,0.189462048196786,0.035908939866642,0.26127992793007,0.117644168463502,0.0,0.04,1310.1,3.1735,0.002422334172963896,0.0009090909090895943,1.1479745008254563
4007,2014-08-11,0.46,1918.25,1933.0,1917.0,1925.5,8.75,1924.75,6169.0,0.04163636363636236,0.15853254376579515,0.18859490889116892,0.03607211926952341,0.26073914743021576,0.1164506703521221,0.0,0.06,1309.7,3.1745,0.002423837520042758,0.0007272727272714123,1.1479641473067372
4008,2014-08-12,-0.12,1927.0,1930.5,1915.75,1924.75,2.25,1922.5,2324.0,0.03290909090908963,0.15191703655282582,0.1873976642018362,0.036178617360939226,0.25975489892371467,0.11504042947995775,0.0,-0.64,1309.8,3.1545,0.002408382959230417,-0.03090909090909223,1.1410639491399843
4009,2014-08-13,0.74,1924.75,1938.5,1923.25,1938.25,14.25,1936.75,3209.0,0.03454545454545327,0.07252887825464086,0.18390114174881586,0.03781183128657224,0.25952480432196035,0.10827747917567138,-0.03574860092103052,-1.64,1313.7,3.112,0.0023688817842734263,-0.1050909090909104,1.1096427064721945
4010,2014-08-14,0.46,1937.75,1947.0,1934.25,1946.75,9.0,1945.75,3061.0,0.042909090909089634,0.06396057433832439,0.18017247967370909,0.03934148556508798,0.25885545080388506,0.10148950854353313,-0.03752893420520874,-0.77,1314.9,3.091,0.002350749106395924,-0.1250909090909104,1.111566916609617
4011,2014-08-15,-0.06,1946.25,1953.0,1929.5,1945.75,1.25,1944.5,13700.0,0.033454545454544175,0.07138233041070938,0.17749218533726135,0.041617046267857644,0.26072627787297664,0.09425809280154607,-0.02287576239083669,1.12,1305.4,3.103,0.002377049180327869,-0.08727272727272858,1.1179999578371669
4012,2014-08-18,0.78,1948.25,1961.0,1948.25,1961.0,15.25,1959.75,4727.0,0.044363636363635085,0.08689655476947845,0.17486818523019895,0.04270254681163042,0.2602732788534598,0.08946309160693812,-0.0025665368374596653,0.73,1298.5,3.109,0.002394301116673084,-0.07800000000000129,1.1227007780513196
4013,2014-08-19,0.5,1960.75,1971.75,1960.75,1969.75,9.75,1969.5,2204.0,0.053272727272726,0.08537803912172442,0.17324995359417902,0.04437500690934235,0.26199996741286374,0.08449993977549432,0.0,-0.46,1295.9,3.0885,0.002383285747357049,-0.11672727272727401,1.0977469426823068
4014,2014-08-20,0.3,1969.5,1978.0,1965.5,1975.5,6.0,1975.5,8099.0,0.05818181818181691,0.10121023780371785,0.17187098352869587,0.045420727471732605,0.2627124384721611,0.08102952858523066,0.0,2.99,1294.3,3.177,0.0024546086687784905,-0.04236363636363765,1.1662967090187706
4015,2014-08-21,0.32,1974.75,1984.0,1973.0,1982.0,6.25,1981.75,2735.0,0.06072727272727145,0.11706163807934872,0.170963771620875,0.04601508551355164,0.26299394264797826,0.07893360059377172,0.0,1.52,1274.5,3.176,0.002491957630443311,0.010545454545453258,1.1700291515548733
4016,2014-08-22,-0.09,1982.0,1983.5,1973.75,1980.0,1.75,1980.0,3553.0,0.04709090909090781,0.13117813100104428,0.1708974381131363,0.046070740298210545,0.26303891870955737,0.0787559575167152,0.0,0.52,1279.3,3.2045,0.002504885484249199,0.03454545454545326,1.1666282821968401
4017,2014-08-25,0.35,1980.25,1991.5,1980.25,1987.0,7.0,1987.0,5775.0,0.04309090909090782,0.15729051524653842,0.1707311224719982,0.04610363674294044,0.2629383959578791,0.07852384898611732,0.0,0.52,1278.0,3.218,0.0025179968701095463,0.0661818181818169,1.1555173459106263
4018,2014-08-26,0.19,1987.0,1994.5,1984.5,1991.0,3.75,1990.75,7786.0,0.045818181818180544,0.14825646268816603,0.16985760014856846,0.04606533467180891,0.2619882694921863,0.07772693080495065,0.0,-1.48,1284.3,3.1860000000000004,0.0024807288016818504,0.04581818181818054,1.1729050526902267
4019,2014-08-27,-0.08,1990.75,1992.5,1985.75,1989.0,1.5,1989.25,3987.0,0.04381818181818054,0.14891077149550846,0.16882082117904113,0.045879670287315995,0.2605801617536731,0.07706148060440914,0.0,-0.18,1283.4,3.178,0.00247623500077918,0.04581818181818054,1.1729050526902267
4020,2014-08-28,-0.03,1988.25,1991.75,1979.5,1991.25,0.5,1988.75,13017.0,0.049272727272726004,0.14479399686720154,0.16719674926185357,0.04509978407828165,0.25739631741841684,0.07699718110529027,0.0,-1.81,1290.4,3.1375,0.0024314166150030997,0.021999999999998715,1.1972428201373235
4021,2014-08-29,0.24,1990.75,1995.75,1984.5,1990.75,4.75,1993.5,4168.0,0.0663636363636351,0.11066901949958681,0.16463536373078974,0.044212317939718394,0.2530599996102265,0.07621072785135295,0.0,0.47,1287.4,3.145,0.0024429081870436537,0.06363636363636235,1.1715411875852915
4022,2014-09-02,-0.09,1991.0,1998.25,1984.75,1993.0,1.75,1991.75,22377.0,0.059999999999998735,0.09907938941983879,0.16218366058004943,0.04403735219902072,0.25025836497809084,0.074108956182008,0.0,1.74,1265.0,3.1439999999999997,0.002485375494071146,0.08690909090908962,1.1920941311441888
4023,2014-09-03,-0.05,1991.75,2002.75,1988.25,1991.25,1.0,1990.75,27660.0,0.058181818181816926,0.10234116042989433,0.15946501483238137,0.043001539066281305,0.24546809296494398,0.07346193669981876,0.0,-1.19,1270.3,3.1195,0.00245571912146737,0.05472727272727144,1.2023832114618818
4024,2014-09-04,-0.05,1991.0,2001.75,1982.75,1991.25,1.0,1989.75,45292.0,0.053090909090907835,0.09586999582165492,0.15679963036497468,0.042299100741696544,0.24139783184836777,0.0722014288815816,0.0,1.1,1266.5,3.1445,0.0024828266877220686,0.06345454545454417,1.208289605617698
4025,2014-09-05,0.41,1991.25,1999.5,1980.5,1999.25,8.25,1998.0,44212.0,0.04618181818181693,0.10537144661097758,0.15446628596475703,0.04151047770857562,0.23748724138190827,0.0714453305476058,0.0,0.52,1267.3,3.1630000000000003,0.00249585733449065,0.07454545454545325,1.209653789132366
4026,2014-09-08,-0.28,1998.0,1998.0,1986.0,1992.75,5.5,1992.5,61972.0,0.03999999999999875,0.10201927380915958,0.1524924666112566,0.04137368180936173,0.23523983022998007,0.06974510299253313,0.0,1.0,1254.3,3.162,0.0025209280076536715,0.139272727272726,1.1603110287770622
4027,2014-09-09,-0.54,1992.5,1995.0,1975.25,1981.75,10.75,1981.75,85879.0,0.0345454545454533,0.13831402658235575,0.15139362969778092,0.04092247812937145,0.2332385859565238,0.06954867343903802,0.0,-1.58,1248.5,3.0975,0.0024809771726071288,0.08872727272727143,1.1737216127525407
4028,2014-09-10,0.26,1981.75,1988.25,1973.75,1987.25,5.25,1987.0,283842.0,0.0394545454545442,0.14241754615697197,0.1504261101174601,0.04048392153529484,0.23139395318804978,0.06945826704687041,0.0,0.56,1245.3,3.1069999999999998,0.0024949811290452097,0.08509090909090779,1.171911816817847
4029,2014-09-11,0.1,1986.75,1991.5,1977.25,1991.25,2.0,1989.0,803430.0,0.05036363636363511,0.13938901352884867,0.15040240515689932,0.040490107561657565,0.23138262028021445,0.06942219003358419,0.0,-0.07,1239.0,3.089,0.002493139628732849,0.0869090909090896,1.171586250958223
4030,2014-09-12,-0.62,1991.25,1991.5,1971.25,1975.75,12.25,1976.75,1861253.0,0.03327272727272602,0.11486453324776717,0.1489754057496193,0.04033120404982869,0.22963781384927667,0.0683129976499619,0.0,1.08,1231.5,3.1035,0.0025200974421437272,0.09909090909090779,1.1784708747752757
4031,2014-09-15,-0.04,1973.75,1979.0,1968.0,1977.0,0.75,1976.0,1741505.0,0.03327272727272602,0.11691443854321315,0.14751827809355783,0.04000834769534753,0.2275349734842529,0.06750158270286277,0.0,-0.95,1235.1,3.083,0.002496154157558093,0.07545454545454415,1.186355792896915
4032,2014-09-16,0.78,1976.75,1994.5,1970.25,1991.75,15.5,1991.5,2081536.0,0.04472727272727148,0.1609942658405775,0.14659971916008807,0.03908103652108481,0.22476179220225767,0.06843764611791846,0.0,2.43,1236.7,3.162,0.0025568043988032666,0.1259999999999987,1.2264380825668988
4033,2014-09-17,0.11,1991.5,2003.25,1983.25,1995.5,2.25,1993.75,2023188.0,0.04618181818181693,0.1603351439327867,0.14655258458725848,0.03906253823259555,0.22467766105244957,0.06842750812206738,0.0,-0.57,1235.9,3.142,0.0025422768832429805,0.09836363636363506,1.2246507644832856
4034,2014-09-18,0.54,1995.5,2006.75,1993.0,2006.25,10.75,2004.5,1402521.0,0.043454545454544205,0.15464718692248514,0.1465572221611167,0.03906350132092149,0.2246842248029597,0.06843021951927371,0.0,-0.84,1226.9,3.093,0.002520987855570951,0.08854545454545323,1.2300563344248046
4035,2014-09-19,-0.42,1998.0,2006.5,1991.0,1992.75,1.0,1996.0,1501.0,0.03399999999999875,0.14407134646421305,0.14617887441806782,0.03898343672724706,0.22414574787256192,0.0682120009635737,0.0,0.75,1216.6,3.09,0.0025398651980930464,0.07345454545454415,1.2164356221747306
4036,2014-09-22,-0.88,1994.5,1999.0,1974.5,1975.25,17.5,1978.5,1059.0,0.00890909090908966,0.17054204630912692,0.14591183134055458,0.038760649081418505,0.2234331295033916,0.06839053317771757,0.0,-1.82,1217.9,3.037,0.002493636587568766,0.018545454545453234,1.2326941559668736
4037,2014-09-23,-0.71,1977.0,1980.25,1960.75,1961.5,14.0,1964.5,1713.0,0.0021818181818169333,0.17419408872549613,0.14594666175987683,0.038785633584979204,0.22351792892983524,0.06837539458991843,0.0,-0.43,1222.0,3.034,0.0024828150572831424,0.01599999999999869,1.2334873777672442
4038,2014-09-24,0.95,1963.5,1984.75,1962.25,1982.75,18.75,1983.25,1090.0,0.029090909090907842,0.18904761472151801,0.14632457490798995,0.03910702680528467,0.22453862851855927,0.06811052129742061,0.0,0.85,1219.5,3.0535,0.0025038950389503897,0.03345454545454415,1.2384536627373168
4039,2014-09-25,-1.5,1983.25,1983.25,1949.75,1953.25,29.75,1953.5,1734.0,-0.004545454545455795,0.2117315933589155,0.1473926674338289,0.04008240747991314,0.22755748239365517,0.06722785247400262,0.0,-0.64,1221.9,3.04,0.002487928635731238,0.03763636363636234,1.2357318473897156
4040,2014-09-26,0.74,1954.0,1971.0,1949.0,1966.75,14.5,1968.0,1641.0,0.017454545454544203,0.20749333906289497,0.14841331358231372,0.0408917815144324,0.23019687661117852,0.06662975055344891,0.0,0.27,1215.4,3.032,0.0024946519664308044,0.05254545454545325,1.2334552765268467
