Date,CapitalGrowth
2/11/2008,"$262,115.43 "
2/12/2008,"$262,115.43 "
2/13/2008,"$262,115.43 "
2/14/2008,"$262,115.43 "
2/15/2008,"$262,115.43 "
2/19/2008,"$262,115.43 "
2/20/2008,"$262,115.43 "
2/21/2008,"$262,115.43 "
2/22/2008,"$262,115.43 "
2/25/2008,"$262,115.43 "
2/26/2008,"$262,115.43 "
2/27/2008,"$262,115.43 "
2/28/2008,"$262,115.43 "
2/29/2008,"$262,115.43 "
3/3/2008,"$262,115.43 "
3/4/2008,"$262,115.43 "
3/5/2008,"$262,115.43 "
3/6/2008,"$262,115.43 "
3/7/2008,"$262,115.43 "
3/10/2008,"$262,115.43 "
3/11/2008,"$262,115.43 "
3/12/2008,"$262,115.43 "
3/13/2008,"$262,115.43 "
3/14/2008,"$262,115.43 "
3/17/2008,"$262,115.43 "
3/18/2008,"$262,115.43 "
3/19/2008,"$262,115.43 "
3/20/2008,"$262,115.43 "
3/24/2008,"$262,115.43 "
3/25/2008,"$262,115.43 "
3/26/2008,"$262,115.43 "
3/27/2008,"$262,115.43 "
3/28/2008,"$262,115.43 "
3/31/2008,"$262,115.43 "
4/1/2008,"$264,265.88 "
4/2/2008,"$264,265.88 "
4/3/2008,"$264,265.88 "
4/4/2008,"$264,265.88 "
4/7/2008,"$264,265.88 "
4/8/2008,"$264,265.88 "
4/9/2008,"$264,265.88 "
4/10/2008,"$264,265.88 "
4/11/2008,"$264,265.88 "
4/14/2008,"$264,265.88 "
4/15/2008,"$264,265.88 "
4/16/2008,"$264,265.88 "
4/17/2008,"$264,265.88 "
4/18/2008,"$264,265.88 "
4/21/2008,"$264,265.88 "
4/22/2008,"$264,265.88 "
4/23/2008,"$264,265.88 "
4/24/2008,"$264,265.88 "
4/25/2008,"$264,265.88 "
4/28/2008,"$264,265.88 "
4/29/2008,"$264,265.88 "
4/30/2008,"$264,265.88 "
5/1/2008,"$264,265.88 "
5/2/2008,"$264,265.88 "
5/5/2008,"$264,265.88 "
5/6/2008,"$264,265.88 "
5/7/2008,"$264,265.88 "
5/8/2008,"$264,265.88 "
5/9/2008,"$264,265.88 "
5/12/2008,"$264,265.88 "
5/13/2008,"$264,265.88 "
5/14/2008,"$264,265.88 "
5/15/2008,"$264,265.88 "
5/16/2008,"$264,265.88 "
5/19/2008,"$264,265.88 "
5/20/2008,"$264,265.88 "
5/21/2008,"$264,265.88 "
5/22/2008,"$264,265.88 "
5/23/2008,"$264,265.88 "
5/27/2008,"$263,505.67 "
5/28/2008,"$263,505.67 "
5/29/2008,"$263,505.67 "
5/30/2008,"$263,505.67 "
6/2/2008,"$263,505.67 "
6/3/2008,"$263,505.67 "
6/4/2008,"$263,505.67 "
6/5/2008,"$263,505.67 "
6/6/2008,"$263,505.67 "
6/9/2008,"$263,505.67 "
6/10/2008,"$263,505.67 "
6/11/2008,"$263,505.67 "
6/12/2008,"$263,505.67 "
6/13/2008,"$263,505.67 "
6/16/2008,"$263,505.67 "
6/17/2008,"$263,505.67 "
6/18/2008,"$263,505.67 "
6/19/2008,"$263,505.67 "
6/20/2008,"$263,505.67 "
6/23/2008,"$263,505.67 "
6/24/2008,"$263,505.67 "
6/25/2008,"$263,505.67 "
6/26/2008,"$263,505.67 "
6/27/2008,"$263,505.67 "
6/30/2008,"$263,505.67 "
7/1/2008,"$263,505.67 "
7/2/2008,"$263,505.67 "
7/3/2008,"$263,505.67 "
7/7/2008,"$263,505.67 "
7/8/2008,"$263,505.67 "
7/9/2008,"$263,505.67 "
7/10/2008,"$263,505.67 "
7/11/2008,"$263,505.67 "
7/14/2008,"$263,505.67 "
7/15/2008,"$263,505.67 "
7/16/2008,"$263,505.67 "
7/17/2008,"$263,505.67 "
7/18/2008,"$263,505.67 "
7/21/2008,"$263,505.67 "
7/22/2008,"$263,505.67 "
7/23/2008,"$263,505.67 "
7/24/2008,"$263,505.67 "
7/25/2008,"$263,505.67 "
7/28/2008,"$263,505.67 "
7/29/2008,"$263,505.67 "
7/30/2008,"$263,505.67 "
7/31/2008,"$263,505.67 "
8/1/2008,"$263,505.67 "
8/4/2008,"$263,505.67 "
8/5/2008,"$263,505.67 "
8/6/2008,"$263,505.67 "
8/7/2008,"$263,505.67 "
8/8/2008,"$263,505.67 "
8/11/2008,"$263,505.67 "
8/12/2008,"$263,505.67 "
8/13/2008,"$261,303.39 "
8/14/2008,"$261,303.39 "
8/15/2008,"$261,303.39 "
8/18/2008,"$261,303.39 "
8/19/2008,"$261,303.39 "
8/20/2008,"$261,303.39 "
8/21/2008,"$261,303.39 "
8/22/2008,"$261,303.39 "
8/25/2008,"$261,303.39 "
8/26/2008,"$261,303.39 "
8/27/2008,"$261,303.39 "
8/28/2008,"$261,303.39 "
8/29/2008,"$261,303.39 "
9/2/2008,"$261,303.39 "
9/3/2008,"$261,303.39 "
9/4/2008,"$261,303.39 "
9/5/2008,"$261,303.39 "
9/8/2008,"$261,303.39 "
9/9/2008,"$261,303.39 "
9/10/2008,"$261,303.39 "
9/11/2008,"$261,303.39 "
9/12/2008,"$261,303.39 "
9/15/2008,"$261,303.39 "
9/16/2008,"$261,303.39 "
9/17/2008,"$261,303.39 "
9/18/2008,"$261,303.39 "
9/19/2008,"$261,303.39 "
9/22/2008,"$261,303.39 "
9/23/2008,"$261,303.39 "
9/24/2008,"$261,303.39 "
9/25/2008,"$261,303.39 "
9/26/2008,"$261,303.39 "
9/29/2008,"$261,303.39 "
9/30/2008,"$261,303.39 "
10/1/2008,"$261,303.39 "
10/2/2008,"$261,303.39 "
10/3/2008,"$261,303.39 "
10/6/2008,"$261,303.39 "
10/7/2008,"$261,303.39 "
10/8/2008,"$261,303.39 "
10/9/2008,"$261,303.39 "
10/10/2008,"$261,303.39 "
10/14/2008,"$261,303.39 "
10/15/2008,"$261,303.39 "
10/16/2008,"$261,303.39 "
10/17/2008,"$261,303.39 "
10/20/2008,"$261,303.39 "
10/21/2008,"$261,303.39 "
10/22/2008,"$261,303.39 "
10/23/2008,"$261,303.39 "
10/24/2008,"$261,303.39 "
10/27/2008,"$261,303.39 "
10/28/2008,"$261,303.39 "
10/29/2008,"$261,303.39 "
10/30/2008,"$261,303.39 "
10/31/2008,"$261,303.39 "
11/3/2008,"$261,303.39 "
11/4/2008,"$261,303.39 "
11/5/2008,"$261,303.39 "
11/6/2008,"$261,303.39 "
11/7/2008,"$204,170.58 "
11/10/2008,"$204,170.58 "
11/12/2008,"$204,170.58 "
11/13/2008,"$204,170.58 "
11/14/2008,"$204,170.58 "
11/17/2008,"$204,170.58 "
11/18/2008,"$204,170.58 "
11/19/2008,"$204,170.58 "
11/20/2008,"$204,170.58 "
11/21/2008,"$204,170.58 "
11/24/2008,"$204,170.58 "
11/25/2008,"$204,170.58 "
11/26/2008,"$204,170.58 "
11/28/2008,"$204,170.58 "
12/1/2008,"$204,170.58 "
12/2/2008,"$204,170.58 "
12/3/2008,"$204,170.58 "
12/4/2008,"$204,170.58 "
12/5/2008,"$204,170.58 "
12/8/2008,"$204,170.58 "
12/9/2008,"$204,170.58 "
12/10/2008,"$204,170.58 "
12/11/2008,"$204,170.58 "
12/12/2008,"$204,170.58 "
12/15/2008,"$204,170.58 "
12/16/2008,"$204,170.58 "
12/17/2008,"$204,170.58 "
12/18/2008,"$204,170.58 "
12/19/2008,"$204,170.58 "
12/22/2008,"$204,170.58 "
12/23/2008,"$204,170.58 "
12/24/2008,"$204,170.58 "
12/26/2008,"$204,170.58 "
12/29/2008,"$204,170.58 "
12/30/2008,"$204,170.58 "
12/31/2008,"$204,170.58 "
1/2/2009,"$204,170.58 "
1/5/2009,"$204,170.58 "
1/6/2009,"$204,170.58 "
1/7/2009,"$204,170.58 "
1/8/2009,"$204,170.58 "
1/9/2009,"$204,170.58 "
1/12/2009,"$204,170.58 "
1/13/2009,"$204,170.58 "
1/14/2009,"$204,170.58 "
1/15/2009,"$204,170.58 "
1/16/2009,"$204,170.58 "
1/20/2009,"$204,170.58 "
1/21/2009,"$204,170.58 "
1/22/2009,"$204,170.58 "
1/23/2009,"$204,170.58 "
1/26/2009,"$204,170.58 "
1/27/2009,"$204,170.58 "
1/28/2009,"$204,170.58 "
1/29/2009,"$204,170.58 "
1/30/2009,"$204,170.58 "
2/2/2009,"$204,170.58 "
2/3/2009,"$204,170.58 "
2/4/2009,"$204,170.58 "
2/5/2009,"$204,170.58 "
2/6/2009,"$204,170.58 "
2/9/2009,"$204,170.58 "
2/10/2009,"$204,170.58 "
2/11/2009,"$204,170.58 "
2/12/2009,"$204,170.58 "
2/13/2009,"$204,170.58 "
2/17/2009,"$204,170.58 "
2/18/2009,"$204,170.58 "
2/19/2009,"$204,170.58 "
2/20/2009,"$231,082.47 "
2/23/2009,"$231,082.47 "
2/24/2009,"$231,082.47 "
2/25/2009,"$231,082.47 "
2/26/2009,"$231,082.47 "
2/27/2009,"$231,082.47 "
3/2/2009,"$231,082.47 "
3/3/2009,"$231,082.47 "
3/4/2009,"$231,082.47 "
3/5/2009,"$231,082.47 "
3/6/2009,"$231,082.47 "
3/9/2009,"$231,082.47 "
3/10/2009,"$231,082.47 "
3/11/2009,"$231,082.47 "
3/12/2009,"$231,082.47 "
3/13/2009,"$231,082.47 "
3/16/2009,"$231,082.47 "
3/17/2009,"$231,082.47 "
3/18/2009,"$231,082.47 "
3/19/2009,"$231,082.47 "
3/20/2009,"$231,082.47 "
3/23/2009,"$231,082.47 "
3/24/2009,"$231,082.47 "
3/25/2009,"$231,082.47 "
3/26/2009,"$231,082.47 "
3/27/2009,"$231,082.47 "
3/30/2009,"$231,082.47 "
3/31/2009,"$231,082.47 "
4/1/2009,"$231,082.47 "
4/2/2009,"$231,082.47 "
4/3/2009,"$231,082.47 "
4/6/2009,"$231,082.47 "
4/7/2009,"$231,082.47 "
4/8/2009,"$231,082.47 "
4/9/2009,"$231,082.47 "
4/13/2009,"$231,082.47 "
4/14/2009,"$231,082.47 "
4/15/2009,"$231,082.47 "
4/16/2009,"$231,082.47 "
4/17/2009,"$231,082.47 "
4/20/2009,"$231,082.47 "
4/21/2009,"$231,082.47 "
4/22/2009,"$231,082.47 "
4/23/2009,"$231,082.47 "
4/24/2009,"$231,082.47 "
4/27/2009,"$231,082.47 "
4/28/2009,"$231,082.47 "
4/29/2009,"$231,082.47 "
4/30/2009,"$231,082.47 "
5/1/2009,"$231,082.47 "
5/4/2009,"$231,082.47 "
5/5/2009,"$231,082.47 "
5/6/2009,"$231,082.47 "
5/7/2009,"$231,082.47 "
5/8/2009,"$231,082.47 "
5/11/2009,"$231,082.47 "
5/12/2009,"$231,082.47 "
5/13/2009,"$231,082.47 "
5/14/2009,"$231,082.47 "
5/15/2009,"$231,082.47 "
5/18/2009,"$231,082.47 "
5/19/2009,"$231,082.47 "
5/20/2009,"$231,082.47 "
5/21/2009,"$231,082.47 "
5/22/2009,"$231,082.47 "
5/26/2009,"$231,082.47 "
5/27/2009,"$231,082.47 "
5/28/2009,"$231,082.47 "
5/29/2009,"$231,082.47 "
6/1/2009,"$231,082.47 "
6/2/2009,"$231,082.47 "
6/3/2009,"$231,082.47 "
6/4/2009,"$231,082.47 "
6/5/2009,"$231,082.47 "
6/8/2009,"$231,082.47 "
6/9/2009,"$231,082.47 "
6/10/2009,"$231,082.47 "
6/11/2009,"$231,082.47 "
6/12/2009,"$231,082.47 "
6/15/2009,"$231,082.47 "
6/16/2009,"$229,618.71 "
6/17/2009,"$229,618.71 "
6/18/2009,"$229,618.71 "
6/19/2009,"$229,618.71 "
6/22/2009,"$229,618.71 "
6/23/2009,"$229,618.71 "
6/24/2009,"$229,618.71 "
6/25/2009,"$229,618.71 "
6/26/2009,"$229,618.71 "
6/29/2009,"$229,618.71 "
6/30/2009,"$229,618.71 "
7/1/2009,"$229,618.71 "
7/2/2009,"$229,618.71 "
7/6/2009,"$229,618.71 "
7/7/2009,"$229,618.71 "
7/8/2009,"$229,618.71 "
7/9/2009,"$229,618.71 "
7/10/2009,"$229,618.71 "
7/13/2009,"$229,618.71 "
7/14/2009,"$229,618.71 "
7/15/2009,"$229,618.71 "
7/16/2009,"$229,618.71 "
7/17/2009,"$229,618.71 "
7/20/2009,"$229,618.71 "
7/21/2009,"$229,618.71 "
7/22/2009,"$229,618.71 "
7/23/2009,"$229,618.71 "
7/24/2009,"$229,618.71 "
7/27/2009,"$229,618.71 "
7/28/2009,"$229,618.71 "
7/29/2009,"$229,618.71 "
7/30/2009,"$229,618.71 "
7/31/2009,"$229,618.71 "
8/3/2009,"$229,618.71 "
8/4/2009,"$229,618.71 "
8/5/2009,"$229,618.71 "
8/6/2009,"$229,618.71 "
8/7/2009,"$229,618.71 "
8/10/2009,"$229,618.71 "
8/11/2009,"$229,618.71 "
8/12/2009,"$229,618.71 "
8/13/2009,"$229,618.71 "
8/14/2009,"$229,618.71 "
8/17/2009,"$229,618.71 "
8/18/2009,"$229,618.71 "
8/19/2009,"$229,618.71 "
8/20/2009,"$229,618.71 "
8/21/2009,"$229,618.71 "
8/24/2009,"$229,618.71 "
8/25/2009,"$229,618.71 "
8/26/2009,"$229,618.71 "
8/27/2009,"$229,618.71 "
8/28/2009,"$229,618.71 "
8/31/2009,"$229,618.71 "
9/1/2009,"$229,618.71 "
9/2/2009,"$229,618.71 "
9/3/2009,"$229,618.71 "
9/4/2009,"$229,618.71 "
9/8/2009,"$229,618.71 "
9/9/2009,"$229,618.71 "
9/10/2009,"$229,618.71 "
9/11/2009,"$229,618.71 "
9/14/2009,"$229,618.71 "
9/15/2009,"$229,618.71 "
9/16/2009,"$229,618.71 "
9/17/2009,"$229,618.71 "
9/18/2009,"$229,618.71 "
9/21/2009,"$229,618.71 "
9/22/2009,"$229,618.71 "
9/23/2009,"$229,618.71 "
9/24/2009,"$229,618.71 "
9/25/2009,"$229,618.71 "
9/28/2009,"$229,618.71 "
9/29/2009,"$229,618.71 "
9/30/2009,"$229,618.71 "
10/1/2009,"$229,618.71 "
10/2/2009,"$229,618.71 "
10/5/2009,"$229,618.71 "
10/6/2009,"$229,618.71 "
10/7/2009,"$229,618.71 "
10/8/2009,"$229,618.71 "
10/9/2009,"$229,618.71 "
10/13/2009,"$229,618.71 "
10/14/2009,"$229,618.71 "
10/15/2009,"$229,618.71 "
10/16/2009,"$229,618.71 "
10/19/2009,"$229,618.71 "
10/20/2009,"$229,618.71 "
10/21/2009,"$229,618.71 "
10/22/2009,"$229,618.71 "
10/23/2009,"$252,786.91 "
10/26/2009,"$252,786.91 "
10/27/2009,"$252,786.91 "
10/28/2009,"$252,786.91 "
10/29/2009,"$252,786.91 "
10/30/2009,"$252,786.91 "
11/2/2009,"$252,786.91 "
11/3/2009,"$252,786.91 "
11/4/2009,"$252,786.91 "
11/5/2009,"$252,786.91 "
11/6/2009,"$252,786.91 "
11/9/2009,"$252,786.91 "
11/10/2009,"$252,786.91 "
11/12/2009,"$252,786.91 "
11/13/2009,"$252,786.91 "
11/16/2009,"$252,786.91 "
11/17/2009,"$252,786.91 "
11/18/2009,"$252,786.91 "
11/19/2009,"$252,786.91 "
11/20/2009,"$252,786.91 "
11/23/2009,"$252,786.91 "
11/24/2009,"$252,786.91 "
11/25/2009,"$252,786.91 "
11/27/2009,"$252,786.91 "
11/30/2009,"$252,786.91 "
12/1/2009,"$252,786.91 "
12/2/2009,"$252,786.91 "
12/3/2009,"$252,786.91 "
12/4/2009,"$252,786.91 "
12/7/2009,"$252,786.91 "
12/8/2009,"$252,786.91 "
12/9/2009,"$252,786.91 "
12/10/2009,"$252,786.91 "
12/11/2009,"$252,786.91 "
12/14/2009,"$252,786.91 "
12/15/2009,"$252,786.91 "
12/16/2009,"$252,786.91 "
12/17/2009,"$252,786.91 "
12/18/2009,"$252,786.91 "
12/21/2009,"$249,007.14 "
12/22/2009,"$249,007.14 "
12/23/2009,"$249,007.14 "
12/24/2009,"$249,007.14 "
12/28/2009,"$249,007.14 "
12/29/2009,"$249,007.14 "
12/30/2009,"$249,007.14 "
12/31/2009,"$249,007.14 "
1/4/2010,"$249,007.14 "
1/5/2010,"$249,007.14 "
1/6/2010,"$249,007.14 "
1/7/2010,"$249,007.14 "
1/8/2010,"$249,007.14 "
1/11/2010,"$249,007.14 "
1/12/2010,"$249,007.14 "
1/13/2010,"$249,007.14 "
1/14/2010,"$249,007.14 "
1/15/2010,"$249,117.56 "
1/19/2010,"$249,117.56 "
1/20/2010,"$249,117.56 "
1/21/2010,"$249,117.56 "
1/22/2010,"$249,117.56 "
1/25/2010,"$249,117.56 "
1/26/2010,"$249,117.56 "
1/27/2010,"$249,117.56 "
1/28/2010,"$249,117.56 "
1/29/2010,"$249,117.56 "
2/1/2010,"$249,117.56 "
2/2/2010,"$249,117.56 "
2/3/2010,"$249,117.56 "
2/4/2010,"$249,117.56 "
2/5/2010,"$249,117.56 "
2/8/2010,"$249,117.56 "
2/9/2010,"$249,117.56 "
2/10/2010,"$249,117.56 "
2/11/2010,"$249,117.56 "
2/12/2010,"$249,117.56 "
2/16/2010,"$249,117.56 "
2/17/2010,"$249,117.56 "
2/18/2010,"$249,117.56 "
2/19/2010,"$249,117.56 "
2/22/2010,"$249,117.56 "
2/23/2010,"$249,117.56 "
2/24/2010,"$249,117.56 "
2/25/2010,"$249,117.56 "
2/26/2010,"$249,117.56 "
3/1/2010,"$249,117.56 "
3/2/2010,"$249,117.56 "
3/3/2010,"$249,117.56 "
3/4/2010,"$249,117.56 "
3/5/2010,"$249,117.56 "
3/8/2010,"$249,117.56 "
3/9/2010,"$249,117.56 "
3/10/2010,"$249,117.56 "
3/11/2010,"$249,117.56 "
3/12/2010,"$249,117.56 "
3/15/2010,"$249,117.56 "
3/16/2010,"$249,117.56 "
3/17/2010,"$249,117.56 "
3/18/2010,"$269,230.12 "
3/19/2010,"$269,230.12 "
3/22/2010,"$269,230.12 "
3/23/2010,"$269,230.12 "
3/24/2010,"$269,230.12 "
3/25/2010,"$269,230.12 "
3/26/2010,"$269,230.12 "
3/29/2010,"$269,230.12 "
3/30/2010,"$269,230.12 "
3/31/2010,"$269,230.12 "
4/1/2010,"$269,230.12 "
4/5/2010,"$269,230.12 "
4/6/2010,"$269,230.12 "
4/7/2010,"$269,230.12 "
4/8/2010,"$269,230.12 "
4/9/2010,"$269,230.12 "
4/12/2010,"$269,230.12 "
4/13/2010,"$269,230.12 "
4/14/2010,"$269,230.12 "
4/15/2010,"$269,230.12 "
4/16/2010,"$269,230.12 "
4/19/2010,"$269,230.12 "
4/20/2010,"$269,230.12 "
4/21/2010,"$269,230.12 "
4/22/2010,"$269,230.12 "
4/23/2010,"$269,230.12 "
4/26/2010,"$269,230.12 "
4/27/2010,"$269,230.12 "
4/28/2010,"$269,230.12 "
4/29/2010,"$269,230.12 "
4/30/2010,"$271,285.75 "
5/3/2010,"$271,285.75 "
5/4/2010,"$271,285.75 "
5/5/2010,"$271,285.75 "
5/6/2010,"$271,285.75 "
5/7/2010,"$271,285.75 "
5/10/2010,"$271,285.75 "
5/11/2010,"$271,285.75 "
5/12/2010,"$271,285.75 "
5/13/2010,"$271,285.75 "
5/14/2010,"$271,285.75 "
5/17/2010,"$271,285.75 "
5/18/2010,"$271,285.75 "
5/19/2010,"$271,285.75 "
5/20/2010,"$271,285.75 "
5/21/2010,"$271,285.75 "
5/24/2010,"$271,285.75 "
5/25/2010,"$271,285.75 "
5/26/2010,"$271,285.75 "
5/27/2010,"$271,285.75 "
5/28/2010,"$271,285.75 "
6/1/2010,"$271,285.75 "
6/2/2010,"$271,285.75 "
6/3/2010,"$271,285.75 "
6/4/2010,"$271,285.75 "
6/7/2010,"$271,285.75 "
6/8/2010,"$271,285.75 "
6/9/2010,"$271,285.75 "
6/10/2010,"$271,285.75 "
6/11/2010,"$271,285.75 "
6/14/2010,"$271,285.75 "
6/15/2010,"$271,285.75 "
6/16/2010,"$271,285.75 "
6/17/2010,"$271,285.75 "
6/18/2010,"$271,285.75 "
6/21/2010,"$271,285.75 "
6/22/2010,"$271,285.75 "
6/23/2010,"$271,285.75 "
6/24/2010,"$271,285.75 "
6/25/2010,"$271,285.75 "
6/28/2010,"$271,285.75 "
6/29/2010,"$271,285.75 "
6/30/2010,"$271,285.75 "
7/1/2010,"$271,285.75 "
7/2/2010,"$271,285.75 "
7/6/2010,"$271,285.75 "
7/7/2010,"$271,285.75 "
7/8/2010,"$271,285.75 "
7/9/2010,"$271,285.75 "
7/12/2010,"$271,285.75 "
7/13/2010,"$271,285.75 "
7/14/2010,"$271,285.75 "
7/15/2010,"$271,285.75 "
7/16/2010,"$299,349.79 "
7/19/2010,"$299,349.79 "
7/20/2010,"$299,349.79 "
7/21/2010,"$299,349.79 "
7/22/2010,"$299,349.79 "
7/23/2010,"$299,349.79 "
7/26/2010,"$299,349.79 "
7/27/2010,"$299,349.79 "
7/28/2010,"$299,349.79 "
7/29/2010,"$299,349.79 "
7/30/2010,"$299,349.79 "
8/2/2010,"$299,349.79 "
8/3/2010,"$299,349.79 "
8/4/2010,"$299,349.79 "
8/5/2010,"$299,349.79 "
8/6/2010,"$299,349.79 "
8/9/2010,"$299,349.79 "
8/10/2010,"$299,349.79 "
8/11/2010,"$299,349.79 "
8/12/2010,"$299,349.79 "
8/13/2010,"$299,349.79 "
8/16/2010,"$299,349.79 "
8/17/2010,"$299,349.79 "
8/18/2010,"$299,349.79 "
8/19/2010,"$299,349.79 "
8/20/2010,"$299,349.79 "
8/23/2010,"$299,349.79 "
8/24/2010,"$299,349.79 "
8/25/2010,"$299,349.79 "
8/26/2010,"$299,349.79 "
8/27/2010,"$299,349.79 "
8/30/2010,"$299,349.79 "
8/31/2010,"$299,349.79 "
9/1/2010,"$299,349.79 "
9/2/2010,"$299,349.79 "
9/3/2010,"$299,349.79 "
9/7/2010,"$299,349.79 "
9/8/2010,"$299,349.79 "
9/9/2010,"$299,349.79 "
9/10/2010,"$299,349.79 "
9/13/2010,"$299,349.79 "
9/14/2010,"$299,349.79 "
9/15/2010,"$299,349.79 "
9/16/2010,"$299,349.79 "
9/17/2010,"$299,349.79 "
9/20/2010,"$299,349.79 "
9/21/2010,"$299,349.79 "
9/22/2010,"$299,349.79 "
9/23/2010,"$299,349.79 "
9/24/2010,"$299,349.79 "
9/27/2010,"$299,349.79 "
9/28/2010,"$299,349.79 "
9/29/2010,"$299,349.79 "
9/30/2010,"$299,349.79 "
10/1/2010,"$299,349.79 "
10/4/2010,"$299,349.79 "
10/5/2010,"$299,349.79 "
10/6/2010,"$299,349.79 "
10/7/2010,"$299,349.79 "
10/8/2010,"$299,349.79 "
10/12/2010,"$299,349.79 "
10/13/2010,"$299,349.79 "
10/14/2010,"$299,349.79 "
10/15/2010,"$299,349.79 "
10/18/2010,"$299,349.79 "
10/19/2010,"$299,349.79 "
10/20/2010,"$299,349.79 "
10/21/2010,"$299,349.79 "
10/22/2010,"$299,349.79 "
10/25/2010,"$299,349.79 "
10/26/2010,"$299,349.79 "
10/27/2010,"$299,349.79 "
10/28/2010,"$299,349.79 "
10/29/2010,"$299,349.79 "
11/1/2010,"$299,349.79 "
11/2/2010,"$299,349.79 "
11/3/2010,"$299,349.79 "
11/4/2010,"$299,349.79 "
11/5/2010,"$299,349.79 "
11/8/2010,"$299,349.79 "
11/9/2010,"$299,349.79 "
11/10/2010,"$299,349.79 "
11/12/2010,"$299,349.79 "
11/15/2010,"$299,349.79 "
11/16/2010,"$299,349.79 "
11/17/2010,"$299,349.79 "
11/18/2010,"$299,349.79 "
11/19/2010,"$299,349.79 "
11/22/2010,"$299,349.79 "
11/23/2010,"$299,349.79 "
11/24/2010,"$299,349.79 "
11/26/2010,"$299,349.79 "
11/29/2010,"$299,349.79 "
11/30/2010,"$299,349.79 "
12/1/2010,"$299,349.79 "
12/2/2010,"$299,349.79 "
12/3/2010,"$299,349.79 "
12/6/2010,"$299,349.79 "
12/7/2010,"$299,349.79 "
12/8/2010,"$299,349.79 "
12/9/2010,"$299,349.79 "
12/10/2010,"$299,349.79 "
12/13/2010,"$299,349.79 "
12/14/2010,"$299,349.79 "
12/15/2010,"$299,349.79 "
12/16/2010,"$299,349.79 "
12/17/2010,"$299,349.79 "
12/20/2010,"$299,349.79 "
12/21/2010,"$299,349.79 "
12/22/2010,"$299,349.79 "
12/23/2010,"$299,349.79 "
12/27/2010,"$299,349.79 "
12/28/2010,"$299,349.79 "
12/29/2010,"$299,349.79 "
12/30/2010,"$299,349.79 "
12/31/2010,"$299,349.79 "
1/3/2011,"$299,349.79 "
1/4/2011,"$299,349.79 "
1/5/2011,"$299,349.79 "
1/6/2011,"$299,349.79 "
1/7/2011,"$299,349.79 "
1/10/2011,"$299,349.79 "
1/11/2011,"$299,349.79 "
1/12/2011,"$299,349.79 "
1/13/2011,"$299,349.79 "
1/14/2011,"$257,459.47 "
1/18/2011,"$257,459.47 "
1/19/2011,"$257,459.47 "
1/20/2011,"$257,459.47 "
1/21/2011,"$257,459.47 "
1/24/2011,"$257,459.47 "
1/25/2011,"$257,459.47 "
1/26/2011,"$257,459.47 "
1/27/2011,"$257,459.47 "
1/28/2011,"$257,459.47 "
1/31/2011,"$257,459.47 "
2/1/2011,"$257,459.47 "
2/2/2011,"$257,459.47 "
2/3/2011,"$257,459.47 "
2/4/2011,"$257,459.47 "
2/7/2011,"$257,459.47 "
2/8/2011,"$257,459.47 "
2/9/2011,"$257,459.47 "
2/10/2011,"$257,459.47 "
2/11/2011,"$262,369.60 "
2/14/2011,"$262,369.60 "
2/15/2011,"$262,369.60 "
2/16/2011,"$262,369.60 "
2/17/2011,"$262,369.60 "
2/18/2011,"$262,369.60 "
2/22/2011,"$262,369.60 "
2/23/2011,"$262,369.60 "
2/24/2011,"$262,369.60 "
2/25/2011,"$262,369.60 "
2/28/2011,"$262,369.60 "
3/1/2011,"$262,369.60 "
3/2/2011,"$262,369.60 "
3/3/2011,"$262,369.60 "
3/4/2011,"$262,369.60 "
3/7/2011,"$262,369.60 "
3/8/2011,"$262,369.60 "
3/9/2011,"$266,874.23 "
3/10/2011,"$266,874.23 "
3/11/2011,"$266,874.23 "
3/14/2011,"$266,874.23 "
3/15/2011,"$266,874.23 "
3/16/2011,"$266,874.23 "
3/17/2011,"$266,874.23 "
3/18/2011,"$266,874.23 "
3/21/2011,"$266,874.23 "
3/22/2011,"$266,874.23 "
3/23/2011,"$266,874.23 "
3/24/2011,"$266,874.23 "
3/25/2011,"$266,874.23 "
3/28/2011,"$266,874.23 "
3/29/2011,"$266,874.23 "
3/30/2011,"$266,874.23 "
3/31/2011,"$266,874.23 "
4/1/2011,"$266,874.23 "
4/4/2011,"$266,874.23 "
4/5/2011,"$266,874.23 "
4/6/2011,"$266,874.23 "
4/7/2011,"$266,874.23 "
4/8/2011,"$266,874.23 "
4/11/2011,"$266,874.23 "
4/12/2011,"$266,874.23 "
4/13/2011,"$266,874.23 "
4/14/2011,"$266,874.23 "
4/15/2011,"$266,874.23 "
4/18/2011,"$266,874.23 "
4/19/2011,"$266,874.23 "
4/20/2011,"$266,874.23 "
4/21/2011,"$266,874.23 "
4/25/2011,"$266,874.23 "
4/26/2011,"$266,874.23 "
4/27/2011,"$266,874.23 "
4/28/2011,"$266,874.23 "
4/29/2011,"$266,874.23 "
5/2/2011,"$266,874.23 "
5/3/2011,"$266,874.23 "
5/4/2011,"$266,874.23 "
5/5/2011,"$266,874.23 "
5/6/2011,"$266,874.23 "
5/9/2011,"$266,874.23 "
5/10/2011,"$266,874.23 "
5/11/2011,"$266,874.23 "
5/12/2011,"$266,874.23 "
5/13/2011,"$266,874.23 "
5/16/2011,"$266,874.23 "
5/17/2011,"$266,874.23 "
5/18/2011,"$266,874.23 "
5/19/2011,"$266,874.23 "
5/20/2011,"$266,874.23 "
5/23/2011,"$266,874.23 "
