,Date,Closing Price,B Rating,5 Year Rate,Yield Spread,S&P 500 Returns,Yield Spread Returns,Correl55day,55Day std,55Day Mean,55Z-Score,,signal,Long/Short
572,12/22/1999,1475.75,11.04,6.31,4.73,0.002037006,-0.006302521,0.154347718,0.080430813,0.172837525,-0.229884621,,0,
573,12/23/1999,1499,11.05,6.33,4.72,0.015754701,-0.002114165,0.138649656,0.077222784,0.169187309,-0.395448759,,0,
574,12/27/1999,1495.5,11.07,6.32,4.75,-0.00233489,0.006355932,0.14552597,0.075079459,0.166335443,-0.277166002,,0,
575,12/28/1999,1499,11.08,6.35,4.73,0.002340354,-0.004210526,0.148228954,0.0726801,0.163498093,-0.210086924,,0,
576,12/29/1999,1501,11.09,6.32,4.77,0.001334223,0.00845666,0.145368542,0.070169304,0.160645892,-0.217721266,,0,
577,12/30/1999,1504,11.08,6.3,4.78,0.001998668,0.002096436,0.142533673,0.067817128,0.15791516,-0.226808283,,0,
578,12/31/1999,1503,11.1,6.36,4.74,-0.000664894,-0.008368201,0.145564063,0.065084292,0.155161543,-0.147462321,,0,
579,1/3/2000,1468.5,11.13,6.5,4.63,-0.022954092,-0.023206751,0.192635445,0.061886222,0.153079894,0.639165715,,0,
580,1/4/2000,1450,11.2,6.4,4.8,-0.012597889,0.036717063,0.11283738,0.059117041,0.149833198,-0.625806329,,0,
581,1/5/2000,1412,11.23,6.51,4.72,-0.026206897,-0.016666667,0.212658682,0.058778485,0.149555647,1.073573673,,0,
582,1/6/2000,1439.75,11.24,6.46,4.78,0.019652975,0.012711864,0.234285871,0.059381202,0.150048549,1.418585658,,0,
583,1/7/2000,1463,11.24,6.42,4.82,0.016148637,0.008368201,0.251519323,0.060766263,0.151255829,1.649986179,,0,
584,1/10/2000,1493.75,11.23,6.49,4.74,0.021018455,-0.01659751,0.224657483,0.061559198,0.152434404,1.173229698,,0,
585,1/11/2000,1459,11.24,6.57,4.67,-0.023263598,-0.014767932,0.246157023,0.062787348,0.15375659,1.471640955,,0,
586,1/12/2000,1464,11.25,6.63,4.62,0.003427005,-0.010706638,0.245280337,0.063803776,0.154746587,1.418940326,,0,
587,1/13/2000,1444,11.27,6.54,4.73,-0.013661202,0.023809524,0.199237156,0.063909267,0.154912587,0.693554652,,0,
588,1/14/2000,1497,11.27,6.59,4.68,0.036703601,-0.010570825,0.16292393,0.063846643,0.154654727,0.129516644,,0,
589,1/18/2000,1498,11.28,6.65,4.63,0.000668003,-0.010683761,0.167025136,0.063777171,0.154423692,0.197585506,,0,
590,1/19/2000,1487.5,11.28,6.62,4.66,-0.007009346,0.006479482,0.09308456,0.061819695,0.150980973,-0.936536698,,0,
591,1/20/2000,1480,11.27,6.67,4.6,-0.005042017,-0.012875536,0.074209859,0.059735886,0.147096029,-1.220140439,,0,
592,1/21/2000,1480.5,11.26,6.67,4.59,0.000337838,-0.002173913,0.03224598,0.060408473,0.143374983,-1.839626084,,0,
593,1/24/2000,1455,11.27,6.59,4.68,-0.017223911,0.019607843,-0.016136021,0.063371122,0.139228875,-2.451667128,,0,
594,1/25/2000,1438,11.28,6.6,4.68,-0.011683849,0,-0.017513583,0.066072859,0.135125016,-2.310155821,,0,
595,1/26/2000,1434,11.29,6.62,4.67,-0.002781641,-0.002136752,-0.023167016,0.06879149,0.131048694,-2.241784704,,0,
596,1/27/2000,1428,11.28,6.67,4.61,-0.0041841,-0.012847966,-0.0175007,0.070849334,0.126982331,-2.039299791,,0,
597,1/28/2000,1370.5,11.29,6.68,4.61,-0.040266106,0,-0.027535197,0.07303969,0.122778189,-2.057968567,,0,
598,1/31/2000,1390.25,11.36,6.71,4.65,0.014410799,0.00867679,-0.002750214,0.074247688,0.119156303,-1.641889747,,0,
599,2/1/2000,1444.75,11.34,6.68,4.66,0.039201582,0.002150538,0.017576327,0.074737091,0.115923932,-1.315914278,,0,
600,2/2/2000,1430.5,11.34,6.69,4.65,-0.009863298,-0.002145923,-0.009773044,0.07553723,0.111967598,-1.611664124,,0,
601,2/3/2000,1450,11.35,6.56,4.79,0.013631597,0.030107527,0.037463122,0.075411096,0.109186687,-0.951100953,,0,
602,2/4/2000,1450.25,11.35,6.64,4.71,0.000172414,-0.016701461,0.054042745,0.075398603,0.107200628,-0.705024775,,0,
603,2/7/2000,1440,11.35,6.76,4.59,-0.007067747,-0.025477707,0.065022641,0.075308812,0.105550494,-0.53815552,,0,
604,2/8/2000,1465,11.37,6.74,4.63,0.017361111,0.008714597,0.085928358,0.075231108,0.104627505,-0.24855605,,0,
605,2/9/2000,1460.5,11.33,6.77,4.56,-0.003071672,-0.01511879,0.089582624,0.075137225,0.103793442,-0.189131524,,0,
606,2/10/2000,1433.5,11.34,6.78,4.56,-0.01848682,-2.22E-16,0.08412835,0.075050678,0.102849651,-0.249448797,,0,
607,2/11/2000,1409.75,11.36,6.77,4.59,-0.016567841,0.006578947,0.069151482,0.075023835,0.101590072,-0.432377128,,0,
608,2/14/2000,1412.75,11.36,6.72,4.64,0.002128037,0.010893246,0.073200995,0.075020867,0.101597717,-0.378517654,,0,
609,2/15/2000,1425,11.34,6.74,4.6,0.008671032,-0.00862069,0.064494548,0.075050549,0.101535897,-0.493552009,,0,
610,2/16/2000,1422.5,11.35,6.75,4.6,-0.001754386,0,0.0600215,0.075183987,0.101239645,-0.548230375,,0,
611,2/17/2000,1410,11.36,6.76,4.6,-0.008787346,0,0.079738489,0.074964365,0.101707497,-0.293059342,,0,
612,2/18/2000,1368,11.36,6.72,4.64,-0.029787234,0.008695652,0.054322817,0.074770781,0.101967768,-0.637213508,,0,
613,2/22/2000,1380.75,11.37,6.62,4.75,0.009320175,0.023706897,0.08780413,0.074166466,0.102996244,-0.204838043,,0,
614,2/23/2000,1382,11.37,6.66,4.71,0.000905305,-0.008421053,0.064394833,0.073987548,0.103276412,-0.525515177,,0,
615,2/24/2000,1373.75,11.38,6.56,4.82,-0.005969609,0.023354565,0.0495757,0.074222865,0.102872537,-0.718064939,,0,
616,2/25/2000,1358,11.41,6.5,4.91,-0.011464968,0.018672199,0.030954894,0.074710725,0.102200989,-0.95362606,,0,
617,2/28/2000,1365.25,11.42,6.53,4.89,0.005338733,-0.00407332,0.028939667,0.07516265,0.10161662,-0.966929091,,0,
618,2/29/2000,1388.5,11.61,6.61,5,0.017029848,0.022494888,0.062356829,0.075206575,0.10152849,-0.520854211,,0,
619,3/1/2000,1402.75,11.62,6.59,5.03,0.010262874,0.006,0.065235308,0.075342005,0.101130515,-0.476430204,,0,
620,3/2/2000,1402.75,11.66,6.59,5.07,0,0.007952286,0.065584628,0.075485224,0.100651265,-0.464549681,,0,
621,3/3/2000,1429.75,11.67,6.6,5.07,0.019247906,0,0.049902006,0.075623406,0.099070358,-0.650173733,,0,
622,3/6/2000,1415,11.67,6.64,5.03,-0.010316489,-0.007889546,0.058795426,0.075440488,0.097350311,-0.511063572,,0,
623,3/7/2000,1370.25,11.68,6.6,5.08,-0.031625442,0.009940358,0.038671713,0.075422125,0.095231721,-0.749912675,,0,
624,3/8/2000,1384,11.7,6.59,5.11,0.010034665,0.005905512,0.045456369,0.075280545,0.093263928,-0.635058615,,0,
625,3/9/2000,1423,11.69,6.56,5.13,0.028179191,0.003913894,0.056090571,0.075178439,0.091757508,-0.474430402,,0,
626,3/10/2000,1417.75,11.72,6.61,5.11,-0.003689389,-0.003898635,0.059581174,0.074813828,0.090047604,-0.407229928,,0,
627,3/13/2000,1401.75,11.74,6.57,5.17,-0.011285488,0.011741683,0.051814733,0.074458537,0.088183368,-0.488441436,,0,
628,3/14/2000,1380.5,11.79,6.52,5.27,-0.015159622,0.01934236,0.036195005,0.074454196,0.086320556,-0.673240109,,0,
629,3/15/2000,1412.5,11.83,6.5,5.33,0.023180007,0.011385199,0.054292528,0.0741263,0.084661766,-0.409695859,,0,
630,3/16/2000,1479.5,11.83,6.47,5.36,0.047433628,0.005628518,0.064328733,0.073655719,0.083136308,-0.255344387,,0,
631,3/17/2000,1488.5,11.81,6.45,5.36,0.006083136,0,0.062637278,0.073204663,0.081632103,-0.259475616,,0,
632,3/20/2000,1478,11.81,6.45,5.36,-0.007054081,0,0.063730327,0.072760437,0.080199315,-0.226345359,,0,
633,3/21/2000,1528,11.83,6.44,5.39,0.033829499,0.005597015,0.069674414,0.072215456,0.078819503,-0.126636173,,0,
634,3/22/2000,1538.5,11.86,6.41,5.45,0.006871728,0.011131725,0.028904551,0.070797562,0.075842577,-0.662989305,,0,
635,3/23/2000,1565.5,11.88,6.39,5.49,0.017549561,0.00733945,0.076206106,0.070615159,0.075176554,0.014579756,,0,
636,3/24/2000,1577.25,11.91,6.51,5.4,0.007505589,-0.016393443,0.022937151,0.068373188,0.071727072,-0.713582652,,0,
637,3/27/2000,1560.25,11.93,6.51,5.42,-0.010778253,0.003703704,0.006095288,0.065174927,0.067578152,-0.943351499,,0,
638,3/28/2000,1552,12,6.46,5.54,-0.005287614,0.022140221,-0.012525071,0.060963587,0.062777345,-1.235203175,,0,
639,3/29/2000,1544.5,12.1,6.46,5.64,-0.004832474,0.018050542,0.013426612,0.057108288,0.058936784,-0.796910103,,0,
640,3/30/2000,1524.5,12.21,6.35,5.86,-0.012949174,0.039007092,-0.064632517,0.05350234,0.053286065,-2.20398923,,0,
641,3/31/2000,1545,12.16,6.32,5.84,0.013447032,-0.003412969,-0.069907558,0.049269412,0.047555376,-2.384094486,,0,
642,4/3/2000,1530,12.14,6.3,5.84,-0.009708738,2.22E-16,-0.04283412,0.046184236,0.04315408,-1.861851717,,0,
643,4/4/2000,1506,12.18,6.16,6.02,-0.015686275,0.030821918,-0.034510455,0.044338627,0.039564364,-1.67066109,,0,
644,4/5/2000,1527,12.21,6.17,6.04,0.013944223,0.003322259,-0.036087254,0.041918391,0.035871411,-1.716637098,,0,
645,4/6/2000,1538,12.17,6.2,5.97,0.007203667,-0.011589404,-0.043660903,0.042513231,0.03338513,-1.812283645,,0,
646,4/7/2000,1550.5,12.15,6.18,5.97,0.008127438,2.22E-16,-0.056326116,0.043815666,0.031011749,-1.99330226,,0,
647,4/10/2000,1560,12.16,6.11,6.05,0.006127056,0.013400335,-0.052930678,0.045252947,0.029463082,-1.820738021,,0,
648,4/11/2000,1540,12.17,6.19,5.98,-0.012820513,-0.011570248,-0.009648661,0.045140205,0.029581034,-0.869063277,,0,
649,4/12/2000,1535,12.18,6.27,5.91,-0.003246753,-0.011705686,-0.008266565,0.044978481,0.029749162,-0.845198103,,0,
650,4/13/2000,1476.25,12.2,6.24,5.96,-0.038273616,0.008460237,-0.022903883,0.044972762,0.029753946,-1.1708827,,0,
651,4/14/2000,1375,12.21,6.11,6.1,-0.068585944,0.023489933,-0.117977108,0.048805277,0.027927102,-2.989517125,,-2.989517125,
652,4/17/2000,1425,12.22,6.23,5.99,0.036363636,-0.018032787,-0.189172527,0.05647135,0.024988242,-3.792379103,,-3.792379103,
653,4/18/2000,1460.75,12.22,6.27,5.95,0.025087719,-0.006677796,-0.209114814,0.064616711,0.021236158,-3.564882341,,-3.564882341,
654,4/19/2000,1456.75,12.18,6.23,5.95,-0.002738319,-3.33E-16,-0.208785426,0.07167728,0.01712049,-3.15170884,,-3.15170884,
655,4/20/2000,1454.75,12.17,6.24,5.93,-0.001372919,-0.003361345,-0.213085305,0.078049371,0.013423903,-2.90212726,,-2.90212726,
656,4/24/2000,1455,12.2,6.23,5.97,0.000171851,0.006745363,-0.247469369,0.085522721,0.008243313,-2.989997036,,-2.989997036,
657,4/25/2000,1482,12.2,6.39,5.81,0.018556701,-0.02680067,-0.279605767,0.093660025,0.002176976,-3.008570029,,-3.008570029,
658,4/26/2000,1525.75,12.19,6.4,5.79,0.029520918,-0.003442341,-0.320530932,0.102847142,-0.004833089,-3.069583029,,-3.069583029,
659,4/27/2000,1490,12.21,6.51,5.7,-0.023431099,-0.015544041,-0.282659459,0.10866757,-0.011534686,-2.494992515,,0,
660,4/28/2000,1481.5,12.21,6.56,5.65,-0.005704698,-0.00877193,-0.284839694,0.113821544,-0.018342364,-2.341361056,,0,
661,5/1/2000,1512,12.31,6.59,5.72,0.020587243,0.012389381,-0.277692273,0.118162666,-0.024920921,-2.139181194,,0,
662,5/2/2000,1482,12.3,6.6,5.7,-0.01984127,-0.003496503,-0.261321691,0.121641585,-0.030929524,-1.894024701,,0,
663,5/3/2000,1436.75,12.32,6.66,5.66,-0.030533063,-0.007017544,-0.231031181,0.123718252,-0.036461018,-1.572687617,,0,
664,5/4/2000,1439,12.33,6.7,5.63,0.001566034,-0.005300353,-0.225790529,0.125510561,-0.041738929,-1.466423217,,0,
665,5/5/2000,1456.5,12.34,6.77,5.57,0.012161223,-0.010657194,-0.235050481,0.127372869,-0.047103874,-1.475562328,,0,
666,5/8/2000,1448,12.35,6.83,5.52,-0.005835908,-0.008976661,-0.230165173,0.128507389,-0.052738486,-1.380673041,,0,
667,5/9/2000,1440.75,12.36,6.75,5.61,-0.005006906,0.016304348,-0.227425167,0.129770028,-0.057861176,-1.306649872,,0,
668,5/10/2000,1421,12.39,6.69,5.7,-0.013708138,0.016042781,-0.254904279,0.130869331,-0.064092238,-1.458034811,,0,
669,5/11/2000,1433,12.39,6.67,5.72,0.008444757,0.003508772,-0.256424515,0.132179566,-0.069925317,-1.410953324,,0,
670,5/12/2000,1451.75,12.42,6.76,5.66,0.013084438,-0.01048951,-0.260745121,0.133599626,-0.075567514,-1.386063812,,0,
671,5/15/2000,1472.5,12.41,6.73,5.68,0.014293095,0.003533569,-0.248870622,0.134790764,-0.080655251,-1.247974017,,0,
672,5/16/2000,1493.75,12.43,6.72,5.71,0.014431239,0.00528169,-0.244499594,0.135713218,-0.085626874,-1.170650302,,0,
673,5/17/2000,1482,12.44,6.74,5.7,-0.007866109,-0.001751313,-0.27064392,0.136415226,-0.091681433,-1.311895246,,0,
674,5/18/2000,1486,12.49,6.79,5.7,0.002699055,2.22E-16,-0.273935318,0.136855844,-0.097848172,-1.286661507,,0,
675,5/19/2000,1440,12.55,6.71,5.84,-0.030955585,0.024561404,-0.310617903,0.137933265,-0.104688218,-1.492966076,,0,
676,5/22/2000,1424,12.56,6.66,5.9,-0.011111111,0.010273973,-0.313815797,0.139098456,-0.111301269,-1.455907807,,0,
677,5/23/2000,1410,12.63,6.68,5.95,-0.009831461,0.008474576,-0.327637414,0.140103526,-0.11832732,-1.493967351,,0,
678,5/24/2000,1425.5,12.68,6.71,5.97,0.010992908,0.003361345,-0.319085394,0.140981606,-0.124831995,-1.377863436,,0,
679,5/25/2000,1411.5,12.71,6.64,6.07,-0.009821115,0.016750419,-0.328095327,0.14162252,-0.131623844,-1.387289844,,0,
680,5/26/2000,1405,12.71,6.57,6.14,-0.00460503,0.011532125,-0.337131011,0.141895881,-0.138773327,-1.397910084,,0,
681,5/30/2000,1448,12.7,6.62,6.08,0.030604982,-0.009771987,-0.358394161,0.142268148,-0.146372879,-1.490293402,,0,
682,5/31/2000,1451.5,12.54,6.54,6,0.002417127,-0.013157895,-0.350424918,0.142230209,-0.153686327,-1.383240541,,0,
683,6/1/2000,1473.75,12.51,6.44,6.07,0.01532897,0.011666667,-0.325895285,0.14165729,-0.160269787,-1.169198548,,0,
684,6/2/2000,1497,12.45,6.37,6.08,0.015776081,0.001647446,-0.344526597,0.140674841,-0.167521044,-1.258260202,,0,
685,6/5/2000,1494.25,12.44,6.33,6.11,-0.001837007,0.004934211,-0.375986038,0.139762132,-0.175526767,-1.434288882,,0,
686,6/6/2000,1484.75,12.44,6.35,6.09,-0.006357705,-0.003273322,-0.371315663,0.138309486,-0.18341682,-1.358539087,,0,
687,6/7/2000,1498.25,12.41,6.35,6.06,0.00909244,-0.004926108,-0.37638529,0.136465097,-0.191418922,-1.355411547,,0,
688,6/8/2000,1488.75,12.4,6.37,6.03,-0.006340731,-0.004950495,-0.392522575,0.13430313,-0.199822504,-1.434814445,,0,
689,6/9/2000,1484.25,12.33,6.36,5.97,-0.00302267,-0.009950249,-0.394643345,0.13308263,-0.207523375,-1.406043528,,0,
690,6/12/2000,1469,12.32,6.33,5.99,-0.010274549,0.003350084,-0.407537975,0.129931748,-0.216318722,-1.471689996,,0,
691,6/13/2000,1494.25,12.32,6.32,6,0.017188564,0.001669449,-0.400026039,0.128011451,-0.224008961,-1.375010405,,0,
692,6/14/2000,1498,12.32,6.26,6.06,0.00250962,0.01,-0.396286602,0.12610123,-0.231324996,-1.308168099,,0,
693,6/15/2000,1498,12.27,6.26,6.01,0,-0.008250825,-0.396240171,0.124374632,-0.238301634,-1.269861336,,0,
694,6/16/2000,1488.5,12.29,6.19,6.1,-0.006341789,0.014975042,-0.39881233,0.121307338,-0.245796887,-1.261386534,,0,
695,6/19/2000,1505.25,12.29,6.2,6.09,0.011252939,-0.001639344,-0.397521737,0.12040214,-0.251849419,-1.209881463,,0,
696,6/20/2000,1498.75,12.28,6.23,6.05,-0.00431822,-0.006568144,-0.390565489,0.119186308,-0.257679563,-1.114942889,,0,
697,6/21/2000,1498.75,12.28,6.32,5.96,0,-0.014876033,-0.385966058,0.116686382,-0.263918325,-1.045946664,,0,
698,6/22/2000,1498,12.26,6.32,5.94,-0.000500417,-0.003355705,-0.369916031,0.113187045,-0.270016609,-0.88260474,,0,
699,6/23/2000,1482.5,12.25,6.37,5.88,-0.01034713,-0.01010101,-0.36386661,0.109200972,-0.275976233,-0.804849769,,0,
700,6/26/2000,1496.25,12.24,6.29,5.95,0.009274874,0.011904762,-0.343458893,0.104782964,-0.281427106,-0.592002598,,0,
701,6/27/2000,1501,12.23,6.29,5.94,0.003174603,-0.001680672,-0.344581217,0.100434113,-0.286668108,-0.576627875,,0,
702,6/28/2000,1494,12.25,6.28,5.97,-0.004663558,0.005050505,-0.360005307,0.095619743,-0.292251283,-0.708577765,,0,
703,6/29/2000,1493,12.27,6.21,6.06,-0.000669344,0.015075377,-0.373196148,0.087982964,-0.298861237,-0.844878458,,0,
704,6/30/2000,1492.25,12.33,6.18,6.15,-0.000502344,0.014851485,-0.375244919,0.07899305,-0.305533571,-0.882499762,,0,
705,7/3/2000,1513,12.33,6.12,6.21,0.013905177,0.009756098,-0.347839994,0.068980043,-0.3114415,-0.527667021,,0,
706,7/5/2000,1489.5,12.32,6.12,6.2,-0.015532056,-0.001610306,-0.2282584,0.064723791,-0.313446614,1.316180864,,0,
707,7/6/2000,1499.75,12.33,6.16,6.17,0.006881504,-0.00483871,-0.164103734,0.065696123,-0.312990818,2.266299411,,0,
708,7/7/2000,1517.5,12.32,6.11,6.21,0.011835306,0.006482982,-0.134568409,0.068584396,-0.311635429,2.581739163,,2.581739163,
709,7/10/2000,1519,12.32,6.13,6.19,0.000988468,-0.003220612,-0.134972852,0.071302528,-0.310293382,2.458826295,,0,
710,7/11/2000,1518.25,12.32,6.16,6.16,-0.000493746,-0.004846527,-0.135049225,0.073998137,-0.308874544,2.349049948,,0,
711,7/12/2000,1533.75,12.34,6.2,6.14,0.010209122,-0.003246753,-0.139072864,0.077044659,-0.306903699,2.178357816,,0,
712,7/13/2000,1532.5,12.32,6.15,6.17,-0.000814996,0.004885993,-0.078261114,0.08292485,-0.303242887,2.713080248,,2.713080248,
713,7/14/2000,1542,12.28,6.25,6.03,0.006199021,-0.022690438,-0.078983348,0.08821956,-0.298851113,2.492279081,,0,
714,7/17/2000,1550,12.25,6.31,5.94,0.005188067,-0.014925373,-0.155426232,0.090295759,-0.296537781,1.56277052,,0,
715,7/18/2000,1534,12.24,6.3,5.94,-0.010322581,0,-0.164277348,0.092031717,-0.294345739,1.413299617,,0,
716,7/19/2000,1523,12.24,6.31,5.93,-0.007170795,-0.001683502,-0.205359695,0.092787815,-0.293030601,0.94485365,,0,
717,7/20/2000,1533,12.23,6.15,6.08,0.006565988,0.02529511,-0.190608766,0.093720537,-0.291744911,1.079124692,,0,
718,7/21/2000,1512,12.22,6.14,6.08,-0.01369863,2.22E-16,-0.244877664,0.093572907,-0.291996666,0.503553886,,0,
719,7/24/2000,1506.5,12.22,6.18,6.04,-0.003637566,-0.006578947,-0.237178329,0.093436198,-0.292203716,0.588908679,,0,
720,7/25/2000,1507,12.24,6.17,6.07,0.000331895,0.004966887,-0.218867679,0.093644755,-0.291909484,0.779988205,,0,
721,7/26/2000,1491.25,12.27,6.16,6.11,-0.010451228,0.006589786,-0.240706669,0.093526755,-0.292101147,0.549516314,,0,
722,7/27/2000,1481.75,12.27,6.14,6.13,-0.006370495,0.003273322,-0.232564255,0.09346349,-0.292194585,0.638006674,,0,
723,7/28/2000,1450.5,12.32,6.16,6.16,-0.021089927,0.004893964,-0.20840237,0.094015773,-0.291349096,0.882263934,,0,
724,7/31/2000,1463,12.37,6.16,6.21,0.008617718,0.008116883,-0.200807551,0.094695022,-0.290337878,0.945459707,,0,
725,8/1/2000,1470,12.38,6.12,6.26,0.004784689,0.00805153,-0.172198284,0.095951823,-0.288727936,1.214460007,,0,
726,8/2/2000,1473.75,12.38,6.09,6.29,0.00255102,0.004792332,-0.177842377,0.096970776,-0.287436513,1.130176951,,0,
727,8/3/2000,1482.25,12.35,6.07,6.28,0.0057676,-0.001589825,-0.193439189,0.097631622,-0.286508142,0.953266483,,0,
728,8/4/2000,1491,12.36,6.02,6.34,0.005903188,0.00955414,-0.18998289,0.098476503,-0.285041578,0.965293091,,0,
729,8/7/2000,1511.5,12.35,6.07,6.28,0.013749162,-0.009463722,-0.211719279,0.098962582,-0.283910377,0.729478733,,0,
730,8/8/2000,1514,12.32,6.03,6.29,0.001653986,0.001592357,-0.093110373,0.102169538,-0.279955695,1.82877721,,0,
731,8/9/2000,1503.25,12.31,6.03,6.28,-0.007100396,-0.001589825,-0.066554562,0.106019488,-0.275460036,1.970444109,,0,
732,8/10/2000,1493,12.32,6,6.32,-0.00681856,0.006369427,-0.058856117,0.109700635,-0.270573104,1.929952252,,0,
733,8/11/2000,1503.75,12.34,6.07,6.27,0.007200268,-0.007911392,-0.075469123,0.112585887,-0.266143717,1.693592323,,0,
734,8/14/2000,1521,12.42,6.07,6.35,0.011471322,0.012759171,-0.012162957,0.117326299,-0.260399492,2.115779129,,0,
735,8/15/2000,1519.75,12.42,6.11,6.31,-0.000821828,-0.006299213,0.005533728,0.122174187,-0.254169224,2.125677762,,0,
736,8/16/2000,1510,12.45,6.13,6.32,-0.006415529,0.001584786,0.079300304,0.129306455,-0.246211143,2.517364242,,2.517364242,
737,8/17/2000,1513.75,12.46,6.13,6.33,0.002483444,0.001582278,0.087156424,0.136061031,-0.238255118,2.391658658,,0,
738,8/18/2000,1524.5,12.47,6.09,6.38,0.007101569,0.007898894,0.061021661,0.141345683,-0.231220265,2.067568815,,0,
739,8/21/2000,1525,12.47,6.1,6.37,0.000327976,-0.001567398,0.06010531,0.145799197,-0.223863321,1.947669371,,0,
740,8/22/2000,1531.25,12.45,6.07,6.38,0.004098361,0.001569859,0.063308989,0.149301944,-0.215876139,1.869936324,,0,
741,8/23/2000,1534,12.46,6.02,6.44,0.001795918,0.009404389,0.058365599,0.152230822,-0.208063752,1.750166933,,0,
742,8/24/2000,1533,12.44,6,6.44,-0.00065189,-2.22E-16,0.073502369,0.155079156,-0.199883977,1.762882595,,0,
743,8/25/2000,1534.5,12.42,6,6.42,0.000978474,-0.00310559,0.062234106,0.156732351,-0.191615673,1.619638688,,0,
744,8/28/2000,1541.75,12.38,6.05,6.33,0.004724666,-0.014018692,0.033840041,0.157102438,-0.183825066,1.38549796,,0,
745,8/29/2000,1538.75,12.34,6.08,6.26,-0.001945841,-0.011058452,0.049830208,0.157146278,-0.175509281,1.433947346,,0,
746,8/30/2000,1527,12.31,6.07,6.24,-0.007636068,-0.003194888,0.056553811,0.157125963,-0.167207829,1.424090819,,0,
747,8/31/2000,1544.25,12.6,5.98,6.62,0.01129666,0.060897436,0.167851338,0.160276604,-0.156950776,2.026509831,,0,
748,9/1/2000,1545.75,12.58,5.92,6.66,0.000971345,0.006042296,0.167885967,0.16271181,-0.146693937,1.933356305,,0,
749,9/5/2000,1534.75,12.47,5.92,6.55,-0.007116287,-0.016516517,0.212632075,0.166021594,-0.135576766,2.09737079,,0,
750,9/6/2000,1517,12.45,5.95,6.5,-0.011565402,-0.007633588,0.238527482,0.169552481,-0.124012235,2.138215345,,0,
751,9/7/2000,1529.5,12.4,5.97,6.43,0.008239947,-0.010769231,0.209906078,0.171393495,-0.11309457,1.884556054,,0,
752,9/8/2000,1519.25,12.39,5.95,6.44,-0.006701536,0.00155521,0.210433529,0.172671486,-0.102250941,1.81086338,,0,
753,9/11/2000,1514.25,12.42,5.97,6.45,-0.003291098,0.001552795,0.209625949,0.173714845,-0.091713814,1.734680555,,0,
754,9/12/2000,1504.25,12.43,5.97,6.46,-0.006603929,0.001550388,0.188557194,0.173658129,-0.081669745,1.556085747,,0,
755,9/13/2000,1507.5,12.45,5.94,6.51,0.002160545,0.007739938,0.175193332,0.173260671,-0.072239704,1.428096956,,0,
756,9/14/2000,1503,12.44,5.96,6.48,-0.002985075,-0.004608295,0.180969444,0.17245306,-0.062684238,1.412869577,,0,
757,9/15/2000,1483.75,12.43,5.93,6.5,-0.012807718,0.00308642,0.176595543,0.17048856,-0.052927859,1.346268642,,0,
758,9/18/2000,1489,12.53,5.93,6.6,0.003538332,0.015384615,0.187745492,0.167730699,-0.04272892,1.374074116,,0,
759,9/19/2000,1495,12.62,5.93,6.69,0.00402955,0.013636364,0.198743388,0.164483787,-0.032292769,1.404613553,,0,
760,9/20/2000,1480,12.66,5.98,6.68,-0.010033445,-0.001494768,0.184904436,0.161211257,-0.022606507,1.287198835,,0,
761,9/21/2000,1493,12.69,5.96,6.73,0.008783784,0.00748503,0.190530038,0.161208138,-0.014992171,1.27488731,,0,
762,9/22/2000,1469,12.73,5.93,6.8,-0.016075017,0.010401189,0.16530161,0.161684086,-0.009002983,1.078056584,,0,
763,9/25/2000,1490,12.67,5.94,6.73,0.014295439,-0.010294118,0.116004053,0.161610681,-0.00444712,0.745316908,,0,
764,9/26/2000,1464.5,12.72,5.9,6.82,-0.017114094,0.013372957,0.075164471,0.160950351,-0.000626442,0.470896226,,0,
765,9/27/2000,1468.5,12.81,5.89,6.92,0.002731308,0.014662757,0.082563749,0.160257949,0.003330158,0.494412864,,0,
766,9/28/2000,1498,12.89,5.9,6.99,0.020088526,0.010115607,0.118684733,0.159784637,0.00801666,0.69260772,,0,
767,9/29/2000,1486,12.89,5.85,7.04,-0.008010681,0.007153076,0.11153221,0.159936197,0.011467447,0.625654256,,0,
768,10/2/2000,1477.75,12.9,5.86,7.04,-0.005551817,-1.11E-16,0.151461905,0.160540134,0.015657361,0.845922706,,0,
769,10/3/2000,1463,12.91,5.88,7.03,-0.009981391,-0.001420455,0.182089579,0.160329992,0.021794012,0.999785287,,0,
770,10/4/2000,1471.75,12.96,5.94,7.02,0.005980861,-0.001422475,0.17138784,0.159502428,0.027897016,0.899615296,,0,
771,10/5/2000,1475,12.97,5.92,7.05,0.002208255,0.004273504,0.166958633,0.157305105,0.03466644,0.8409911,,0,
772,10/6/2000,1447.75,12.98,5.88,7.1,-0.018474576,0.007092199,0.122433021,0.154643959,0.040358109,0.530734682,,0,
773,10/10/2000,1411.5,13.03,5.86,7.17,-0.025038853,0.009859155,0.079447943,0.149669561,0.046254938,0.221775252,,0,
774,10/11/2000,1405,13.19,5.82,7.37,-0.00460503,0.027894003,0.057611886,0.14452139,0.05161476,0.041496459,,0,
775,10/12/2000,1365,13.22,5.74,7.48,-0.028469751,0.014925373,0.003916497,0.13984643,0.055665381,-0.370040796,,0,
776,10/13/2000,1383,13.34,5.73,7.61,0.013186813,0.017379679,0.038796503,0.133825969,0.060747257,-0.164024626,,0,
777,10/16/2000,1414,13.34,5.77,7.57,0.02241504,-0.005256242,0.003644302,0.127897653,0.065041958,-0.480053031,,0,
